t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z,bean_yaw,pelvis_yaw,pelvis_pitch
0.1837,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.18,-0.03,96.96,38.60,42.22,49.00,100.98,146.37,0.00,1.72,-0.00
0.1939,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.28,-0.04,96.52,44.00,49.66,57.98,15.31,146.12,0.00,1.71,-0.00
0.2043,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.41,-0.05,96.01,49.08,58.42,68.73,141.96,145.27,0.00,1.69,-0.00
0.2143,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.56,-0.07,95.50,52.32,66.06,77.29,-42.87,144.96,0.00,1.66,-0.00
0.2314,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.86,-0.11,94.47,59.57,79.25,90.79,217.90,143.09,0.00,1.61,-0.01
0.2400,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.03,-0.13,93.94,66.25,86.19,106.74,-161.77,143.37,0.00,1.58,-0.01
0.2497,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.19,-0.17,93.00,79.79,114.57,134.82,478.90,127.23,0.00,1.54,-0.01
0.2606,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.01,-0.01,98.15,4.65,3.63,1.01,65.70,147.71,0.00,0.97,0.00
0.2705,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,98.09,6.80,4.94,9.73,75.13,147.62,0.00,0.97,0.00
0.2805,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.06,-0.03,97.93,16.33,15.34,20.42,59.20,147.52,0.00,0.96,0.00
0.2899,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.10,-0.03,97.70,24.28,25.98,31.96,83.96,147.14,0.00,0.94,0.00
0.3001,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.18,-0.04,97.38,32.21,36.09,42.57,41.32,147.00,0.00,0.93,-0.00
0.3101,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.28,-0.05,96.99,38.82,46.05,54.64,111.53,146.25,0.00,0.91,-0.00
0.3194,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.40,-0.06,96.59,44.19,54.47,64.18,-0.82,146.08,0.00,0.89,-0.00
0.3294,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.55,-0.08,96.07,49.75,66.20,78.22,171.21,144.19,0.00,0.87,-0.00
0.3388,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.72,-0.10,95.60,53.91,74.50,86.44,-99.95,143.54,0.00,0.84,-0.00
0.3487,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.89,-0.14,94.76,71.49,95.38,113.25,285.66,136.26,0.00,0.81,-0.01
0.3580,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.01,-0.01,98.11,0.93,1.85,1.97,68.07,147.64,0.00,0.27,-0.00
0.3677,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.02,98.02,9.67,7.90,11.99,70.39,147.45,0.00,0.26,-0.00
0.3772,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.06,-0.02,97.84,18.81,17.50,22.35,65.06,147.42,0.00,0.25,-0.00
0.3862,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.11,-0.03,97.60,25.87,26.91,32.73,74.42,147.08,0.00,0.24,-0.00
0.3958,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.19,-0.04,97.30,32.89,35.93,42.65,57.65,146.87,0.00,0.23,-0.00
0.4052,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.28,-0.05,96.92,39.25,45.22,53.94,82.60,146.32,0.00,0.21,-0.00
0.4149,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.41,-0.06,96.51,44.42,53.82,63.60,44.34,146.05,0.00,0.19,-0.00
0.4248,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.56,-0.08,96.00,50.05,64.71,76.91,96.74,145.13,0.00,0.17,-0.01
0.4340,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.73,-0.10,95.54,53.04,73.47,85.93,29.10,144.71,0.00,0.14,-0.01
0.4429,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.91,-0.12,94.96,58.27,87.20,103.33,104.15,142.49,0.00,0.11,-0.01
0.4518,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.12,-0.15,94.48,57.90,95.88,108.81,11.26,140.91,0.00,0.08,-0.01
0.4612,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.29,-0.20,93.45,92.61,122.13,144.60,78.27,138.20,0.00,0.04,-0.01
0.4704,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.53,-0.25,92.78,77.16,130.29,142.98,37.42,135.31,0.00,0.01,-0.01
0.4795,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.78,-0.30,92.05,80.22,136.79,157.61,89.29,142.46,0.00,-0.04,-0.02
0.4888,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.04,-0.35,91.42,69.47,144.50,162.76,50.15,139.33,0.00,-0.08,-0.02
0.4977,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.30,-0.40,90.86,64.84,153.25,172.19,68.54,140.70,0.00,-0.13,-0.02
0.5066,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.56,-0.44,90.38,57.63,163.69,179.02,56.33,138.14,0.00,-0.18,-0.02
0.9066,Walk,1,853.80,0.00,90.00,91.34,0.00,0.00,0.00,0.00,854.47,-0.77,89.19,47.98,176.33,187.41,122.76,139.44,0.00,-0.73,-0.04
1.3066,Walk,1,859.83,0.00,90.02,157.99,0.00,0.00,0.00,0.00,900.18,304.92,34.60,1237.31,10377.61,20913.21,-40.60,-99.50,0.00,-0.58,-0.02
1.7066,Walk,1,867.47,0.00,90.00,206.62,0.00,0.00,0.00,0.00,877.64,62.29,-101.62,616.61,3026.30,2392.20,-1797.65,-12848.45,0.00,-0.16,0.28
2.1066,Walk,1,876.30,0.00,90.00,242.11,0.00,0.00,0.00,0.00,916.30,-2.86,25.24,465.21,1859.51,892.70,-1263.67,69.43,0.00,0.07,-4.42
2.5066,Walk,1,885.99,0.00,90.02,268.00,0.00,0.00,0.00,0.00,826.87,17.70,-39.65,495.53,2164.24,2554.95,509.00,-622.50,0.00,-0.04,2.04
2.9066,Walk,1,896.32,0.00,90.00,286.89,0.00,0.00,0.00,0.00,902.10,-1.34,85.71,102.93,700.94,296.22,156.95,69.22,0.00,-0.04,0.70
3.3066,Walk,1,907.10,0.00,90.00,300.67,0.00,0.00,0.00,0.00,921.97,1.25,63.18,243.69,1117.38,514.76,-837.67,91.58,0.00,0.01,-2.86
3.7066,Walk,1,917.10,2.69,90.02,278.06,74.90,0.00,0.00,0.00,858.28,29.52,-25.85,619.40,2182.22,2319.13,571.73,-182.80,11.80,-0.03,3.52
4.1066,Walk,1,925.94,7.69,90.00,245.57,138.92,-0.00,-0.00,0.00,1004.90,189.45,-66.96,4261.88,5291.02,1529.01,-2765.65,-75.92,23.60,14.46,-4.94
4.5066,Walk,1,933.30,14.61,90.00,204.24,192.00,0.00,0.00,0.00,754.50,-74.90,-208.56,3592.98,5583.81,4795.39,1281.12,-465.78,35.39,24.62,5.45
4.9066,Walk,1,942.02,18.65,90.00,240.88,111.50,-0.00,0.00,-0.00,1067.58,270.80,-200.57,4649.28,7489.13,2885.99,-3560.56,-184.70,23.60,37.62,-6.40
5.3066,Walk,1,951.42,19.97,90.00,259.45,36.55,0.00,0.00,0.00,853.52,411.10,-238.10,8639.21,4600.12,9988.88,187.62,-934.13,11.80,18.59,5.97
5.7066,Walk,1,960.91,18.78,90.00,262.21,-32.97,0.00,0.00,0.00,1363.47,74.55,-542.23,4118.95,12888.46,10086.28,-8503.88,-472.79,0.00,11.65,-7.79
6.1066,Walk,1,969.98,15.29,90.00,250.77,-96.56,-0.00,0.00,0.00,753.11,201.50,-260.77,5855.00,4571.90,7706.78,-756.49,-1354.08,-11.80,-3.72,3.47
6.5066,Walk,1,979.80,12.16,90.00,272.98,-86.88,-0.00,0.00,0.00,1063.15,1.17,-59.06,1598.89,2845.97,1658.45,-17027.29,-8199.34,-11.80,-12.75,-0.25
6.9066,Walk,1,990.17,9.27,90.00,288.95,-80.61,-0.00,0.00,0.00,1005.87,15.22,68.53,475.90,1092.44,260.42,-615.67,84.68,-11.80,-11.44,-2.25
7.3066,Walk,1,1000.92,6.53,90.00,300.47,-76.53,0.00,0.00,0.00,964.31,39.07,19.15,415.94,1509.12,1581.60,701.62,-79.88,-11.80,-11.93,2.79
7.7066,Walk,1,1011.95,3.89,90.00,308.80,-73.88,0.00,0.00,0.00,1078.14,-12.52,-38.30,647.97,3089.70,1693.65,-3219.42,-113.61,-11.80,-11.68,-3.83
8.1066,Walk,1,1019.46,2.10,90.00,203.19,-48.61,0.00,0.00,0.00,957.71,57.19,-77.08,775.17,2750.79,3232.65,463.25,-425.47,-11.80,-11.90,3.53
8.5066,Walk,1,1024.40,0.91,90.00,126.14,-30.18,0.00,0.00,0.00,1111.89,-25.06,-77.03,806.96,3776.92,2154.43,-4217.53,-230.72,-11.80,-11.70,-3.85
8.9066,Walk,1,1027.12,0.26,90.00,69.91,-16.72,0.00,0.00,0.00,943.91,95.28,-133.46,1293.82,3803.32,4315.63,443.76,-331.46,-11.80,-11.92,5.17
9.3066,Walk,1,1028.82,-0.14,90.00,39.36,-9.42,0.00,0.00,0.00,1073.40,-12.69,11.56,334.86,2208.85,949.93,-1805.69,-1113.31,-11.80,-11.90,1.14
9.7066,Walk,1,1029.41,-0.28,90.00,13.64,-3.26,0.00,0.00,0.00,1040.20,-0.48,88.75,178.83,594.12,253.63,-210.03,113.87,-11.80,-11.77,-1.18
10.1066,Idle,1,1029.38,-0.28,90.00,-0.51,0.12,0.00,0.00,0.00,1040.37,-3.43,88.42,133.35,483.32,230.07,-73.00,137.84,-11.80,-11.81,-3.08
