t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.3483,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.65,0.34,98.76,1.37,0.71,0.58,98.48,99.27
0.3552,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.65,0.34,98.76,1.36,0.69,0.56,98.48,99.27
0.3627,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.64,0.34,98.76,1.56,0.94,0.94,98.48,99.26
0.3692,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.63,0.34,98.76,1.42,0.82,0.50,98.48,99.27
0.3761,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.62,0.34,98.77,1.29,0.65,0.47,98.48,99.27
0.3835,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.61,0.34,98.77,1.46,0.79,0.74,98.48,99.27
0.3918,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.61,0.34,98.75,1.92,1.61,1.80,98.47,99.26
0.3990,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.60,0.34,98.75,1.45,0.61,0.52,98.47,99.26
0.4057,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.59,0.34,98.76,1.50,0.99,0.78,98.48,99.27
0.4128,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.58,0.33,98.77,1.38,0.72,0.59,98.48,99.27
0.4205,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.57,0.33,98.76,1.57,0.85,0.84,98.48,99.27
0.4278,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.57,0.33,98.76,1.41,0.63,0.64,98.48,99.26
0.4346,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.56,0.33,98.76,1.37,0.72,0.54,98.48,99.27
0.4414,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.55,0.33,98.77,1.32,0.66,0.54,98.48,99.27
0.4488,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.54,0.33,98.77,1.47,0.77,0.76,98.48,99.27
0.4558,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.54,0.33,98.76,1.32,0.58,0.55,98.48,99.27
0.4631,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.53,0.33,98.76,1.39,0.65,0.63,98.48,99.27
0.4703,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.52,0.33,98.76,1.37,0.64,0.61,98.48,99.27
0.4770,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.52,0.33,98.77,1.28,0.62,0.47,98.48,99.27
0.4840,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.51,0.33,98.77,1.29,0.58,0.51,98.48,99.27
0.4906,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.50,0.33,98.77,1.23,0.61,0.50,98.49,99.27
0.4977,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.49,0.33,98.77,1.31,0.65,0.63,98.49,99.27
0.5054,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.49,0.33,98.76,1.68,1.20,1.28,98.48,99.27
0.9054,Walk,1,853.98,0.00,90.00,96.65,0.00,0.00,0.00,0.00,850.43,0.29,98.15,16.35,17.83,19.52,97.97,98.75
1.2148,Walk,1,860.93,0.00,90.02,185.74,0.00,0.00,0.00,0.00,850.49,0.20,97.59,30.22,41.49,37.90,97.74,98.13
1.5197,Walk,1,870.05,0.00,90.00,250.75,0.00,0.00,0.00,0.00,851.42,0.34,97.23,62.92,45.87,30.73,97.20,97.72
1.8468,Walk,1,880.74,0.00,90.00,298.19,0.00,0.00,0.00,0.00,853.79,0.62,97.38,115.95,76.79,79.49,97.09,97.85
2.1498,Walk,1,892.60,0.00,90.02,332.80,0.00,0.00,0.00,0.00,858.09,0.84,97.29,171.76,136.20,154.45,96.87,97.75
2.4656,Walk,1,905.29,0.00,90.00,358.05,0.00,0.00,0.00,0.00,864.56,1.01,96.77,223.82,194.41,223.27,96.39,97.22
2.7777,Walk,1,918.60,0.00,90.00,376.48,0.00,0.00,0.00,0.00,873.00,1.16,96.66,277.30,264.75,265.38,96.36,97.07
3.1137,Walk,1,932.35,0.00,90.02,389.93,0.00,0.00,0.00,0.00,883.11,1.17,96.16,333.65,336.74,310.29,96.43,96.57
3.4449,Walk,1,945.09,3.25,90.00,360.03,91.93,0.00,0.00,0.00,895.60,1.28,94.77,384.16,390.00,377.39,94.72,95.17
3.7827,Walk,1,957.10,8.74,90.00,339.57,155.19,-0.00,0.00,0.00,909.82,1.61,93.71,404.03,416.67,457.98,93.14,93.99
4.1212,Walk,1,968.61,15.77,90.00,325.92,198.94,-0.00,0.00,0.00,925.54,2.34,93.08,344.81,495.47,500.56,92.82,93.55
4.4702,Walk,1,979.79,23.86,90.00,316.94,229.38,0.00,0.00,0.00,942.44,3.75,93.70,378.67,534.52,516.88,94.04,94.20
4.8371,Walk,1,990.75,32.69,90.00,311.11,250.66,-0.00,0.00,0.00,960.04,6.36,93.89,421.71,535.85,545.35,93.98,94.44
5.2083,Walk,1,1001.43,37.04,90.00,299.36,121.92,0.00,0.00,-0.00,978.13,10.73,93.58,480.39,536.81,544.30,93.17,94.06
5.5986,Walk,1,1011.91,37.14,90.00,291.62,2.84,-0.00,0.00,0.00,994.93,16.46,93.06,484.30,547.90,517.91,92.93,93.63
5.9839,Walk,1,1022.25,33.96,90.00,288.60,-88.80,0.00,0.00,-0.00,1010.06,23.39,92.46,456.75,499.02,505.75,92.62,92.90
6.3769,Walk,1,1032.53,28.55,90.02,288.01,-151.75,0.00,0.00,0.00,1023.86,30.79,91.81,388.74,431.28,471.40,91.39,92.10
6.7524,Walk,1,1044.13,24.85,90.00,326.44,-103.83,0.00,0.00,0.00,1036.01,37.01,91.32,347.07,389.56,400.53,90.55,91.65
7.1282,Walk,1,1056.67,22.33,90.00,353.86,-71.27,0.00,0.00,0.00,1046.47,41.53,90.26,305.46,346.70,309.51,89.58,90.57
7.5101,Walk,1,1069.87,20.60,90.00,373.62,-49.04,-0.00,0.00,-0.00,1055.69,44.23,89.80,283.21,294.01,296.26,89.40,90.10
7.8781,Walk,1,1078.96,19.40,90.00,250.06,-32.82,-0.00,0.00,0.00,1064.11,44.96,89.17,247.43,263.35,263.46,88.80,89.43
8.2525,Walk,1,1085.04,18.60,90.00,159.90,-20.99,0.00,0.00,-0.00,1072.36,43.95,88.81,293.75,265.22,249.90,88.00,89.22
8.6300,Walk,1,1088.93,18.09,90.00,94.11,-12.35,0.00,-0.00,0.00,1080.11,40.61,88.03,294.30,266.28,297.32,87.20,88.28
9.0007,Walk,1,1091.22,17.79,90.00,52.99,-6.96,0.00,-0.00,0.00,1087.13,35.66,87.85,279.36,256.48,297.74,86.84,88.03
9.3858,Walk,1,1092.02,17.69,90.00,18.36,-2.41,0.00,0.00,0.00,1093.15,29.69,88.27,249.08,252.94,267.21,87.18,88.50
9.7610,Idle,1,1091.99,17.69,90.00,-0.69,0.09,0.00,0.00,-0.00,1097.80,23.46,89.21,178.77,251.26,242.40,88.41,89.59
10.1441,Idle,1,1091.68,17.73,90.00,-7.03,0.92,0.00,-0.00,0.00,1101.17,17.04,90.31,149.32,233.58,200.01,89.63,90.75
