t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.4244,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.27,-1.18,98.11,1.47,1.18,0.73,97.81,98.59
0.4312,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.26,-1.18,98.11,1.46,1.17,0.58,97.81,98.59
0.4381,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.25,-1.19,98.11,1.47,1.14,0.49,97.81,98.59
0.4454,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.24,-1.19,98.11,1.73,1.23,0.77,97.81,98.59
0.4527,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.23,-1.20,98.11,1.78,1.25,0.73,97.81,98.59
0.4598,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.22,-1.20,98.11,1.89,1.23,0.68,97.81,98.59
0.4670,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.21,-1.21,98.11,1.93,1.22,0.56,97.81,98.59
0.4742,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.20,-1.21,98.11,2.04,1.21,0.61,97.81,98.59
0.4816,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.19,-1.22,98.11,2.17,1.23,0.62,97.81,98.59
0.4888,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.18,-1.23,98.11,2.24,1.25,0.65,97.81,98.59
0.4962,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,852.17,-1.23,98.11,2.33,1.25,0.62,97.80,98.59
0.5031,Jump,1,850.00,0.00,90.00,0.00,0.00,470.00,0.00,0.00,852.16,-1.24,98.11,2.21,1.29,0.67,97.81,98.59
0.9031,Idle,1,850.00,0.00,104.50,0.00,0.00,435.15,0.00,0.00,852.19,-1.53,97.78,14.78,18.58,31.15,98.52,98.02
1.2415,Idle,1,850.00,0.00,117.85,0.00,0.00,400.47,0.00,0.00,852.11,-1.59,98.32,19.81,8.96,6.39,97.91,98.82
1.5814,Idle,0,850.00,0.00,130.05,0.00,0.00,365.96,0.00,0.00,851.90,-1.58,99.74,44.13,40.21,36.99,99.39,100.10
1.9239,Idle,0,850.00,0.00,141.11,0.00,0.00,331.63,0.00,0.00,851.66,-1.72,102.17,73.67,73.06,71.46,101.94,102.54
2.2698,Idle,0,850.00,0.00,151.02,0.00,0.00,297.47,0.00,0.00,851.45,-1.96,105.62,103.19,104.42,104.09,105.49,106.09
2.6147,Walk,0,850.89,0.00,159.80,26.56,0.00,263.48,0.00,0.00,851.23,-2.22,110.01,131.59,133.79,134.40,109.84,110.49
2.9826,Jump,0,852.61,0.00,167.46,51.63,0.00,229.66,0.00,0.00,850.84,-2.56,115.36,159.56,133.59,232.59,115.79,115.90
3.3274,Jump,0,855.12,0.00,173.99,75.29,0.00,196.00,0.00,0.00,850.64,-2.58,121.61,183.80,208.94,220.69,121.72,122.10
3.6698,Jump,0,858.37,0.00,179.41,97.63,0.00,162.52,0.00,0.00,850.61,-3.28,128.93,243.43,309.08,309.00,129.11,129.69
4.0129,Jump,0,862.33,0.00,183.72,118.72,0.00,129.21,0.00,0.00,850.95,-3.08,137.18,243.13,235.62,229.74,136.68,137.52
4.3667,Jump,0,866.95,0.00,186.92,138.62,0.00,96.06,0.00,0.00,851.70,-2.08,146.28,291.84,251.33,224.14,145.84,146.55
4.7490,Jump,0,872.20,0.00,189.02,157.41,0.00,63.07,0.00,0.00,853.20,-1.15,155.90,298.41,268.39,243.57,155.58,156.30
5.1263,Jump,0,878.03,0.00,190.03,175.14,0.00,30.25,0.00,0.00,855.57,-0.45,165.44,303.38,277.17,263.29,165.16,165.90
5.5034,Jump,0,884.43,0.00,189.95,191.88,0.00,-2.40,0.00,0.00,858.90,0.07,174.28,298.24,273.24,267.30,173.99,174.77
5.8756,Jump,0,891.35,0.00,188.79,207.68,0.00,-34.89,0.00,0.00,863.27,0.47,181.91,283.90,260.18,259.03,181.60,182.41
6.2682,Jump,0,897.89,0.00,186.55,196.03,0.00,-67.22,0.00,0.00,868.74,0.80,187.96,265.62,245.13,246.52,187.64,188.46
6.6527,Jump,0,904.05,0.00,183.23,185.04,0.00,-99.39,0.00,0.00,875.26,1.06,192.18,247.88,235.05,237.41,191.86,192.68
7.0171,Jump,0,909.88,0.00,178.85,174.66,0.00,-131.40,0.00,0.00,882.69,1.23,194.43,235.56,234.22,236.48,194.11,194.92
7.3904,Jump,0,915.37,0.00,173.41,164.87,0.00,-163.24,0.00,0.00,890.85,1.31,194.64,232.44,243.21,244.86,194.35,195.14
7.7705,Jump,0,920.56,0.00,166.91,155.62,0.00,-194.93,0.00,0.00,899.47,1.30,192.84,239.64,259.73,260.74,192.55,193.34
8.1490,Jump,0,925.46,0.00,159.37,146.90,0.00,-226.46,0.00,0.00,908.28,1.21,189.05,255.45,280.56,281.15,188.77,189.56
