t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.1384,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.32,0.09,98.74,1.19,0.94,0.68,98.45,99.24
0.1458,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.31,0.09,98.74,1.24,0.98,0.75,98.45,99.24
0.1534,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.31,0.09,98.73,1.39,1.11,0.94,98.45,99.23
0.1605,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.30,0.09,98.74,1.13,0.96,0.57,98.45,99.24
0.1678,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.29,0.09,98.74,1.14,0.92,0.63,98.45,99.24
0.1755,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.28,0.09,98.74,1.37,1.09,0.90,98.45,99.24
0.1829,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.28,0.09,98.73,1.25,0.99,0.71,98.45,99.23
0.1903,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.27,0.08,98.74,1.29,0.96,0.65,98.45,99.24
0.1973,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.26,0.08,98.74,1.17,0.98,0.61,98.45,99.24
0.2043,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.25,0.08,98.74,1.11,0.93,0.57,98.46,99.24
0.2112,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.24,0.08,98.74,1.08,0.90,0.55,98.46,99.24
0.2198,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.23,0.08,98.73,2.24,1.91,1.89,98.44,99.23
0.2275,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.22,0.08,98.73,1.67,1.22,1.12,98.44,99.23
0.2352,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.21,0.07,98.73,1.68,0.98,0.66,98.44,99.23
0.2430,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.21,0.07,98.73,1.75,0.98,0.61,98.44,99.23
0.2510,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.20,0.07,98.73,1.90,1.02,0.69,98.44,99.23
0.2575,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.19,0.07,98.74,2.00,1.68,1.29,98.45,99.24
0.2648,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.18,0.07,98.75,1.58,1.12,0.85,98.46,99.24
0.2724,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.17,0.06,98.74,1.72,1.06,0.73,98.45,99.24
0.2811,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.16,0.06,98.73,2.37,1.85,1.86,98.44,99.23
0.2886,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.15,0.06,98.73,1.98,1.12,0.82,98.44,99.23
0.2960,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.14,0.06,98.73,1.86,1.05,0.59,98.45,99.23
0.3032,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.13,0.06,98.74,1.79,1.14,0.73,98.45,99.24
0.3112,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.12,0.05,98.74,1.94,1.05,0.70,98.45,99.24
0.3182,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.11,0.05,98.74,1.78,1.10,0.53,98.45,99.24
0.3256,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.10,0.05,98.74,1.70,0.97,0.52,98.45,99.24
0.3325,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.09,0.05,98.74,1.58,0.98,0.52,98.46,99.24
0.3402,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.08,0.04,98.74,1.83,1.15,0.91,98.45,99.24
0.3481,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.07,0.04,98.73,1.87,1.24,1.13,98.45,99.23
0.3552,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.06,0.04,98.74,1.66,0.94,0.49,98.45,99.24
0.3629,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.05,0.04,98.74,1.75,0.93,0.62,98.45,99.24
0.3699,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.04,0.04,98.74,1.60,0.95,0.51,98.45,99.24
0.3774,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.03,0.03,98.74,1.63,0.87,0.52,98.45,99.24
0.3845,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.03,0.03,98.74,1.58,0.87,0.51,98.45,99.24
0.3915,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.02,0.03,98.74,1.49,0.85,0.47,98.46,99.24
0.3991,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.01,0.03,98.74,1.68,0.98,0.80,98.45,99.24
0.4061,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.00,0.03,98.74,1.50,0.82,0.45,98.45,99.24
0.4135,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.99,0.02,98.74,1.55,0.82,0.54,98.45,99.24
0.4208,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.98,0.02,98.74,1.62,0.88,0.67,98.45,99.24
0.4278,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.97,0.02,98.74,1.50,0.82,0.39,98.45,99.24
0.4351,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.97,0.02,98.74,1.54,0.78,0.51,98.46,99.24
0.4419,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.96,0.02,98.75,1.43,0.81,0.46,98.46,99.25
0.4494,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.95,0.02,98.74,1.67,0.97,0.83,98.45,99.24
0.4567,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.94,0.01,98.74,1.59,0.88,0.74,98.45,99.24
0.4639,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.93,0.01,98.74,1.59,0.79,0.52,98.45,99.24
0.4707,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.92,0.01,98.75,1.49,0.82,0.47,98.46,99.25
0.4785,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.92,0.01,98.74,1.80,1.01,0.90,98.45,99.24
0.4858,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.91,0.01,98.74,1.66,0.84,0.66,98.45,99.24
0.4931,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.90,0.01,98.74,1.67,0.78,0.50,98.45,99.24
0.5014,Knockdown,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.89,0.00,98.73,993.18,993.18,993.18,98.45,99.23
0.9014,Knockdown,0,852.92,-1.54,46.65,0.00,0.00,0.00,0.00,0.00,823.26,0.01,111.47,1043.01,934.96,936.43,111.20,111.97
1.2286,Knockdown,0,810.75,-1.59,60.17,0.00,0.00,0.00,0.00,0.00,795.53,0.01,122.78,1034.58,921.62,923.20,122.57,123.26
1.5606,Knockdown,0,768.68,-1.61,74.46,0.00,0.00,0.00,0.00,0.00,767.72,0.01,132.66,1023.94,908.99,912.33,132.50,133.11
1.8957,Knockdown,0,727.09,-1.61,89.46,0.00,0.00,0.00,0.00,0.00,739.76,0.02,141.12,1011.77,898.12,902.71,141.02,141.53
2.2260,Knockdown,0,686.29,-1.62,105.07,0.00,0.00,0.00,0.00,0.00,711.58,0.03,148.22,998.52,888.68,893.26,148.18,148.58
2.5596,Knockdown,0,646.48,-1.67,121.17,0.00,0.00,0.00,0.00,0.00,683.17,0.04,153.97,984.25,881.58,885.67,153.99,154.28
2.9240,Knockdown,0,607.88,-1.76,137.65,0.00,0.00,0.00,0.00,0.00,654.51,0.06,158.40,968.86,877.95,881.99,158.47,158.64
3.2742,Knockdown,0,570.73,-1.88,154.32,0.00,0.00,0.00,0.00,0.00,625.56,0.08,161.53,952.52,877.88,882.31,161.67,161.72
3.6275,GetUp,0,535.27,-1.99,90.92,0.00,0.00,-32.50,0.00,0.00,596.26,0.11,163.48,935.86,880.06,884.38,163.67,163.59
3.9967,GetUp,1,535.27,-1.99,90.00,-0.00,-0.00,19.45,0.00,0.00,565.68,-0.67,165.48,881.71,818.63,824.63,166.23,165.71
4.3531,GetUp,1,535.27,-1.99,90.00,-0.00,-0.00,0.00,0.00,0.00,533.84,-1.39,166.18,803.36,922.26,936.23,167.21,166.26
4.7454,GetUp,1,535.27,-1.99,90.00,0.00,0.00,0.00,0.00,0.00,503.89,-1.54,166.18,739.98,969.34,960.08,166.60,166.32
5.1324,GetUp,1,535.27,-1.99,90.00,0.00,0.00,0.00,0.00,0.00,473.54,-0.57,164.84,714.62,1006.27,1002.01,164.70,164.92
5.5324,Idle,1,535.27,-1.99,90.00,0.00,0.00,0.00,0.00,0.00,443.12,0.33,159.69,701.82,972.61,960.32,159.46,159.94
5.9324,Idle,1,535.27,-1.99,90.00,-0.00,-0.00,0.00,0.00,0.00,414.91,0.75,150.82,656.98,877.99,869.88,150.49,151.25
6.3324,Idle,1,535.27,-1.99,90.00,-0.00,-0.00,0.00,0.00,0.00,389.84,0.86,139.14,626.01,794.93,786.38,138.52,139.59
6.7236,Idle,1,535.27,-1.99,90.00,-0.00,-0.00,0.00,0.00,0.00,368.14,0.90,125.63,611.40,732.13,719.08,124.80,126.01
7.1236,Idle,1,535.27,-1.99,90.00,0.00,0.00,0.00,0.00,0.00,349.58,0.96,111.00,607.34,685.80,671.97,110.17,111.28
7.5075,Idle,1,535.27,-1.99,90.00,0.00,0.00,0.00,0.00,0.00,333.83,1.00,95.63,607.78,647.90,636.81,94.93,95.84
7.8995,Idle,1,535.27,-1.99,90.00,0.00,0.00,-0.00,0.00,0.00,320.66,0.97,81.01,571.74,581.80,577.40,80.33,81.07
8.2949,Idle,1,535.27,-1.99,90.00,-0.00,0.00,0.00,0.00,0.00,307.82,1.61,74.93,278.23,447.21,447.15,74.33,74.90
