t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.2165,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.60,-0.12,98.61,1.08,0.58,0.64,98.33,99.11
0.2248,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.59,-0.12,98.60,1.94,1.68,1.81,98.32,99.10
0.2313,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.58,-0.12,98.60,1.21,0.70,0.50,98.33,99.10
0.2379,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.58,-0.12,98.61,1.24,1.02,0.96,98.33,99.11
0.2445,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.57,-0.13,98.62,1.11,0.74,0.75,98.34,99.11
0.2516,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.57,-0.13,98.61,1.19,0.64,0.68,98.34,99.11
0.2588,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.56,-0.13,98.61,1.25,0.84,0.96,98.33,99.11
0.2662,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.55,-0.13,98.61,1.51,1.07,1.17,98.33,99.10
0.2734,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.54,-0.13,98.60,1.20,0.61,0.69,98.33,99.10
0.2801,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.54,-0.13,98.61,1.20,0.70,0.60,98.33,99.11
0.2870,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.53,-0.14,98.61,1.19,0.63,0.57,98.33,99.11
0.2936,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.52,-0.14,98.62,1.19,0.66,0.60,98.34,99.11
0.3006,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.52,-0.14,98.62,1.29,0.71,0.70,98.34,99.11
0.3080,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.51,-0.14,98.61,1.41,1.01,1.11,98.33,99.11
0.3150,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.50,-0.14,98.61,1.32,0.70,0.69,98.33,99.11
0.3219,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.49,-0.14,98.61,1.29,0.66,0.60,98.33,99.11
0.3290,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.49,-0.14,98.61,1.30,0.67,0.62,98.33,99.11
0.3357,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.48,-0.15,98.61,1.27,0.66,0.58,98.34,99.11
0.3425,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.47,-0.15,98.62,1.27,0.66,0.59,98.34,99.11
0.3491,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.47,-0.15,98.62,1.26,0.66,0.60,98.34,99.12
0.3558,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.46,-0.15,98.62,1.29,0.68,0.64,98.34,99.12
0.3629,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.45,-0.15,98.62,1.44,0.89,0.92,98.34,99.11
0.3699,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.44,-0.15,98.61,1.32,0.78,0.85,98.33,99.11
0.3777,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.43,-0.15,98.61,1.71,1.26,1.35,98.33,99.11
0.3846,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.43,-0.15,98.61,1.31,0.67,0.59,98.33,99.11
0.3921,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.42,-0.15,98.61,1.37,0.74,0.72,98.33,99.11
0.3991,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.41,-0.15,98.61,1.33,0.72,0.68,98.33,99.11
0.4061,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.40,-0.15,98.61,1.31,0.74,0.69,98.34,99.11
0.4131,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.40,-0.16,98.62,1.34,0.73,0.72,98.34,99.11
0.4198,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.39,-0.16,98.62,1.30,0.73,0.70,98.34,99.12
0.4284,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.38,-0.16,98.61,2.09,1.74,1.83,98.33,99.10
0.4356,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.37,-0.16,98.60,1.37,0.79,0.89,98.33,99.10
0.4427,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.36,-0.16,98.61,1.35,0.85,0.76,98.33,99.11
0.4495,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.36,-0.16,98.62,1.41,1.07,1.02,98.34,99.11
0.4564,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.35,-0.16,98.62,1.31,0.83,0.82,98.34,99.12
0.4632,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.34,-0.16,98.62,1.31,0.76,0.76,98.34,99.12
0.4707,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.33,-0.16,98.62,1.59,1.14,1.19,98.34,99.12
0.4779,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.33,-0.16,98.61,1.37,0.91,1.02,98.33,99.11
0.4848,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.32,-0.16,98.62,1.30,0.77,0.75,98.34,99.11
0.4919,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.31,-0.16,98.62,1.30,0.78,0.76,98.34,99.12
0.5000,Knockdown,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.30,-0.16,98.61,993.18,993.18,993.18,98.33,99.11
0.9000,Knockdown,0,849.58,-2.35,46.52,0.00,0.00,0.00,0.00,0.00,822.67,-0.15,111.27,1043.92,934.59,936.46,111.03,111.77
1.2165,Knockdown,0,807.39,-2.42,60.39,0.00,0.00,0.00,0.00,0.00,794.93,-0.15,122.52,1035.35,921.10,923.02,122.32,122.99
1.5304,Knockdown,0,765.33,-2.46,75.05,0.00,0.00,0.00,0.00,0.00,767.10,-0.15,132.33,1024.35,908.44,911.69,132.18,132.76
1.8488,Knockdown,0,723.79,-2.48,90.43,0.00,0.00,0.00,0.00,0.00,739.11,-0.14,140.72,1011.74,897.96,902.39,140.64,141.12
2.1663,Knockdown,0,683.10,-2.50,106.41,0.00,0.00,0.00,0.00,0.00,710.89,-0.13,147.75,997.97,889.39,894.18,147.72,148.10
2.4961,Knockdown,0,643.51,-2.55,122.85,0.00,0.00,0.00,0.00,0.00,682.44,-0.12,153.44,983.18,883.04,887.61,153.48,153.73
2.8168,Knockdown,0,605.21,-2.63,139.59,0.00,0.00,0.00,0.00,0.00,653.70,-0.10,157.83,967.43,879.61,884.00,157.93,158.06
3.1689,Knockdown,0,568.42,-2.74,156.44,0.00,0.00,0.00,0.00,0.00,624.67,-0.08,160.95,950.91,879.31,883.76,161.11,161.12
3.5341,GetUp,0,533.32,-2.86,90.92,0.00,0.00,-32.50,0.00,0.00,595.31,-0.06,162.88,934.12,881.42,885.74,163.10,162.97
3.8849,GetUp,1,533.32,-2.86,90.00,-0.00,-0.00,19.45,0.00,0.00,564.76,-0.67,164.91,885.85,846.21,848.05,165.56,165.09
4.2450,GetUp,1,533.32,-2.86,90.00,-0.00,-0.00,0.00,0.00,0.00,533.11,-1.49,165.96,815.52,917.31,924.25,166.87,166.05
4.5923,GetUp,1,533.32,-2.86,90.00,0.00,0.00,0.00,0.00,0.00,502.62,-1.98,165.84,744.99,971.66,957.66,166.42,165.98
4.9923,GetUp,1,533.32,-2.86,90.00,0.00,0.00,0.00,0.00,0.00,472.17,-1.66,164.26,702.83,988.69,987.36,164.40,164.40
5.3850,Idle,1,533.32,-2.86,90.00,0.00,0.00,0.00,0.00,0.00,441.83,-1.15,159.32,682.66,969.46,956.25,159.30,159.57
5.7850,Idle,1,533.32,-2.86,90.00,-0.00,-0.00,0.00,0.00,0.00,413.56,-0.83,150.65,651.02,894.15,876.55,150.51,151.03
6.1850,Idle,1,533.32,-2.86,90.00,-0.00,-0.00,0.00,0.00,0.00,388.40,-0.62,139.10,626.40,808.43,794.49,138.64,139.52
6.5734,Idle,1,533.32,-2.86,90.00,-0.00,-0.00,0.00,0.00,0.00,366.67,-0.39,125.71,613.39,738.01,724.44,124.92,126.11
6.9734,Idle,1,533.32,-2.86,90.00,0.00,0.00,0.00,0.00,0.00,348.14,-0.12,111.25,609.23,685.81,673.03,110.25,111.59
7.3734,Idle,1,533.32,-2.86,90.00,0.00,0.00,0.00,0.00,0.00,332.42,0.12,96.12,608.93,645.58,635.20,95.11,96.40
7.7734,Idle,1,533.32,-2.86,90.00,0.00,0.00,0.00,0.00,0.00,319.12,0.25,83.12,554.27,559.60,556.49,82.09,83.13
8.1734,Idle,1,533.32,-2.86,90.00,-0.00,-0.00,0.00,0.00,0.00,306.31,1.15,77.24,279.74,445.40,442.89,76.20,77.14
