t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.1875,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.78,0.14,98.70,0.96,0.85,0.96,98.42,99.21
0.1951,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.78,0.14,98.70,1.09,0.79,0.85,98.42,99.20
0.2021,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.77,0.13,98.71,0.93,0.58,0.40,98.42,99.21
0.2096,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.77,0.13,98.71,0.95,0.54,0.51,98.43,99.21
0.2174,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.76,0.13,98.70,1.25,0.86,0.92,98.42,99.21
0.2247,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.75,0.13,98.70,1.01,0.52,0.48,98.42,99.21
0.2318,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.75,0.13,98.71,1.00,0.63,0.52,98.43,99.21
0.2388,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.74,0.13,98.71,0.97,0.59,0.53,98.43,99.21
0.2459,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.73,0.13,98.71,1.00,0.53,0.53,98.43,99.21
0.2541,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.73,0.12,98.70,1.77,1.45,1.56,98.42,99.21
0.2609,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.72,0.12,98.71,1.10,0.57,0.39,98.43,99.21
0.2679,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.72,0.12,98.71,1.05,0.67,0.60,98.43,99.21
0.2755,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.71,0.12,98.71,1.20,0.65,0.71,98.43,99.21
0.2826,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.70,0.12,98.71,1.07,0.48,0.49,98.43,99.21
0.2898,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.70,0.11,98.71,1.11,0.50,0.51,98.43,99.21
0.2969,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.69,0.11,98.71,1.11,0.51,0.53,98.43,99.21
0.3042,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.68,0.11,98.71,1.20,0.61,0.66,98.43,99.21
0.3107,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.68,0.11,98.72,1.18,0.72,0.58,98.43,99.22
0.3183,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.67,0.11,98.71,1.25,0.67,0.74,98.43,99.22
0.3252,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.66,0.11,98.72,1.09,0.46,0.45,98.43,99.22
0.3329,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.66,0.10,98.71,1.42,0.89,0.98,98.43,99.21
0.3409,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.65,0.10,98.70,1.48,1.09,1.31,98.42,99.21
0.3481,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.64,0.10,98.71,1.22,0.49,0.46,98.42,99.21
0.3550,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.64,0.10,98.71,1.24,0.77,0.69,98.43,99.21
0.3627,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.63,0.10,98.71,1.29,0.55,0.63,98.43,99.21
0.3700,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.62,0.09,98.71,1.30,0.57,0.67,98.43,99.21
0.3769,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.62,0.09,98.71,1.18,0.52,0.53,98.43,99.22
0.3838,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.61,0.09,98.72,1.15,0.52,0.56,98.43,99.22
0.3907,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.61,0.09,98.72,1.13,0.48,0.56,98.44,99.22
0.3976,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.60,0.09,98.72,1.16,0.50,0.62,98.44,99.22
0.4050,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.59,0.09,98.72,1.41,0.87,1.01,98.43,99.22
0.4130,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.59,0.08,98.71,1.57,1.25,1.51,98.42,99.21
0.4201,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.58,0.08,98.71,1.23,0.50,0.59,98.43,99.21
0.4271,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.57,0.08,98.71,1.21,0.69,0.66,98.43,99.22
0.4335,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.57,0.08,98.72,1.33,1.09,1.07,98.44,99.22
0.4408,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.56,0.08,98.72,1.19,0.53,0.65,98.44,99.22
0.4477,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.56,0.08,98.72,1.21,0.58,0.69,98.44,99.22
0.4545,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.55,0.08,98.72,1.20,0.58,0.70,98.44,99.22
0.4613,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.55,0.07,98.72,1.17,0.55,0.65,98.44,99.22
0.4677,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.54,0.07,98.73,1.09,0.57,0.59,98.44,99.23
0.4742,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.53,0.07,98.73,1.07,0.52,0.59,98.44,99.23
0.4806,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.53,0.07,98.73,1.05,0.51,0.58,98.44,99.23
0.4869,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.52,0.07,98.73,1.05,0.51,0.59,98.44,99.23
0.4935,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.52,0.07,98.73,1.19,0.70,0.80,98.44,99.23
0.5000,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.51,0.07,98.73,1.06,0.53,0.67,98.44,99.23
0.9000,Walk,1,853.98,0.00,90.00,96.65,0.00,0.00,0.00,0.00,850.46,0.03,98.13,15.89,17.08,18.55,97.93,98.71
1.2153,Walk,1,860.93,0.00,90.02,185.74,0.00,0.00,0.00,0.00,850.52,-0.06,97.58,29.08,41.00,38.38,97.72,98.11
1.5300,Walk,1,870.05,0.00,90.00,250.75,0.00,0.00,0.00,0.00,851.46,0.10,97.21,62.63,45.11,30.94,97.17,97.69
1.8294,Walk,1,880.74,0.00,90.00,298.19,0.00,0.00,0.00,0.00,853.82,0.40,97.33,116.03,76.32,78.47,97.06,97.79
2.1417,Walk,1,892.60,0.00,90.02,332.80,0.00,0.00,0.00,0.00,858.12,0.67,97.26,171.66,136.29,153.62,96.84,97.71
2.4563,Walk,1,905.29,0.00,90.00,358.05,0.00,0.00,0.00,0.00,864.58,0.88,96.74,223.58,194.41,223.14,96.35,97.18
2.7770,Walk,1,918.60,0.00,90.00,376.48,0.00,0.00,0.00,0.00,873.01,1.08,96.62,277.28,265.03,265.08,96.32,97.03
3.1083,Walk,1,932.35,0.00,90.02,389.93,0.00,0.00,0.00,0.00,883.12,1.14,96.11,333.63,336.83,309.90,96.38,96.50
3.4526,Walk,1,945.09,3.25,90.00,360.03,91.93,0.00,0.00,0.00,895.61,1.29,94.75,383.34,388.70,379.05,94.68,95.15
3.8184,Walk,1,957.10,8.74,90.00,339.57,155.19,-0.00,0.00,0.00,909.84,1.64,93.67,403.42,416.73,458.26,93.08,93.94
4.1675,Walk,1,968.61,15.77,90.00,325.92,198.94,-0.00,0.00,0.00,925.59,2.43,92.81,342.55,491.98,494.26,92.52,93.13
4.5168,Walk,1,979.79,23.86,90.00,316.94,229.38,0.00,0.00,0.00,942.79,3.82,93.49,367.24,550.21,528.61,93.95,94.01
4.8885,Walk,1,990.64,27.50,90.00,303.90,102.02,-0.00,0.00,0.00,960.50,6.40,93.73,441.61,529.57,546.58,93.76,94.27
5.2646,Walk,1,1001.25,26.94,90.00,295.73,-15.60,0.00,0.00,0.00,978.49,10.55,93.25,488.24,533.36,530.80,92.87,93.75
5.6455,Walk,1,1011.70,23.31,90.00,291.85,-101.47,-0.00,0.00,-0.00,995.41,15.60,92.80,453.75,529.48,499.87,92.61,93.26
6.0231,Walk,1,1022.05,17.59,90.00,290.60,-160.60,0.00,0.00,0.00,1010.30,20.52,92.51,426.97,470.32,478.93,92.69,92.92
6.3999,Walk,1,1033.71,13.68,90.00,328.44,-109.96,0.00,0.00,0.00,1023.82,24.87,91.81,338.18,394.17,425.64,91.64,92.14
6.7999,Walk,1,1046.30,11.01,90.00,355.37,-75.51,0.00,0.00,0.00,1035.99,27.87,91.41,331.74,360.24,364.20,90.74,91.75
7.1727,Walk,1,1059.55,9.17,90.00,374.74,-51.97,0.00,0.00,0.00,1046.61,29.00,90.28,309.87,324.20,304.98,89.64,90.61
7.5529,Walk,1,1073.26,7.91,90.00,388.75,-35.83,-0.00,0.00,0.00,1056.06,28.31,89.62,329.27,282.28,300.94,89.26,89.91
7.9354,Walk,1,1082.71,7.04,90.00,261.00,-24.06,-0.00,0.00,0.00,1064.92,25.84,89.14,307.99,299.15,276.80,88.61,89.37
8.3106,Walk,1,1089.06,6.45,90.00,167.79,-15.47,0.00,-0.00,0.00,1073.81,22.03,89.30,336.80,313.36,295.61,88.37,89.58
8.6974,Walk,1,1093.14,6.07,90.00,99.77,-9.20,0.00,-0.00,0.00,1082.33,16.95,89.36,318.67,300.09,335.34,88.48,89.83
9.0812,Walk,1,1095.57,5.85,90.00,56.17,-5.18,0.00,0.00,-0.00,1090.30,11.43,90.12,257.49,287.72,313.43,89.27,90.51
9.4679,Walk,1,1096.41,5.77,90.00,19.47,-1.79,0.00,-0.00,0.00,1097.55,5.87,91.13,211.21,274.80,281.96,90.56,91.58
9.8447,Idle,1,1096.38,5.78,90.00,-0.74,0.07,0.00,0.00,-0.00,1103.15,0.74,91.73,161.35,241.06,256.69,91.59,92.20
10.2125,Idle,1,1096.06,5.81,90.00,-7.46,0.69,0.00,-0.00,0.00,1107.14,-3.25,92.22,88.94,182.43,157.15,91.62,92.57
