t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.3104,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.83,0.67,98.72,1.93,1.12,0.84,98.44,99.22
0.3180,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.82,0.67,98.71,1.92,1.18,0.98,98.44,99.22
0.3248,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.81,0.67,98.72,1.85,0.95,0.46,98.44,99.22
0.3326,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.80,0.67,98.71,2.00,1.11,0.82,98.44,99.22
0.3398,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.79,0.67,98.71,1.90,0.95,0.48,98.44,99.22
0.3468,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.77,0.67,98.72,1.91,0.98,0.51,98.44,99.22
0.3542,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.76,0.66,98.72,1.92,0.93,0.47,98.44,99.23
0.3611,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.75,0.66,98.72,1.90,0.92,0.40,98.44,99.23
0.3681,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.74,0.66,98.72,1.91,0.91,0.41,98.44,99.23
0.3748,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.73,0.66,98.73,1.90,0.94,0.43,98.45,99.23
0.3812,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.72,0.66,98.73,1.91,1.03,0.63,98.45,99.24
0.3876,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.71,0.66,98.73,1.88,0.96,0.51,98.45,99.24
0.3947,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.70,0.66,98.73,2.02,1.11,0.75,98.45,99.24
0.4017,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.69,0.65,98.73,1.96,1.11,0.83,98.45,99.23
0.4082,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.67,0.65,98.73,1.89,0.89,0.35,98.45,99.23
0.4148,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.66,0.65,98.73,1.89,0.90,0.38,98.45,99.24
0.4212,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.65,0.65,98.74,1.89,0.92,0.42,98.45,99.24
0.4279,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.64,0.65,98.74,1.91,0.90,0.40,98.45,99.24
0.4347,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.63,0.65,98.73,1.98,1.01,0.64,98.45,99.24
0.4415,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.62,0.65,98.73,1.92,0.96,0.56,98.45,99.24
0.4480,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.61,0.64,98.73,1.91,0.90,0.36,98.45,99.24
0.4544,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.60,0.64,98.74,1.91,0.92,0.41,98.46,99.24
0.4608,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.59,0.64,98.74,1.91,0.90,0.37,98.46,99.24
0.4678,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.58,0.64,98.74,2.03,1.09,0.75,98.45,99.24
0.4752,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.56,0.64,98.73,2.08,1.34,1.20,98.45,99.23
0.4822,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.55,0.64,98.73,2.00,1.01,0.73,98.45,99.23
0.4888,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.54,0.64,98.73,1.92,0.91,0.39,98.45,99.24
0.4955,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.53,0.63,98.73,1.93,0.95,0.49,98.45,99.24
0.5026,Knockdown,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.52,0.63,98.73,993.18,993.18,993.18,98.45,99.24
0.9026,Knockdown,0,849.41,1.06,46.62,0.00,0.00,0.00,0.00,0.00,822.87,0.63,111.39,1043.78,933.97,935.32,111.13,111.89
1.2294,Knockdown,0,807.22,1.06,60.54,0.00,0.00,0.00,0.00,0.00,795.12,0.63,122.63,1035.31,920.48,921.83,122.42,123.09
1.5493,Knockdown,0,765.16,1.07,75.25,0.00,0.00,0.00,0.00,0.00,767.29,0.62,132.43,1024.21,907.93,910.77,132.27,132.86
1.8684,Knockdown,0,723.64,1.10,90.67,0.00,0.00,0.00,0.00,0.00,739.28,0.63,140.82,1011.47,897.45,901.50,140.72,141.22
2.1888,Knockdown,0,682.98,1.10,106.68,0.00,0.00,0.00,0.00,0.00,711.06,0.64,147.84,997.63,888.72,892.97,147.81,148.19
2.5184,Knockdown,0,643.43,1.06,123.14,0.00,0.00,0.00,0.00,0.00,682.59,0.65,153.54,982.83,882.24,886.13,153.57,153.83
2.8570,Knockdown,0,605.15,0.98,139.92,0.00,0.00,0.00,0.00,0.00,653.85,0.67,157.92,967.08,878.92,882.69,158.02,158.15
3.2069,Knockdown,0,568.38,0.86,156.80,0.00,0.00,0.00,0.00,0.00,624.81,0.69,161.04,950.54,878.95,883.00,161.20,161.20
3.5519,GetUp,0,533.31,0.74,90.92,0.00,0.00,-32.50,0.00,0.00,595.43,0.71,162.96,933.79,881.36,885.41,163.18,163.06
3.9094,GetUp,1,533.31,0.74,90.00,0.00,-0.00,19.45,0.00,0.00,565.74,-0.13,164.64,887.42,806.85,809.54,165.26,164.82
4.2629,GetUp,1,533.31,0.74,90.00,-0.00,0.00,0.00,0.00,0.00,535.50,-0.67,165.46,838.58,877.40,880.24,166.30,165.55
4.6629,GetUp,1,533.31,0.74,90.00,-0.00,0.00,-0.00,0.00,0.00,507.49,-0.76,165.46,749.61,896.11,881.47,165.82,165.56
5.0493,GetUp,1,533.31,0.74,90.00,-0.00,0.00,0.00,0.00,0.00,479.75,0.55,164.75,698.91,898.70,918.91,164.70,164.83
5.4361,Idle,1,533.31,0.74,90.00,-0.00,0.00,-0.00,0.00,0.00,451.80,1.82,161.31,674.18,900.06,901.37,161.31,161.52
5.8288,Idle,1,533.31,0.74,90.00,-0.00,0.00,0.00,0.00,0.00,425.17,2.57,154.75,622.11,841.79,835.17,154.81,155.12
6.2081,Idle,1,533.31,0.74,90.00,-0.00,0.00,-0.00,0.00,0.00,400.73,2.91,145.28,576.53,771.32,764.02,145.14,145.71
6.6059,Idle,1,533.31,0.74,90.00,-0.00,0.00,0.00,0.00,0.00,379.12,3.07,133.45,544.36,709.53,698.88,133.01,133.89
6.9893,Idle,1,533.31,0.74,90.00,-0.00,0.00,-0.00,0.00,0.00,360.54,3.19,119.95,525.54,660.03,647.68,119.29,120.35
7.3649,Idle,1,533.31,0.74,90.00,-0.00,0.00,-0.00,0.00,0.00,344.87,3.30,105.34,517.44,619.73,607.93,104.60,105.67
7.7633,Idle,1,533.31,0.74,90.00,-0.00,0.00,-0.00,0.00,0.00,331.89,3.43,90.00,516.96,585.15,574.27,90.14,91.17
8.1605,Idle,1,533.31,0.74,90.00,-0.00,0.00,-0.00,0.00,0.00,320.92,3.37,76.99,465.56,502.26,497.26,76.15,76.94
