t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.2343,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.37,0.82,98.81,1.47,0.85,0.42,98.53,99.32
0.2410,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.36,0.82,98.81,1.54,0.90,0.51,98.53,99.32
0.2477,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.35,0.82,98.81,1.61,0.96,0.61,98.52,99.31
0.2548,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.35,0.82,98.81,1.80,1.14,0.90,98.52,99.31
0.2614,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.34,0.82,98.81,1.66,0.95,0.45,98.52,99.31
0.2682,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.33,0.81,98.81,1.70,0.94,0.46,98.52,99.31
0.2748,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.32,0.81,98.81,1.70,1.00,0.51,98.53,99.32
0.2814,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.31,0.81,98.81,1.72,0.99,0.48,98.53,99.32
0.2880,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.30,0.81,98.81,1.78,1.03,0.54,98.53,99.32
0.2942,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.29,0.81,98.82,1.71,1.08,0.58,98.53,99.32
0.3010,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.28,0.81,98.81,1.85,1.12,0.68,98.53,99.32
0.3083,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.26,0.80,98.81,2.01,1.37,1.10,98.52,99.31
0.3150,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.25,0.80,98.81,1.96,1.12,0.67,98.52,99.31
0.3220,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.24,0.80,98.81,2.01,1.13,0.67,98.52,99.31
0.3286,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.23,0.80,98.81,1.98,1.13,0.58,98.52,99.32
0.3355,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.22,0.80,98.81,2.02,1.11,0.57,98.52,99.32
0.3416,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.21,0.79,98.82,1.99,1.30,0.83,98.53,99.32
0.3480,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.20,0.79,98.82,1.93,1.11,0.57,98.53,99.32
0.3546,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.19,0.79,98.82,1.98,1.13,0.58,98.53,99.32
0.3613,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.17,0.79,98.82,2.06,1.22,0.78,98.53,99.32
0.3681,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.16,0.79,98.81,2.01,1.16,0.66,98.53,99.32
0.3750,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.15,0.78,98.81,2.09,1.16,0.70,98.53,99.32
0.3814,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.14,0.78,98.81,2.01,1.11,0.51,98.53,99.32
0.3880,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.13,0.78,98.82,2.02,1.09,0.49,98.53,99.32
0.3942,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.12,0.78,98.82,1.99,1.17,0.62,98.53,99.32
0.4005,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.11,0.78,98.82,1.95,1.09,0.49,98.53,99.33
0.4068,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.09,0.77,98.82,1.94,1.08,0.46,98.53,99.33
0.4134,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.08,0.77,98.82,2.04,1.17,0.68,98.53,99.32
0.4196,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.07,0.77,98.82,1.94,1.09,0.43,98.53,99.32
0.4264,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.06,0.77,98.82,2.05,1.14,0.66,98.53,99.32
0.4329,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.05,0.77,98.82,1.99,1.09,0.47,98.53,99.32
0.4394,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.04,0.76,98.82,2.01,1.06,0.47,98.53,99.32
0.4460,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.03,0.76,98.82,2.06,1.11,0.58,98.53,99.32
0.4538,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.01,0.76,98.81,2.59,1.78,1.62,98.52,99.31
0.4610,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.00,0.76,98.80,2.28,1.30,1.04,98.52,99.31
0.4674,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.99,0.75,98.81,2.25,1.35,0.84,98.52,99.32
0.4741,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.98,0.75,98.82,2.20,1.25,0.79,98.53,99.32
0.4808,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.96,0.75,98.82,2.15,1.12,0.56,98.53,99.32
0.4872,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.95,0.75,98.82,2.11,1.11,0.52,98.53,99.33
0.4946,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.94,0.75,98.82,2.40,1.44,1.13,98.53,99.32
0.5014,Knockdown,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.93,0.74,98.81,993.18,993.18,993.18,98.53,99.32
0.9014,Knockdown,0,851.91,1.51,46.70,0.00,0.00,0.00,0.00,0.00,823.29,0.74,111.52,1043.13,934.41,935.63,111.26,112.02
1.2406,Knockdown,0,809.74,1.51,60.35,0.00,0.00,0.00,0.00,0.00,795.55,0.74,122.81,1034.73,920.83,922.05,122.59,123.28
1.5589,Knockdown,0,767.67,1.53,74.78,0.00,0.00,0.00,0.00,0.00,767.72,0.74,132.66,1023.90,908.09,910.77,132.50,133.11
1.8991,Knockdown,0,726.10,1.56,89.92,0.00,0.00,0.00,0.00,0.00,739.74,0.74,141.10,1011.52,897.33,901.20,141.00,141.51
2.2258,Knockdown,0,685.34,1.56,105.66,0.00,0.00,0.00,0.00,0.00,711.55,0.75,148.18,998.07,888.24,892.27,148.14,148.54
2.5637,Knockdown,0,645.62,1.52,121.87,0.00,0.00,0.00,0.00,0.00,683.12,0.76,153.91,983.61,881.49,885.17,153.93,154.22
2.9122,Knockdown,0,607.13,1.43,138.44,0.00,0.00,0.00,0.00,0.00,654.43,0.78,158.33,968.12,878.03,881.68,158.41,158.57
3.2601,Knockdown,0,570.10,1.31,155.15,0.00,0.00,0.00,0.00,0.00,625.44,0.80,161.46,951.77,877.99,882.00,161.61,161.64
3.6159,GetUp,0,534.77,1.19,90.92,0.00,0.00,-32.50,0.00,0.00,596.12,0.83,163.41,935.18,880.26,884.27,163.61,163.52
4.0051,GetUp,1,534.77,1.19,90.00,0.00,0.00,19.45,0.00,0.00,566.38,0.03,165.14,882.02,805.14,812.13,165.77,165.34
4.3617,GetUp,1,534.77,1.19,90.00,-0.00,-0.00,0.00,0.00,0.00,536.24,-0.44,165.89,827.86,871.24,883.07,166.71,165.98
4.7467,GetUp,1,534.77,1.19,90.00,-0.00,-0.00,-0.00,0.00,0.00,508.14,-0.31,165.82,747.40,891.24,886.94,166.14,165.93
5.1467,GetUp,1,534.77,1.19,90.00,-0.00,-0.00,0.00,0.00,0.00,480.27,0.95,164.78,698.42,912.25,921.71,164.74,164.86
5.5467,Idle,1,534.77,1.19,90.00,-0.00,-0.00,-0.00,0.00,0.00,452.35,2.15,161.01,675.70,904.75,894.08,161.04,161.25
5.9467,Idle,1,534.77,1.19,90.00,-0.00,-0.00,0.00,0.00,0.00,425.83,2.86,154.20,622.77,838.33,829.78,154.28,154.59
6.3467,Idle,1,534.77,1.19,90.00,-0.00,-0.00,-0.00,0.00,0.00,401.54,3.19,144.56,578.03,768.05,760.46,144.42,145.01
6.7467,Idle,1,534.77,1.19,90.00,-0.00,-0.00,0.00,0.00,0.00,380.07,3.37,132.65,546.65,707.43,697.08,132.21,133.09
7.1467,Idle,1,534.77,1.19,90.00,-0.00,-0.00,-0.00,0.00,0.00,361.59,3.52,119.11,528.16,659.01,647.17,118.46,119.50
7.5467,Idle,1,534.77,1.19,90.00,-0.00,-0.00,-0.00,0.00,0.00,345.99,3.68,104.47,519.98,619.15,607.77,103.75,104.80
7.9467,Idle,1,534.77,1.19,90.00,-0.00,-0.00,-0.00,0.00,0.00,333.07,3.85,89.11,519.03,584.53,573.82,89.25,90.28
8.3467,Idle,1,534.77,1.19,90.00,-0.00,-0.00,-0.00,0.00,0.00,322.06,3.85,76.25,465.44,496.04,491.58,75.40,76.16
