t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.2911,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.31,-0.34,98.58,1.30,0.99,0.66,98.29,99.07
0.2976,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.30,-0.34,98.58,1.21,0.93,0.62,98.29,99.07
0.3042,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.30,-0.34,98.58,1.24,0.89,0.66,98.29,99.08
0.3111,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.29,-0.35,98.58,1.28,0.90,0.77,98.29,99.07
0.3182,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.28,-0.35,98.58,1.61,1.09,1.03,98.28,99.07
0.3243,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.28,-0.35,98.58,1.25,0.97,0.55,98.29,99.07
0.3310,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.27,-0.35,98.58,1.16,0.73,0.54,98.29,99.07
0.3386,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.26,-0.36,98.58,1.82,1.25,1.28,98.28,99.07
0.3454,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.26,-0.36,98.58,1.46,0.83,0.74,98.28,99.07
0.3531,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.25,-0.36,98.57,1.87,0.99,1.00,98.28,99.06
0.3596,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.25,-0.36,98.58,1.59,0.95,0.57,98.28,99.07
0.3658,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.24,-0.37,98.58,1.47,1.24,1.07,98.29,99.08
0.3723,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.23,-0.37,98.59,1.21,0.71,0.65,98.29,99.08
0.3793,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.23,-0.37,98.58,1.46,0.83,0.89,98.29,99.07
0.3861,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.22,-0.37,98.58,1.36,0.77,0.90,98.28,99.07
0.3926,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.22,-0.38,98.58,1.26,0.63,0.65,98.28,99.07
0.3996,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.22,-0.38,98.58,1.30,0.61,0.76,98.28,99.07
0.4061,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.21,-0.38,98.58,1.20,0.58,0.57,98.28,99.07
0.4128,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.21,-0.38,98.58,1.21,0.56,0.65,98.29,99.07
0.4193,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.20,-0.39,98.58,1.13,0.51,0.59,98.29,99.07
0.4260,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.20,-0.39,98.58,1.18,0.55,0.68,98.29,99.07
0.4330,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.19,-0.39,98.58,1.29,0.66,0.89,98.28,99.07
0.4395,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.19,-0.40,98.58,1.21,0.55,0.63,98.28,99.07
0.4463,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.18,-0.40,98.58,1.28,0.59,0.72,98.28,99.07
0.4532,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.18,-0.40,98.58,1.29,0.55,0.74,98.28,99.07
0.4596,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.18,-0.40,98.58,1.18,0.59,0.56,98.29,99.07
0.4663,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.17,-0.41,98.58,1.21,0.53,0.63,98.29,99.07
0.4729,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.17,-0.41,98.58,1.16,0.49,0.59,98.29,99.08
0.4795,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.16,-0.41,98.58,1.19,0.54,0.64,98.29,99.08
0.4866,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.16,-0.41,98.58,1.38,0.73,0.95,98.28,99.07
0.4934,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.15,-0.42,98.58,1.36,0.61,0.69,98.28,99.07
0.5001,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.15,-0.42,98.58,1.30,0.53,0.56,98.28,99.07
0.9001,Walk,1,853.98,0.00,90.00,96.65,0.00,0.00,0.00,0.00,851.15,-0.47,98.02,17.42,15.00,16.27,97.79,98.56
1.2103,Walk,1,860.93,0.00,90.02,185.74,0.00,0.00,0.00,0.00,851.23,-0.56,97.49,21.68,38.94,40.90,97.62,98.00
1.5190,Walk,1,870.05,0.00,90.00,250.75,0.00,0.00,0.00,0.00,852.15,-0.38,97.13,55.98,42.58,31.81,97.08,97.59
1.8252,Walk,1,880.74,0.00,90.00,298.19,0.00,0.00,0.00,0.00,854.44,-0.02,97.27,109.38,72.70,76.15,97.00,97.71
2.1329,Walk,1,892.60,0.00,90.02,332.80,0.00,0.00,0.00,0.00,858.62,0.34,97.26,166.25,132.80,148.94,96.85,97.70
2.4419,Walk,1,905.29,0.00,90.00,358.05,0.00,0.00,0.00,0.00,864.93,0.67,96.92,221.04,193.58,218.81,96.92,97.89
2.7565,Walk,1,918.60,0.00,90.00,376.48,0.00,0.00,0.00,0.00,873.41,0.97,96.83,276.36,264.04,264.86,96.56,97.22
3.0892,Walk,1,932.35,0.00,90.02,389.93,0.00,0.00,0.00,0.00,883.39,1.16,96.57,331.13,331.38,308.14,96.99,97.15
3.4270,Walk,1,945.09,3.25,90.00,360.03,91.93,0.00,0.00,0.00,895.77,1.41,95.51,380.57,387.17,373.46,95.55,96.09
3.7567,Walk,1,957.10,8.74,90.00,339.57,155.19,-0.00,0.00,0.00,910.23,1.70,94.11,412.95,423.17,463.94,93.77,94.52
4.0958,Walk,1,968.61,15.77,90.00,325.92,198.94,-0.00,0.00,0.00,926.18,2.50,92.78,373.33,480.74,497.12,92.38,93.06
4.4280,Walk,1,979.79,23.86,90.00,316.94,229.38,0.00,0.00,0.00,943.17,4.09,93.33,371.44,548.74,523.13,93.67,93.81
4.7753,Walk,1,990.75,32.69,90.00,311.11,250.66,-0.00,0.00,0.00,961.93,7.41,93.78,386.84,539.63,548.62,93.63,93.95
5.1529,Walk,1,1001.43,37.04,90.00,299.36,121.92,-0.00,0.00,-0.00,979.98,11.60,93.94,464.80,541.48,558.73,93.68,94.53
5.5353,Walk,1,1011.91,37.14,90.00,291.62,2.84,-0.00,0.00,0.00,997.11,17.53,93.19,442.38,545.62,517.89,93.02,93.67
5.9169,Walk,1,1022.25,33.96,90.00,288.60,-88.80,-0.00,0.00,-0.00,1012.65,24.42,92.64,452.82,509.58,509.15,92.71,92.97
6.2913,Walk,1,1032.53,28.55,90.02,288.01,-151.75,0.00,0.00,0.00,1026.20,31.70,91.75,356.09,428.33,464.75,91.48,92.03
6.6602,Walk,1,1044.13,24.85,90.00,326.44,-103.83,0.00,0.00,0.00,1038.00,37.84,91.30,334.30,375.84,401.00,90.63,91.65
7.0320,Walk,1,1056.67,22.33,90.00,353.86,-71.27,0.00,0.00,0.00,1048.07,42.23,90.26,287.60,333.06,299.49,89.47,90.59
7.3981,Walk,1,1069.87,20.60,90.00,373.62,-49.04,-0.00,0.00,-0.00,1056.91,44.80,89.45,277.12,282.82,272.83,88.81,89.72
7.7700,Walk,1,1083.56,19.40,90.00,387.92,-33.81,-0.00,0.00,0.00,1064.34,45.75,88.73,257.73,249.63,260.43,88.28,88.86
8.1494,Walk,1,1093.00,18.58,90.00,260.39,-22.69,-0.00,0.00,0.00,1072.27,44.71,88.43,294.26,257.75,231.44,87.63,88.81
8.5042,Walk,1,1099.33,18.03,90.00,167.33,-14.58,0.00,-0.00,0.00,1080.26,41.42,88.04,298.35,277.39,296.95,87.19,88.31
8.8827,Walk,1,1103.40,17.67,90.00,99.43,-8.67,0.00,-0.00,0.00,1088.38,36.39,88.33,341.69,282.28,320.12,87.49,88.59
9.2607,Walk,1,1105.82,17.46,90.00,55.98,-4.88,0.00,0.00,-0.00,1096.15,30.10,88.96,330.59,315.64,309.00,88.52,89.41
9.6331,Walk,1,1106.66,17.39,90.00,19.40,-1.69,0.00,0.00,-0.00,1102.91,23.40,89.85,256.15,326.63,311.96,89.85,90.22
9.9935,Idle,1,1106.62,17.39,90.00,-0.73,0.06,0.00,0.00,0.00,1109.41,16.90,91.19,192.40,288.70,287.14,91.17,91.63
10.3639,Idle,1,1106.30,17.42,90.00,-7.43,0.65,0.00,-0.00,0.00,1114.40,11.32,92.58,140.93,228.95,211.60,92.03,92.94
