t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z,bean_yaw,pelvis_yaw,pelvis_pitch
0.3130,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.14,-0.16,102.27,3.13,2.42,1.79,107.94,151.75,0.00,-88.79,-0.38
0.3198,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.13,-0.16,102.26,2.47,1.52,2.39,107.90,151.74,0.00,-88.84,-0.39
0.3483,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.16,-0.13,101.37,29.95,16.77,13.57,106.98,150.85,0.00,-89.23,-0.37
0.3568,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.12,-0.12,101.42,2.31,8.66,10.35,106.82,150.89,0.00,-89.34,-0.39
0.3666,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.07,-0.11,101.56,10.36,8.89,7.88,106.68,151.04,0.00,-89.42,-0.40
0.3753,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.11,101.73,15.34,9.92,10.45,106.61,151.21,0.00,-89.47,-0.39
0.3823,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.01,-0.11,101.89,18.72,10.15,11.39,106.59,151.37,0.00,-89.51,-0.39
0.3909,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.01,-0.11,102.01,12.41,10.74,9.61,106.58,151.49,0.00,-89.55,-0.38
0.3973,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.02,-0.11,102.10,11.99,9.35,10.24,106.60,151.57,0.00,-89.59,-0.37
0.4039,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,-0.11,102.16,9.55,9.04,7.89,106.63,151.64,0.00,-89.63,-0.37
0.4126,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.07,-0.11,102.18,4.75,7.97,3.28,106.66,151.66,0.00,-89.68,-0.36
0.4207,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.09,-0.10,102.18,4.20,6.18,3.81,106.68,151.66,0.00,-89.73,-0.36
0.4294,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.12,-0.09,102.15,5.44,4.06,3.37,106.69,151.63,0.00,-89.79,-0.36
0.4369,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.13,-0.09,102.13,3.79,1.47,4.01,106.70,151.61,0.00,-89.84,-0.36
0.4453,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.14,-0.08,102.11,4.02,1.19,3.22,106.71,151.59,0.00,-89.90,-0.37
0.4531,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.15,-0.07,102.10,2.68,2.09,3.40,106.72,151.58,0.00,-89.96,-0.37
0.4614,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.15,-0.06,102.09,2.49,1.63,2.84,106.74,151.57,0.00,-90.02,-0.37
0.4692,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.15,-0.05,102.09,1.30,2.23,5.14,106.75,151.57,0.00,-90.07,-0.38
0.4770,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.14,-0.04,102.10,1.05,2.43,4.62,106.77,151.58,0.00,-90.12,-0.38
0.4849,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.14,-0.03,102.10,1.18,2.40,3.20,106.79,151.58,0.00,-90.18,-0.38
0.4929,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.14,-0.02,102.10,1.68,2.04,1.62,106.81,151.58,0.00,-90.24,-0.38
0.5009,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.14,-0.02,102.09,1.81,1.84,1.90,106.82,151.57,0.00,-90.29,-0.38
0.9009,Walk,1,853.80,0.00,90.00,91.34,0.00,0.00,0.00,0.00,850.19,0.02,100.94,33.42,20.02,13.25,105.74,150.40,0.00,-91.80,-0.37
1.2945,Walk,1,859.83,0.00,90.02,157.99,0.00,0.00,0.00,0.00,850.42,0.10,99.61,51.16,136.61,177.82,102.67,149.02,0.00,-86.74,0.12
1.6920,Walk,1,867.47,0.00,90.00,206.62,0.00,0.00,0.00,0.00,852.44,-0.06,98.85,60.99,127.19,166.38,102.49,148.15,0.00,-92.69,1.28
2.0920,Walk,1,876.30,0.00,90.00,242.11,0.00,0.00,0.00,0.00,856.41,0.38,98.09,123.32,180.17,104.63,104.09,146.98,0.00,-95.67,0.55
2.4920,Walk,1,885.99,0.00,90.02,268.00,0.00,0.00,0.00,0.00,861.92,0.66,98.38,149.05,227.49,54.53,100.29,147.44,0.00,-86.90,-1.55
2.8920,Walk,1,896.32,0.00,90.00,286.89,0.00,0.00,0.00,0.00,869.36,0.09,97.67,202.79,160.98,156.53,97.68,146.67,0.00,-89.94,0.45
3.2920,Walk,1,907.10,0.00,90.00,300.67,0.00,0.00,0.00,0.00,877.87,-0.05,97.36,255.94,299.96,92.06,98.17,146.17,0.00,-93.77,1.33
3.6920,Walk,1,917.10,2.69,90.02,278.06,74.90,0.00,0.00,0.00,887.85,0.11,98.16,285.68,240.57,303.68,94.62,146.75,11.80,-84.51,-1.48
4.0920,Walk,1,925.94,7.69,90.00,245.57,138.92,-0.00,-0.00,0.00,898.87,-0.03,98.43,322.02,436.84,240.62,96.74,147.01,23.60,-90.00,1.81
4.4920,Walk,1,933.30,14.61,90.00,204.24,192.00,0.00,0.00,0.00,911.06,2.70,99.28,296.42,482.52,356.78,93.62,147.59,35.39,-65.29,-2.29
4.8920,Walk,1,938.91,23.03,90.00,155.46,233.65,-0.00,-0.00,0.00,923.56,4.56,98.94,353.37,634.36,247.37,97.11,147.37,47.19,-76.08,1.80
5.2920,Walk,1,946.49,28.86,90.00,209.41,160.98,-0.00,-0.00,-0.00,934.60,11.63,98.36,262.87,677.23,322.71,92.65,146.58,35.39,-43.70,-0.87
5.6920,Walk,1,955.33,32.14,90.00,243.96,90.51,-0.00,-0.00,0.00,948.99,15.15,96.56,337.93,667.57,317.15,93.58,144.59,23.60,-68.12,2.04
6.0920,Walk,1,964.81,32.96,90.00,261.57,22.46,0.00,0.00,0.00,956.98,22.36,95.35,300.04,468.74,375.23,89.92,144.02,11.80,-60.80,-0.94
6.4920,Walk,1,974.89,34.28,90.00,279.98,36.75,0.00,0.00,0.00,966.37,27.11,94.78,262.48,363.88,510.95,88.67,143.45,11.80,-69.93,0.40
6.8920,Walk,1,985.42,35.95,90.00,293.50,46.58,0.00,0.00,0.00,973.67,31.97,94.00,261.80,391.77,390.99,89.00,143.19,11.80,-75.32,0.40
7.2920,Walk,1,996.28,37.86,90.02,303.43,53.38,0.00,0.00,0.00,980.49,36.23,94.98,248.53,351.33,455.66,86.54,144.25,11.80,-70.93,-0.11
7.6920,Walk,1,1007.39,39.94,90.00,310.72,58.09,0.00,0.00,0.00,988.76,39.84,96.06,254.67,294.61,377.63,89.70,145.21,11.80,-83.20,-1.04
8.0920,Walk,1,1014.94,41.35,90.00,204.36,38.21,0.00,0.00,0.00,998.31,43.60,97.88,284.26,206.14,369.76,88.92,146.78,11.80,-69.86,-1.23
8.4920,Walk,1,1019.92,42.28,90.00,126.75,23.70,0.00,0.00,0.00,1008.68,45.58,98.15,280.42,190.79,275.13,93.35,147.04,11.80,-86.58,-0.97
8.8920,Walk,1,1022.65,42.79,90.02,70.12,13.11,0.00,0.00,0.00,1018.32,48.41,99.14,250.60,107.09,357.18,93.24,147.80,11.80,-67.36,-2.48
9.2920,Walk,1,1024.35,43.11,90.00,39.48,7.38,0.00,0.00,0.00,1027.63,47.81,98.25,221.67,127.11,477.71,95.48,146.44,11.80,-79.61,0.32
9.6920,Walk,1,1024.94,43.22,90.00,13.68,2.56,0.00,0.00,0.00,1033.09,49.45,97.19,164.85,117.62,325.04,99.12,145.46,11.80,-82.40,-0.89
10.0920,Idle,1,1024.92,43.22,90.00,-0.52,-0.10,-0.00,0.00,0.00,1036.28,49.57,96.63,96.35,308.40,211.65,102.70,144.42,11.80,-85.18,0.03
