t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.2533,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,858.03,-3.79,1.71,2.01,0.67,0.32,1.41,2.20
0.2614,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.98,-3.79,1.71,2.11,0.65,0.40,1.41,2.20
0.2692,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.94,-3.78,1.71,2.05,0.72,0.26,1.41,2.20
0.2774,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.89,-3.78,1.70,2.21,0.71,0.49,1.41,2.19
0.2854,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.85,-3.77,1.70,2.16,0.74,0.36,1.40,2.19
0.2932,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.81,-3.77,1.70,2.11,0.75,0.32,1.40,2.19
0.3021,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.75,-3.76,1.69,2.68,1.21,1.16,1.39,2.18
0.3094,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.72,-3.76,1.69,2.21,1.11,0.47,1.40,2.18
0.3173,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.68,-3.76,1.69,2.09,0.87,0.42,1.40,2.18
0.3251,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.64,-3.76,1.69,2.04,0.82,0.33,1.40,2.18
0.3325,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.61,-3.76,1.69,1.87,0.86,0.32,1.40,2.19
0.3404,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.58,-3.76,1.69,1.96,0.90,0.58,1.39,2.18
0.3483,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.55,-3.76,1.69,1.93,0.94,0.66,1.39,2.18
0.3555,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.52,-3.76,1.69,1.70,0.93,0.35,1.39,2.18
0.3628,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.50,-3.77,1.69,1.59,0.84,0.29,1.39,2.18
0.3701,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.49,-3.77,1.69,1.52,0.83,0.30,1.39,2.18
0.3778,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.47,-3.78,1.69,1.71,1.02,0.75,1.39,2.18
0.3848,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.45,-3.78,1.69,1.43,0.92,0.23,1.39,2.18
0.3921,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.44,-3.79,1.69,1.39,0.84,0.30,1.39,2.18
0.3996,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.42,-3.79,1.69,1.52,0.97,0.62,1.39,2.18
0.4072,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.41,-3.80,1.69,1.55,1.04,0.75,1.39,2.18
0.4145,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.39,-3.80,1.69,1.52,0.96,0.45,1.39,2.18
0.4222,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.37,-3.80,1.68,1.68,1.05,0.67,1.39,2.18
0.4298,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.35,-3.80,1.68,1.69,1.04,0.57,1.38,2.18
0.4372,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.33,-3.81,1.68,1.69,1.03,0.43,1.39,2.18
0.4449,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.31,-3.81,1.68,1.86,1.11,0.62,1.38,2.17
0.4527,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.29,-3.80,1.68,1.93,1.16,0.64,1.38,2.17
0.4603,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.26,-3.80,1.68,1.97,1.15,0.57,1.38,2.17
0.4687,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.23,-3.80,1.67,2.38,1.40,1.04,1.37,2.16
0.4772,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.18,-3.79,1.66,2.57,1.49,1.18,1.36,2.16
0.4844,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.15,-3.79,1.67,2.34,1.57,0.99,1.37,2.16
0.4919,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.12,-3.78,1.67,2.23,1.44,0.94,1.38,2.17
0.5011,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,857.07,-3.78,1.66,3.01,1.78,1.48,1.36,2.15
0.9011,Walk,1,852.26,0.00,90.00,66.53,0.00,0.00,-1.32,0.00,856.12,-3.43,1.03,16.42,14.49,16.07,0.81,1.59
1.2308,Walk,1,856.65,0.00,89.88,130.51,0.00,-3.73,-4.01,-0.00,856.40,-4.21,0.58,16.39,41.90,54.89,0.85,1.10
1.5801,Walk,1,862.87,0.00,89.49,185.47,-0.00,-13.35,-7.90,-0.00,857.15,-3.70,0.24,21.35,33.51,25.59,0.18,0.70
1.9107,Walk,1,870.65,0.00,88.62,234.09,-0.00,-29.39,-12.83,-0.00,858.64,-2.97,0.39,41.53,38.17,51.10,0.12,0.85
2.2473,Walk,1,879.94,0.00,87.29,275.46,-0.00,-48.00,-18.35,-0.00,860.64,-3.12,0.36,68.48,83.86,101.10,-0.06,0.83
2.5908,Walk,1,890.56,0.00,84.93,310.48,-0.00,-68.54,-24.07,-0.00,863.18,-3.97,-0.33,109.78,129.18,149.74,-0.72,0.14
2.9299,Walk,1,902.13,0.00,81.96,342.69,-0.00,-94.33,-30.56,-0.00,867.02,-3.50,-0.72,162.17,186.23,185.07,-1.06,-0.28
3.2696,Walk,1,914.58,0.00,78.07,368.52,-0.00,-119.51,-37.38,-0.00,873.00,-3.51,-0.81,222.88,251.94,260.19,-0.79,-0.36
3.6099,Walk,1,926.79,2.24,73.66,363.08,65.29,-145.86,-44.91,-0.01,880.01,-4.09,-2.49,211.86,318.49,320.15,-2.14,-2.11
3.9528,Walk,1,938.86,6.24,68.10,358.76,117.69,-171.73,-52.49,0.26,880.00,-4.07,-1.76,263.93,370.17,391.94,-2.11,-1.38
4.3149,Walk,1,950.82,11.66,61.67,354.84,159.88,-196.65,-60.38,1.18,879.05,-4.18,-0.71,304.29,444.57,430.77,-1.19,-0.28
4.6899,Walk,1,962.66,18.23,54.42,351.19,194.14,-220.90,-68.57,3.60,879.21,-2.99,2.00,342.49,506.19,494.35,2.07,2.40
5.0565,Walk,1,974.40,21.80,46.37,346.19,105.67,-243.84,-77.02,10.52,879.97,-1.16,5.81,370.01,526.40,560.98,6.21,6.19
5.4150,Walk,1,986.01,22.43,37.57,341.40,19.09,-265.17,-84.96,43.50,883.02,3.23,11.47,410.36,566.79,577.91,11.42,11.69
5.7868,Walk,1,997.49,20.71,33.92,97.31,-35.08,97.27,-84.84,59.74,888.87,8.69,16.21,405.40,609.94,543.86,16.13,16.31
6.1643,Walk,1,1002.36,17.52,36.06,146.14,-95.58,64.28,-86.86,116.30,899.02,13.09,19.76,388.58,512.75,550.66,20.02,19.74
6.5407,Walk,1,1009.48,14.94,38.01,181.09,-75.73,78.00,-85.74,164.24,909.26,14.85,21.42,311.30,290.56,415.03,21.58,21.20
6.9193,Walk,1,1017.55,12.88,40.03,228.11,-61.54,64.95,-83.76,-171.60,919.40,14.97,19.94,266.25,251.40,334.16,20.08,19.70
7.3089,Walk,1,1026.89,11.22,41.59,270.17,-50.25,46.48,-81.62,-158.37,928.61,14.05,18.55,243.77,253.21,246.05,18.52,18.32
7.6860,Walk,1,1037.37,9.86,42.64,298.40,-41.43,36.60,-79.64,-149.05,935.37,10.68,20.55,203.48,251.94,111.82,20.25,20.45
8.0818,Walk,1,1045.45,8.73,43.29,228.73,-34.61,23.60,-77.73,-141.29,940.73,6.11,23.84,166.51,215.13,90.92,23.65,23.71
8.4536,Walk,1,1051.65,7.80,43.50,172.26,-29.57,10.52,-75.94,-134.26,946.82,1.83,25.96,176.24,146.97,191.45,25.52,25.09
8.8437,Walk,1,1056.32,7.00,43.27,126.39,-26.10,-2.41,-74.24,-127.57,952.63,-3.48,26.74,175.77,112.65,236.04,26.52,26.07
9.2437,Walk,1,1059.74,6.29,42.62,89.22,-23.92,-15.25,-72.63,-121.04,958.13,-8.01,26.35,162.32,165.33,181.72,26.20,25.73
9.6358,Walk,1,1062.16,5.64,41.55,59.19,-22.74,-28.08,-71.09,-114.57,963.67,-11.52,25.23,168.87,183.62,129.59,25.12,24.47
10.0128,Walk,1,1063.76,5.02,40.04,35.01,-22.22,-41.01,-69.63,-108.04,968.79,-14.45,24.18,170.88,188.74,109.26,24.76,24.08
