t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.3880,Jump,0,848.08,-0.18,195.24,-0.84,-0.05,-2.19,0.00,0.00,902.35,-29.37,149.04,1.67,2.62,2.40,148.55,149.40
0.3950,Jump,0,848.08,-0.18,195.23,-0.86,-0.07,-2.25,0.00,0.00,902.36,-29.38,149.04,1.71,2.64,2.47,148.55,149.40
0.4020,Jump,0,848.07,-0.18,195.22,-0.87,-0.09,-2.25,0.00,0.00,902.37,-29.38,149.04,1.71,2.67,2.48,148.55,149.40
0.4090,Jump,0,848.06,-0.18,195.21,-0.89,-0.10,-2.28,0.00,0.00,902.37,-29.38,149.04,1.74,2.70,2.51,148.54,149.40
0.4157,Jump,0,848.06,-0.18,195.19,-0.90,-0.12,-2.21,0.00,0.00,902.38,-29.39,149.04,1.68,2.64,2.43,148.54,149.40
0.4231,Jump,0,848.05,-0.18,195.18,-0.92,-0.14,-2.34,0.00,0.00,902.38,-29.39,149.04,1.79,2.74,2.58,148.54,149.40
0.4313,Jump,0,848.04,-0.19,195.17,-0.93,-0.15,-2.52,0.00,0.00,902.39,-29.40,149.03,1.94,2.96,2.81,148.54,149.40
0.4382,Jump,0,848.04,-0.19,195.15,-0.94,-0.16,-2.38,0.00,0.00,902.40,-29.40,149.03,1.82,2.88,2.61,148.54,149.40
0.4452,Jump,0,848.03,-0.19,195.14,-0.95,-0.18,-2.31,0.00,0.00,902.40,-29.41,149.03,1.76,2.75,2.51,148.54,149.40
0.4520,Jump,0,848.02,-0.19,195.13,-0.96,-0.19,-2.25,0.00,0.00,902.41,-29.41,149.03,1.71,2.67,2.46,148.54,149.40
0.4586,Jump,0,848.02,-0.19,195.12,-0.97,-0.19,-2.20,0.00,0.00,902.41,-29.41,149.03,1.67,2.62,2.42,148.53,149.39
0.4666,Jump,0,848.01,-0.19,195.11,-0.97,-0.20,-2.43,0.00,0.00,902.42,-29.42,149.03,1.86,2.82,2.70,148.54,149.39
0.4746,Jump,0,848.00,-0.19,195.09,-0.98,-0.21,-2.54,0.00,0.00,902.43,-29.42,149.03,1.95,3.00,2.82,148.53,149.39
0.4815,Jump,0,847.99,-0.20,195.08,-0.98,-0.21,-2.35,0.00,0.00,902.43,-29.43,149.03,1.80,2.86,2.57,148.53,149.39
0.4878,Jump,0,847.99,-0.20,195.07,-0.99,-0.22,-2.19,0.00,0.00,902.44,-29.43,149.03,1.66,2.63,2.36,148.53,149.39
0.4948,Jump,0,847.98,-0.20,195.06,-0.99,-0.22,-2.22,0.00,0.00,902.44,-29.43,149.03,1.69,2.61,2.44,148.53,149.39
0.5013,Jump,0,847.97,-0.20,195.05,-0.99,-0.22,-2.17,0.00,0.00,902.45,-29.44,149.03,1.65,2.59,2.40,148.53,149.39
0.9013,Jump,0,847.94,-0.21,194.85,-0.96,-0.19,-7.36,0.00,0.00,902.55,-29.48,148.98,5.83,8.48,8.98,148.52,149.42
1.2178,Jump,0,847.91,-0.21,194.59,-1.03,-0.07,-9.97,0.00,0.00,902.67,-29.53,148.92,7.88,11.65,11.31,148.47,149.39
1.5434,Jump,0,847.87,-0.20,194.30,-1.22,0.15,-11.04,0.00,0.00,902.81,-29.58,148.86,8.69,12.98,12.14,148.41,149.35
1.8635,Jump,0,847.82,-0.19,194.00,-1.49,0.44,-11.45,0.00,0.00,902.95,-29.64,148.81,8.97,13.43,12.48,148.35,149.31
2.1699,Jump,0,847.76,-0.16,193.70,-1.79,0.75,-11.63,0.00,0.00,903.10,-29.70,148.76,9.07,13.60,12.68,148.30,149.26
2.4923,Jump,0,847.68,-0.12,193.40,-2.12,1.05,-11.71,0.00,0.00,903.25,-29.77,148.71,9.10,13.69,12.79,148.25,149.21
2.8137,Jump,0,847.60,-0.08,193.09,-2.43,1.33,-11.75,0.00,0.00,903.40,-29.83,148.67,9.10,13.71,12.82,148.21,149.16
3.1891,Jump,0,847.51,-0.03,192.78,-2.72,1.56,-11.76,0.00,0.00,903.55,-29.89,148.62,9.09,13.71,12.80,148.17,149.12
3.5489,Jump,0,847.41,0.03,192.48,-2.96,1.75,-11.76,0.00,0.00,903.70,-29.95,148.58,9.07,13.70,12.78,148.12,149.07
3.9197,Jump,0,847.30,0.10,192.17,-3.14,1.89,-11.78,0.00,0.00,903.85,-30.02,148.54,9.06,13.70,12.78,148.08,149.03
4.2618,Jump,0,847.20,0.16,191.86,-3.25,1.97,-11.81,0.00,0.00,904.00,-30.08,148.50,9.07,13.73,12.81,148.04,148.98
4.6055,Jump,0,847.08,0.23,191.55,-3.31,2.00,-11.86,0.00,0.00,904.15,-30.14,148.46,9.09,13.78,12.84,148.00,148.94
4.9688,Jump,0,846.97,0.30,191.24,-3.32,1.97,-11.91,0.00,0.00,904.30,-30.20,148.42,9.10,13.83,12.88,147.97,148.90
5.3211,Jump,0,846.86,0.36,190.93,-3.28,1.90,-11.96,0.00,0.00,904.45,-30.26,148.38,9.12,13.88,12.92,147.93,148.87
5.6868,Jump,0,846.76,0.42,190.62,-3.20,1.79,-12.00,0.00,0.00,904.60,-30.33,148.35,9.13,13.92,12.96,147.90,148.83
6.0481,Jump,0,846.65,0.47,190.30,-3.09,1.66,-12.04,0.00,0.00,904.75,-30.39,148.32,9.14,13.96,12.99,147.87,148.79
6.3986,Jump,0,846.55,0.52,189.99,-2.97,1.51,-12.08,0.00,0.00,904.91,-30.45,148.29,9.15,14.00,13.02,147.84,148.76
6.7581,Jump,0,846.46,0.57,189.67,-2.84,1.35,-12.12,0.00,0.00,905.06,-30.51,148.26,9.16,14.04,13.05,147.82,148.73
7.1150,Jump,0,846.37,0.61,189.35,-2.72,1.20,-12.16,0.00,0.00,905.21,-30.57,148.23,9.17,14.08,13.08,147.80,148.70
7.4737,Jump,0,846.28,0.64,189.03,-2.60,1.06,-12.19,0.00,0.00,905.36,-30.63,148.20,9.18,14.12,13.10,147.78,148.67
7.8335,Jump,0,846.20,0.67,188.71,-2.50,0.94,-12.23,0.00,0.00,905.52,-30.69,148.18,9.18,14.16,13.13,147.76,148.64
8.1888,Jump,0,846.12,0.70,188.39,-2.43,0.85,-12.26,0.00,0.00,905.67,-30.75,148.15,9.19,14.19,13.16,147.74,148.62
8.5422,Jump,0,846.04,0.73,188.07,-2.37,0.78,-12.29,0.00,0.00,905.82,-30.80,148.13,9.19,14.22,13.18,147.73,148.59
8.9075,Jump,0,845.96,0.75,187.75,-2.35,0.74,-12.31,0.00,0.00,905.97,-30.86,148.11,9.20,14.25,13.20,147.71,148.57
9.2736,Jump,0,845.88,0.78,187.43,-2.34,0.72,-12.34,0.00,0.00,906.13,-30.92,148.10,9.20,14.28,13.21,147.70,148.55
9.6369,Jump,0,845.80,0.80,187.10,-2.36,0.73,-12.36,0.00,0.00,906.28,-30.98,148.08,9.20,14.31,13.23,147.69,148.53
10.0011,Jump,0,845.72,0.83,186.78,-2.40,0.76,-12.38,0.00,0.00,906.43,-31.04,148.07,9.20,14.33,13.25,147.68,148.51
