t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.1734,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.11,-12.64,1.53,1.02,2.82,2.54,1.22,1.98
0.1826,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.13,-12.66,1.53,1.06,2.68,2.36,1.22,1.98
0.1911,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.15,-12.69,1.54,0.98,2.63,2.33,1.23,1.99
0.2007,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.17,-12.71,1.54,1.20,2.49,2.20,1.23,1.99
0.2094,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.18,-12.73,1.54,1.10,2.43,2.12,1.24,2.00
0.2191,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.18,-12.74,1.54,1.37,2.26,1.96,1.23,1.99
0.2281,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.18,-12.74,1.54,1.36,2.19,1.87,1.24,2.00
0.2370,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.18,-12.75,1.55,1.21,1.98,1.58,1.24,2.00
0.2455,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.19,-12.77,1.55,1.04,1.86,1.50,1.25,2.01
0.2554,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.17,-12.77,1.55,1.58,1.75,1.50,1.24,2.00
0.2645,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.16,-12.77,1.54,1.64,1.76,1.45,1.24,2.00
0.2733,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.15,-12.77,1.55,1.35,1.54,1.13,1.24,2.00
0.2820,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.14,-12.78,1.55,1.30,1.36,1.03,1.24,2.01
0.2905,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.13,-12.79,1.55,1.19,1.21,0.81,1.25,2.01
0.2990,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.13,-12.81,1.56,1.23,1.07,0.85,1.25,2.01
0.3075,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.12,-12.82,1.56,1.23,0.97,0.85,1.25,2.02
0.3158,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.12,-12.84,1.56,1.35,0.92,0.88,1.25,2.02
0.3244,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.12,-12.86,1.56,1.29,0.83,0.98,1.25,2.02
0.3330,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.11,-12.87,1.56,1.40,0.84,1.04,1.25,2.02
0.3417,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.10,-12.88,1.56,1.24,0.66,0.99,1.25,2.02
0.3507,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.09,-12.89,1.56,1.40,0.72,1.06,1.25,2.01
0.3594,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.07,-12.89,1.55,1.20,0.37,0.81,1.25,2.01
0.3678,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.05,-12.90,1.56,1.19,0.20,0.66,1.25,2.01
0.3768,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,862.02,-12.90,1.55,1.23,0.28,0.96,1.24,2.01
0.3855,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,861.99,-12.90,1.55,1.32,0.23,0.87,1.24,2.01
0.3943,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,861.96,-12.89,1.54,1.30,0.24,0.98,1.23,2.00
0.4030,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,861.93,-12.89,1.54,1.36,0.19,0.92,1.23,2.00
0.4125,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,861.88,-12.88,1.53,1.62,0.56,1.27,1.22,1.98
0.4215,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,861.83,-12.86,1.52,1.70,0.25,0.95,1.21,1.98
0.4300,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,861.79,-12.86,1.52,1.47,0.35,0.81,1.21,1.98
0.4388,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,861.75,-12.85,1.52,1.49,0.19,0.92,1.21,1.98
0.4480,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,861.70,-12.84,1.51,1.62,0.31,1.10,1.20,1.97
0.4566,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,861.65,-12.83,1.51,1.58,0.11,0.86,1.20,1.96
0.4657,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,861.60,-12.82,1.50,1.64,0.32,1.06,1.19,1.95
0.4738,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,861.57,-12.82,1.50,1.47,0.26,0.75,1.19,1.96
0.4823,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,861.53,-12.82,1.50,1.43,0.26,0.95,1.19,1.96
0.4909,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,861.50,-12.83,1.50,1.52,0.37,1.05,1.18,1.95
0.4995,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,861.47,-12.83,1.49,1.46,0.41,1.12,1.18,1.95
0.5084,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,861.43,-12.83,1.48,1.65,0.62,1.21,1.17,1.94
0.9084,Walk,1,852.26,0.00,90.00,66.53,0.00,0.00,-1.32,0.00,860.08,-11.71,0.75,18.47,10.94,11.82,0.45,1.20
1.2956,Walk,1,856.65,0.00,89.88,130.51,0.00,-3.73,-4.01,-0.00,859.78,-11.52,0.31,8.50,35.71,58.27,0.51,0.78
1.6531,Walk,1,862.87,0.00,89.49,185.47,-0.00,-13.35,-7.90,0.00,859.94,-10.14,-0.08,22.79,26.45,28.97,-0.19,0.33
2.0071,Walk,1,870.65,0.00,88.62,234.09,-0.00,-29.39,-12.83,-0.00,860.82,-8.82,-0.06,39.41,39.30,55.57,-0.34,0.35
2.3488,Walk,1,879.94,0.00,87.29,275.46,-0.00,-48.00,-18.35,-0.00,862.29,-8.63,-0.22,63.36,84.88,100.01,-0.64,0.20
2.7118,Walk,1,890.56,0.00,84.93,310.48,-0.00,-68.54,-24.07,-0.00,864.48,-8.97,-0.85,105.02,127.71,141.08,-1.26,-0.45
3.0726,Walk,1,902.13,0.00,81.96,342.69,-0.00,-94.33,-30.56,-0.00,868.31,-8.06,-0.92,160.45,186.18,178.34,-1.32,-0.54
3.4425,Walk,1,913.65,2.24,78.17,341.73,64.16,-119.51,-37.46,-0.01,874.47,-8.43,-1.01,219.71,246.95,262.99,-0.74,-0.61
3.8032,Walk,1,925.14,6.21,73.69,341.78,115.98,-145.15,-44.87,0.36,880.99,-7.97,-2.38,209.89,308.85,312.31,-2.41,-2.10
4.1511,Walk,1,936.64,11.59,68.17,341.75,158.01,-170.49,-52.39,1.38,880.86,-8.09,-1.65,261.47,366.99,382.41,-2.21,-1.30
4.5413,Walk,1,948.13,18.10,61.79,341.29,192.13,-195.25,-60.18,3.56,880.19,-7.75,-0.68,297.23,439.49,420.10,-1.09,-0.32
4.9283,Walk,1,959.58,21.60,54.58,338.68,103.59,-219.39,-68.20,8.24,880.40,-6.52,1.83,336.92,494.46,502.79,2.20,2.23
5.3072,Walk,1,970.99,22.17,46.57,336.69,17.39,-242.80,-76.27,19.02,880.77,-4.20,5.43,361.13,510.66,544.43,5.56,5.79
5.6869,Walk,1,982.35,20.41,37.81,333.74,-51.73,-264.05,-83.12,55.42,882.93,-0.26,10.91,398.80,562.57,548.81,10.64,11.12
6.0687,Walk,1,993.62,16.77,33.92,94.22,-78.40,96.83,-82.95,69.29,887.87,4.95,15.80,390.69,595.96,533.90,15.85,15.89
6.4490,Walk,1,999.34,14.65,36.05,171.42,-63.70,63.85,-86.82,114.96,897.13,7.63,19.51,366.34,487.17,557.50,19.83,19.52
6.8246,Walk,1,1007.14,12.92,37.88,204.15,-54.37,74.05,-85.94,-168.14,906.67,8.76,21.29,280.31,267.65,386.99,21.45,21.09
7.2008,Walk,1,1015.83,11.45,39.76,247.49,-45.37,60.18,-82.60,-142.91,916.68,8.97,19.99,261.32,262.67,295.68,20.20,19.76
7.5863,Walk,1,1025.70,10.22,41.15,286.34,-37.74,41.18,-79.08,-132.34,925.72,7.98,19.27,244.46,275.38,196.32,19.21,19.07
7.9650,Walk,1,1033.45,9.20,42.01,217.43,-32.69,30.44,-75.68,-125.34,932.28,4.91,21.23,197.01,255.48,98.68,20.85,21.05
8.3469,Walk,1,1039.34,8.31,42.44,166.70,-28.47,12.31,-72.41,-119.91,938.03,2.03,22.75,170.03,183.06,148.23,22.77,22.63
8.7322,Walk,1,1043.86,7.54,42.36,120.03,-26.91,2.43,-69.32,-115.01,943.97,-1.23,23.60,184.05,123.21,217.81,23.95,23.52
9.1013,Walk,1,1047.11,6.81,41.87,84.60,-25.86,-10.74,-66.44,-110.58,949.04,-5.07,23.56,160.63,130.67,221.76,23.96,23.41
9.4777,Walk,1,1049.40,6.11,40.93,56.17,-25.53,-24.12,-63.79,-106.27,953.60,-8.13,22.21,143.45,160.85,177.00,22.59,22.03
9.8525,Walk,1,1050.92,5.42,39.54,33.21,-25.56,-37.45,-61.39,-101.93,957.91,-9.97,20.16,138.72,164.29,126.18,20.64,19.97
10.2415,Walk,1,1051.82,4.73,37.71,14.61,-25.61,-50.78,-59.21,-97.44,961.63,-11.18,18.75,122.79,155.32,85.01,19.12,18.53
