t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.3962,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.25,0.79,98.71,1.15,0.47,0.71,98.43,99.22
0.4031,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.25,0.79,98.71,1.14,0.37,0.48,98.43,99.22
0.4100,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.24,0.79,98.71,1.15,0.44,0.54,98.44,99.22
0.4175,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.23,0.79,98.71,1.30,0.66,0.79,98.43,99.22
0.4242,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.23,0.79,98.71,1.18,0.40,0.51,98.44,99.22
0.4311,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.22,0.79,98.72,1.17,0.51,0.61,98.44,99.23
0.4377,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.21,0.79,98.72,1.21,0.59,0.69,98.44,99.23
0.4444,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.21,0.79,98.72,1.19,0.41,0.56,98.44,99.23
0.4510,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.20,0.79,98.72,1.23,0.40,0.55,98.44,99.23
0.4582,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.20,0.79,98.72,1.40,0.77,0.90,98.44,99.23
0.4663,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.19,0.79,98.70,1.65,1.49,1.76,98.43,99.22
0.4732,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.18,0.79,98.71,1.14,0.31,0.50,98.43,99.22
0.4799,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.18,0.79,98.71,1.27,0.80,0.78,98.44,99.22
0.4866,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.17,0.79,98.72,1.28,0.83,0.88,98.44,99.23
0.4932,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.16,0.79,98.72,1.24,0.68,0.77,98.45,99.23
0.4999,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.16,0.79,98.73,1.20,0.38,0.52,98.45,99.23
0.5082,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.15,0.79,98.71,2.14,1.93,2.08,98.43,99.22
0.9082,Walk,1,853.98,0.00,90.00,96.65,0.00,0.00,0.00,0.00,850.07,0.77,98.08,15.42,18.30,20.60,97.92,98.71
1.2211,Walk,1,860.93,0.00,90.02,185.74,0.00,0.00,0.00,0.00,850.13,0.67,97.54,35.07,42.15,36.89,97.68,98.09
1.5301,Dive,1,870.05,0.00,90.00,870.75,0.00,260.00,0.00,0.00,851.06,0.79,97.17,66.74,47.63,29.98,97.15,97.68
1.8405,Dive,1,898.93,0.00,97.54,866.40,0.00,226.20,0.00,0.00,852.49,0.98,96.49,66.86,32.45,36.83,96.99,96.86
2.1409,GetUp,1,860.90,0.23,90.92,0.00,0.00,-32.50,0.00,0.00,854.85,1.02,95.97,89.65,47.22,49.86,96.16,96.40
2.4609,GetUp,1,860.90,0.23,90.00,0.00,-0.00,19.45,0.00,0.00,857.77,0.32,96.76,185.47,130.44,95.00,97.08,97.55
2.8017,GetUp,1,860.90,0.23,90.00,0.00,-0.00,0.00,0.00,0.00,860.86,0.13,96.20,104.69,99.17,82.66,97.38,97.77
3.1384,GetUp,1,860.90,0.23,90.00,-0.00,0.00,0.00,0.00,0.00,863.60,0.79,96.62,87.82,86.63,92.58,96.59,97.50
3.4768,GetUp,1,860.90,0.23,90.00,-0.00,0.00,0.00,0.00,0.00,865.47,1.91,97.39,125.23,80.28,79.79,96.89,97.68
3.8180,Idle,1,860.90,0.23,90.00,-0.00,0.00,0.00,0.00,0.00,866.72,2.90,97.41,76.33,63.18,72.19,96.94,97.69
4.1632,Idle,1,860.90,0.23,90.00,0.00,-0.00,0.00,0.00,0.00,867.29,3.42,96.77,22.32,55.25,67.84,96.55,97.17
4.5368,Idle,1,860.90,0.23,90.00,0.00,-0.00,0.00,0.00,0.00,867.20,3.47,96.13,32.91,45.01,58.37,96.02,96.59
4.9147,Idle,1,860.90,0.23,90.00,0.00,-0.00,-0.00,0.00,0.00,866.54,3.16,95.86,40.70,34.34,42.79,95.74,96.36
5.2919,Idle,1,860.90,0.23,90.00,-0.00,0.00,0.00,0.00,0.00,865.45,2.60,95.94,41.45,36.26,37.21,95.74,96.46
5.6691,Idle,1,860.90,0.23,90.00,-0.00,0.00,0.00,0.00,0.00,864.01,1.85,96.21,39.25,45.47,44.11,95.96,96.73
6.0526,Idle,1,860.90,0.23,90.00,0.00,0.00,0.00,0.00,0.00,862.37,1.02,96.53,32.69,49.75,48.19,96.25,97.05
6.4428,Idle,1,860.90,0.23,90.00,0.00,-0.00,0.00,0.00,0.00,860.68,0.17,96.83,25.38,48.30,46.05,96.54,97.34
6.8389,Idle,1,860.90,0.23,90.00,0.00,-0.00,0.00,0.00,0.00,859.15,-0.58,97.04,15.99,41.51,39.28,96.76,97.54
7.2282,Idle,1,860.90,0.23,90.00,0.00,-0.00,0.00,0.00,0.00,857.95,-1.17,97.17,7.41,32.70,31.92,96.91,97.66
