t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z,bean_yaw,pelvis_yaw,pelvis_pitch
0.3875,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,847.50,15.01,86.21,509.59,444.96,877.71,308.21,135.24,0.00,0.23,0.01
0.4085,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,847.71,3.54,88.45,429.88,465.74,887.21,79.60,138.53,0.00,0.08,0.01
0.4210,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,847.85,-3.09,89.67,390.92,452.36,880.24,225.10,136.51,0.00,-0.01,0.02
0.4372,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.03,-11.50,90.83,332.31,431.40,861.98,13.77,141.33,0.00,-0.13,0.02
0.4502,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.21,-18.30,91.47,301.50,403.04,836.12,100.60,141.46,0.00,-0.22,0.02
0.4648,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.48,-25.82,92.02,260.97,373.01,805.54,241.46,136.58,0.00,-0.32,0.02
0.4795,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,848.68,-33.31,91.59,224.41,347.50,775.60,-30.47,142.16,0.00,-0.42,0.03
0.4941,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.01,-40.57,91.15,187.53,315.24,741.73,70.57,140.73,0.00,-0.52,0.03
0.5136,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.58,-49.60,90.35,128.78,280.86,706.27,203.73,137.08,0.00,-0.65,0.03
0.9136,Walk,1,853.80,0.00,90.00,91.34,0.00,0.00,0.00,0.00,851.97,-61.77,87.64,87.25,225.91,666.16,115.81,135.15,0.00,-1.16,0.02
1.3136,Walk,1,859.83,0.00,90.02,157.99,0.00,0.00,0.00,0.00,899.39,232.31,30.61,1207.91,10038.04,21260.66,-143.09,-135.44,0.00,-0.92,0.03
1.7136,Walk,1,867.47,0.00,90.00,206.62,0.00,0.00,0.00,0.00,827.29,-366.41,-96.70,1526.55,8331.01,2181.28,-920.99,-3697.40,0.00,-3.86,0.19
2.1136,Walk,1,876.30,0.00,90.00,242.11,0.00,0.00,0.00,0.00,392.87,-658.60,-160.93,4348.17,28842.87,33956.23,-4331.79,-1550.79,0.00,-2.66,1.85
2.5136,Walk,1,885.99,0.00,90.02,268.00,0.00,0.00,0.00,0.00,872.50,-27.86,31.68,512.49,1326.97,878.17,-32.62,-211.57,0.00,-0.39,1.39
2.9136,Walk,1,896.32,0.00,90.00,286.89,0.00,0.00,0.00,0.00,838.77,-135.94,47.98,796.41,3302.99,2628.09,-2303.26,-741.12,0.00,-0.64,1.50
3.3136,Walk,1,907.10,0.00,90.00,300.67,0.00,0.00,0.00,0.00,779.62,-472.13,110.75,3752.85,19803.16,19142.40,1426.91,-354.14,0.00,-0.15,1.46
3.7136,Walk,1,917.10,2.69,90.02,278.06,74.90,0.00,0.00,0.00,785.65,618.68,123.92,659.83,3638.51,18564.71,-3.31,502.01,11.80,2.76,1.15
4.1136,Walk,1,925.94,7.69,90.00,245.57,138.92,-0.00,-0.00,0.00,958.13,38.13,32.55,661.87,1949.57,570.77,-1229.46,67.06,23.60,12.29,-3.87
4.5011,Walk,1,933.30,14.61,90.00,204.24,192.00,0.00,0.00,0.00,889.87,1113.93,150.77,11760.32,21715.55,32665.71,1898.12,-774.49,35.39,19.46,-5.65
4.8445,Walk,1,942.02,18.65,90.00,240.88,111.50,-0.00,0.00,-0.00,219.44,-445.90,-309.04,27613.53,10394.99,15532.63,-14423.36,-4046.53,23.60,57.65,-4.11
5.1893,Walk,1,951.42,19.97,90.00,259.45,36.55,0.00,0.00,0.00,193.14,-438.58,-570.79,24059.88,13713.12,21105.14,-1271.36,-516.85,11.80,-0.12,5.39
5.4710,Walk,1,960.91,18.78,90.00,262.21,-32.97,0.00,0.00,0.00,-90.26,377.72,-1134.28,9181.32,22365.63,17087.39,3644.11,-225.55,0.00,19.40,6.80
5.7778,Walk,1,969.98,15.29,90.00,250.77,-96.56,-0.00,-0.00,0.00,606.97,-352.92,-585.82,12107.92,12971.09,10229.57,-6743.15,-1324.50,-11.80,-7.91,-5.46
6.1618,Walk,1,978.16,9.76,90.00,226.60,-153.18,-0.00,0.00,0.00,456.32,201.33,-821.25,7479.76,16160.23,20792.87,1143.65,-411.72,-23.60,-10.54,10.08
6.4749,Walk,1,987.16,4.51,90.00,250.25,-145.98,0.00,0.00,0.00,982.17,-380.41,-410.99,10593.18,12306.19,6219.50,-12903.71,-2841.01,-23.60,-28.97,-2.50
6.7641,Walk,1,996.73,-0.56,90.02,267.05,-141.53,0.00,0.00,0.00,1032.08,-197.71,-83.65,5465.91,2128.53,4611.27,-3131.51,-738.28,-23.60,-20.83,-3.56
7.1162,Walk,1,1006.71,-5.53,90.00,279.04,-138.81,0.00,0.00,0.00,1474.64,862.32,330.50,15988.42,22351.43,36350.46,3676.70,-1679.40,-23.60,-22.26,-2.71
7.4615,Walk,1,1016.98,-10.43,90.00,287.62,-137.16,0.00,0.00,0.00,408.81,345.60,-430.23,18859.94,9982.28,12080.79,-15284.90,-4067.51,-23.60,-9.38,-2.16
7.7976,Walk,1,1027.46,-15.29,90.00,293.78,-136.18,0.00,0.00,0.00,503.62,374.93,-569.22,16595.29,12642.66,16159.07,-78.03,-927.57,-23.60,-38.01,5.96
8.1976,Walk,1,1034.61,-18.60,90.00,193.72,-89.80,0.00,0.00,-0.00,572.85,766.45,-834.06,21294.79,17361.43,19327.87,-7472.72,-513.40,-23.59,-6.57,-2.54
8.5976,Walk,1,1039.32,-20.78,90.00,120.71,-55.95,0.00,0.00,-0.00,71.19,552.06,-917.62,19857.77,20399.81,31411.62,14.88,-342.13,-23.59,-42.44,12.66
8.9535,Walk,1,1041.92,-21.99,90.00,67.43,-31.26,0.00,0.00,-0.00,227.72,1589.92,-1370.30,20246.28,26377.88,21977.33,2453.16,253.42,-23.58,-6.37,2.28
9.2626,Walk,1,1043.56,-22.75,90.00,37.96,-17.60,0.00,-0.00,-0.00,219.46,-412.80,-1001.42,9291.22,22339.07,23675.06,-703.48,-639.07,-23.57,-32.63,2.98
9.5498,Walk,1,1044.13,-23.01,90.00,13.16,-6.10,0.00,0.00,0.00,1156.48,81.19,-471.58,3430.25,8476.22,8954.88,-13167.92,-1848.18,-23.56,-21.49,-4.38
9.9036,Idle,1,1044.11,-23.00,90.00,-0.50,0.23,0.00,0.00,0.00,761.17,1.85,-620.11,4221.63,4028.86,11178.23,6543.38,-3711.35,-23.55,-21.61,-2.88
10.2720,Idle,1,1043.89,-22.90,90.00,-5.04,2.34,0.00,0.00,-0.00,994.08,-55.06,-72.46,644.80,2403.71,2629.98,313.50,-649.31,-23.54,-22.76,0.33
