t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.2998,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.34,1.02,98.70,1.46,0.56,0.17,98.42,99.21
0.3080,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.33,1.02,98.69,1.56,0.74,0.46,98.42,99.21
0.3160,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.32,1.01,98.69,1.51,0.62,0.32,98.42,99.21
0.3245,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.31,1.01,98.69,1.59,0.81,0.66,98.42,99.21
0.3327,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.30,1.01,98.69,1.48,0.56,0.29,98.42,99.21
0.3415,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.29,1.01,98.68,1.64,0.94,0.90,98.41,99.20
0.3489,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.28,1.01,98.69,1.91,1.32,1.10,98.42,99.21
0.3565,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.27,1.01,98.70,1.75,1.30,1.29,98.43,99.22
0.3639,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.26,1.01,98.71,1.61,0.95,0.95,98.44,99.22
0.3716,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.25,1.01,98.71,1.52,0.50,0.28,98.44,99.22
0.3807,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.24,1.01,98.69,2.32,1.94,2.00,98.42,99.21
0.3888,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.23,1.01,98.69,1.51,0.79,0.97,98.42,99.21
0.3968,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.22,1.01,98.69,1.45,0.46,0.23,98.42,99.21
0.4046,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.21,1.01,98.70,1.51,0.73,0.57,98.43,99.22
0.4121,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.20,1.01,98.71,1.59,0.91,0.84,98.43,99.22
0.4193,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.19,1.01,98.71,1.63,0.93,0.90,98.44,99.23
0.4268,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.18,1.01,98.71,1.55,0.57,0.48,98.44,99.23
0.4351,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.17,1.01,98.71,1.85,1.18,1.19,98.43,99.22
0.4417,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.17,1.02,98.71,1.85,1.06,0.87,98.44,99.23
0.4495,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.16,1.02,98.71,1.58,0.60,0.47,98.44,99.23
0.4565,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.15,1.02,98.72,1.63,0.66,0.53,98.44,99.23
0.4637,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.14,1.02,98.72,1.65,0.63,0.50,98.44,99.23
0.4710,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.13,1.02,98.72,1.67,0.65,0.51,98.44,99.23
0.4790,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.12,1.03,98.71,1.88,1.17,1.19,98.44,99.23
0.4859,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.12,1.03,98.71,1.70,0.71,0.46,98.44,99.23
0.4936,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.11,1.03,98.71,1.61,0.66,0.55,98.44,99.23
0.5012,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.10,1.03,98.71,1.61,0.70,0.64,98.44,99.23
0.9012,Walk,1,853.80,0.00,90.00,91.34,0.00,0.00,0.00,0.00,850.01,1.02,98.10,17.09,18.96,21.11,97.95,98.74
1.2057,Walk,1,859.83,0.00,90.02,157.99,0.00,0.00,0.00,0.00,850.05,0.87,97.55,39.79,52.37,60.83,97.99,98.12
1.4946,Walk,1,867.47,0.00,90.00,206.62,0.00,0.00,0.00,0.00,850.97,1.04,97.28,60.00,45.78,30.64,97.21,97.79
1.7867,Walk,1,876.30,0.00,90.00,242.11,0.00,0.00,0.00,0.00,853.19,1.28,97.77,97.83,86.53,112.04,97.20,98.26
2.0775,Walk,1,885.99,0.00,90.02,268.00,0.00,0.00,0.00,0.00,857.23,1.30,97.04,154.80,125.19,174.25,96.61,97.54
2.3821,Walk,1,896.32,0.00,90.00,286.89,0.00,0.00,0.00,0.00,862.93,1.19,97.74,219.51,201.15,204.20,98.03,98.24
2.6742,Walk,1,907.10,0.00,90.00,300.67,0.00,0.00,0.00,0.00,870.71,1.18,96.88,272.33,271.21,231.98,96.94,97.47
2.9684,Walk,1,918.21,0.00,90.02,310.73,0.00,0.00,0.00,0.00,880.76,1.24,96.01,301.27,293.46,339.65,95.44,96.39
3.2748,Walk,1,929.57,0.00,90.00,318.07,0.00,0.00,0.00,0.00,892.13,1.07,95.64,351.72,370.99,358.59,96.03,96.02
3.6226,Walk,1,940.00,2.69,90.00,290.73,74.99,0.00,0.00,0.00,905.61,1.08,94.60,384.12,413.18,432.44,94.14,94.95
3.9413,Walk,1,949.76,7.20,90.02,272.16,125.85,0.00,-0.00,0.00,920.25,1.27,93.54,321.73,448.68,452.03,93.24,93.84
4.3176,Walk,1,959.07,12.95,90.00,259.91,160.55,-0.00,0.00,-0.00,935.96,1.97,93.79,331.56,484.01,474.25,93.63,94.23
4.6309,Walk,1,968.08,19.55,90.00,251.96,184.39,0.00,0.00,0.00,951.73,3.47,93.62,366.92,463.27,461.36,93.13,94.12
4.9861,Walk,1,976.86,21.70,90.00,241.27,59.31,0.00,0.00,0.00,966.21,6.02,93.47,388.96,446.43,457.48,93.97,94.00
5.3649,Walk,1,985.41,20.46,90.00,234.21,-34.12,-0.00,0.00,0.00,979.17,9.87,93.00,355.16,392.43,420.89,92.27,93.42
5.7649,Walk,1,993.80,16.94,90.00,230.59,-96.77,0.00,0.00,0.00,989.87,14.02,92.30,323.38,373.55,349.40,92.30,92.73
6.1649,Walk,1,1002.10,11.90,90.00,229.49,-139.47,-0.00,0.00,0.00,998.78,18.28,91.44,223.59,272.06,313.45,90.55,91.70
6.5640,Walk,1,1011.48,8.50,90.00,260.14,-94.03,0.00,0.00,0.00,1006.53,21.55,90.41,187.53,241.96,232.24,89.52,90.73
6.9496,Walk,1,1021.61,6.22,90.00,281.72,-63.60,0.00,0.00,0.00,1012.78,23.08,90.18,181.24,195.93,202.92,89.94,90.55
7.3496,Walk,1,1032.27,4.67,90.00,297.14,-43.14,-0.00,0.00,0.00,1018.63,23.13,90.33,208.72,188.75,168.91,89.28,90.60
7.7459,Walk,1,1043.30,3.62,90.00,308.25,-29.32,-0.00,0.00,0.00,1023.97,21.23,90.75,259.59,163.73,200.66,91.00,91.27
8.1079,Walk,1,1050.80,2.91,90.00,202.27,-19.24,-0.00,0.00,0.00,1029.99,18.15,91.30,266.71,229.16,181.81,90.50,91.79
8.4682,Walk,1,1055.72,2.44,90.00,124.94,-11.88,0.00,0.00,-0.00,1036.28,13.66,91.78,305.47,223.22,256.04,92.01,92.22
8.8181,Walk,1,1058.41,2.18,90.00,68.52,-6.52,0.00,0.00,-0.00,1042.89,8.70,91.71,243.98,293.53,241.10,91.62,92.13
9.1485,Walk,1,1060.07,2.02,90.00,38.57,-3.67,0.00,0.00,0.00,1049.86,3.84,92.48,225.80,272.57,274.74,91.81,92.88
9.5023,Idle,1,1060.65,1.97,90.00,13.37,-1.27,0.00,0.00,-0.00,1056.71,-0.91,92.94,177.09,266.21,290.79,92.12,93.39
9.9023,Idle,1,1060.63,1.97,90.00,-0.51,0.05,0.00,-0.00,0.00,1063.08,-4.86,93.69,154.70,198.38,225.65,93.16,94.08
10.2984,Idle,1,1060.41,1.99,90.00,-5.12,0.49,0.00,-0.00,0.00,1068.03,-7.70,93.46,115.68,172.26,171.97,93.08,93.83
