t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.1160,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.44,0.07,98.66,1.01,0.75,0.77,98.38,99.15
0.1240,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.44,0.07,98.66,1.01,0.77,0.78,98.38,99.16
0.1320,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.43,0.07,98.66,1.04,0.80,0.79,98.38,99.16
0.1400,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.43,0.07,98.66,1.07,0.81,0.80,98.37,99.15
0.1478,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.42,0.07,98.66,1.02,0.77,0.72,98.38,99.16
0.1558,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.41,0.07,98.66,1.05,0.79,0.73,98.38,99.16
0.1644,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.41,0.07,98.65,1.55,1.24,1.28,98.37,99.15
0.1720,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.40,0.07,98.65,1.14,0.83,0.56,98.37,99.15
0.1799,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.39,0.06,98.66,1.10,0.81,0.64,98.38,99.16
0.1883,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.39,0.06,98.66,1.42,1.01,0.94,98.37,99.16
0.1964,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.38,0.06,98.65,1.29,0.88,0.76,98.37,99.15
0.2044,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.37,0.06,98.66,1.33,0.84,0.66,98.37,99.16
0.2129,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.36,0.06,98.65,1.61,1.08,1.00,98.37,99.15
0.2212,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.35,0.06,98.65,1.50,0.93,0.77,98.37,99.15
0.2291,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.34,0.06,98.65,1.47,0.93,0.63,98.37,99.16
0.2377,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.33,0.05,98.65,1.69,1.01,0.83,98.37,99.15
0.2457,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.32,0.05,98.65,1.59,0.93,0.59,98.37,99.15
0.2541,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.31,0.05,98.65,1.69,0.96,0.70,98.37,99.15
0.2620,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.30,0.05,98.66,1.64,0.96,0.64,98.38,99.16
0.2703,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.29,0.05,98.66,1.76,1.04,0.77,98.37,99.16
0.2791,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.28,0.04,98.65,1.91,1.25,1.09,98.37,99.15
0.2866,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.27,0.04,98.66,1.76,1.17,0.75,98.38,99.16
0.2954,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.26,0.04,98.65,1.93,1.13,0.84,98.37,99.15
0.3036,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.25,0.04,98.65,1.86,1.09,0.67,98.37,99.15
0.3112,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.24,0.03,98.66,1.81,1.23,0.83,98.38,99.16
0.3193,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.22,0.03,98.66,1.80,1.06,0.64,98.38,99.16
0.3278,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.21,0.03,98.66,2.08,1.37,1.12,98.38,99.16
0.3359,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.20,0.03,98.66,1.87,1.14,0.72,98.37,99.16
0.3438,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.19,0.02,98.66,1.84,1.09,0.63,98.38,99.16
0.3519,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.17,0.02,98.66,1.87,1.10,0.67,98.38,99.16
0.3598,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.16,0.02,98.66,1.85,1.09,0.65,98.38,99.16
0.3688,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.15,0.02,98.65,2.27,1.55,1.36,98.37,99.15
0.3772,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.13,0.01,98.65,2.01,1.22,0.92,98.37,99.15
0.3859,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.12,0.01,98.65,2.10,1.17,0.83,98.37,99.15
0.3939,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.10,0.01,98.65,2.05,1.21,0.62,98.37,99.16
0.4020,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.09,0.00,98.66,1.98,1.18,0.73,98.38,99.16
0.4107,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.08,0.00,98.66,2.09,1.19,0.80,98.38,99.16
0.4189,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.06,-0.00,98.66,2.00,1.13,0.62,98.38,99.16
0.4273,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.05,-0.00,98.66,2.06,1.16,0.75,98.38,99.16
0.4360,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.03,-0.01,98.65,2.08,1.23,0.87,98.37,99.15
0.4442,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.02,-0.01,98.66,2.03,1.13,0.65,98.37,99.16
0.4527,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.01,-0.01,98.66,2.07,1.16,0.73,98.37,99.16
0.4611,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.99,-0.01,98.66,2.06,1.17,0.74,98.37,99.16
0.4693,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.98,-0.02,98.66,2.01,1.15,0.69,98.38,99.16
0.4780,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.96,-0.02,98.66,2.17,1.32,1.00,98.37,99.16
0.4862,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.95,-0.02,98.66,2.00,1.15,0.61,98.37,99.16
0.4942,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.94,-0.02,98.66,1.94,1.18,0.71,98.38,99.16
0.5030,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.92,-0.03,98.66,2.08,1.25,0.89,98.38,99.16
0.9030,Walk,1,852.26,0.00,90.00,66.53,0.00,0.00,-1.32,0.00,850.85,-0.07,98.09,15.55,15.99,17.25,97.89,98.67
1.2211,Walk,1,856.65,0.00,89.88,130.51,0.00,-3.73,-4.01,-0.00,850.82,-0.22,97.57,19.88,43.78,54.07,97.87,98.10
1.5279,Walk,1,862.87,0.00,89.49,185.47,-0.00,-13.35,-7.90,-0.00,851.32,-0.08,97.19,27.05,37.06,26.82,97.19,97.66
1.8283,Walk,1,870.65,0.00,88.62,234.09,-0.00,-29.39,-12.83,-0.00,852.62,0.18,97.32,48.27,39.60,48.71,97.09,97.79
2.1301,Walk,1,879.94,0.00,87.29,275.46,-0.00,-48.00,-18.35,-0.00,855.20,0.46,97.36,76.18,84.35,99.45,96.96,97.83
2.4520,Walk,1,890.56,0.00,84.93,310.48,-0.00,-68.54,-24.07,-0.00,859.44,0.68,96.68,115.15,133.19,154.79,96.26,97.16
2.7914,Walk,1,902.13,0.00,81.96,342.69,-0.00,-94.33,-30.56,-0.00,865.70,0.95,95.93,165.69,189.66,195.37,95.59,96.38
3.1348,Walk,1,914.58,0.00,78.07,368.52,-0.00,-119.51,-37.38,-0.00,873.99,1.23,95.60,225.64,259.04,259.37,95.45,96.04
3.4763,Walk,1,926.79,2.24,73.66,363.08,65.29,-145.86,-44.91,-0.01,884.38,1.42,94.18,216.86,331.09,336.85,94.71,94.61
3.8031,Walk,1,938.86,6.24,68.10,358.76,117.69,-171.73,-52.49,0.26,897.20,1.87,92.53,265.58,373.03,394.94,92.35,92.90
4.1506,Walk,1,950.82,11.66,61.67,354.84,159.88,-196.65,-60.38,1.18,911.96,2.36,88.72,310.08,446.49,434.91,88.19,89.13
4.5145,Walk,1,962.66,18.23,54.42,351.19,194.14,-220.90,-68.57,3.60,928.08,3.21,82.98,344.31,512.01,484.31,82.91,83.34
4.8775,Walk,1,974.40,21.80,46.37,346.19,105.67,-243.84,-77.02,10.52,944.57,4.63,74.71,372.82,533.36,571.79,75.26,75.04
5.2652,Walk,1,986.01,22.43,37.57,341.40,19.09,-265.17,-84.96,43.50,961.40,7.15,64.31,398.21,559.17,582.14,64.34,64.46
5.6361,Walk,1,997.49,20.71,33.92,97.31,-35.08,97.27,-84.84,59.74,976.98,9.95,51.78,419.72,610.05,540.71,51.63,51.87
6.0048,Walk,1,1002.36,17.52,36.06,146.14,-95.58,64.28,-86.86,116.30,991.13,12.64,44.83,390.98,482.52,495.76,45.05,44.79
6.3831,Walk,1,1009.48,14.94,38.01,181.09,-75.73,78.00,-85.74,164.24,1002.15,15.44,46.59,331.30,299.72,414.47,46.67,46.31
6.7515,Walk,1,1017.55,12.88,40.03,228.11,-61.54,64.95,-83.76,-171.60,1010.86,18.17,50.57,266.97,243.95,362.15,50.75,50.31
7.1265,Walk,1,1026.89,11.22,41.59,270.17,-50.25,46.48,-81.62,-158.37,1017.92,20.34,53.74,228.33,225.74,263.67,53.76,53.53
7.5084,Walk,1,1037.37,9.86,42.64,298.40,-41.43,36.60,-79.64,-149.05,1024.49,22.00,55.50,210.13,242.03,144.80,55.40,55.45
7.8867,Walk,1,1045.45,8.73,43.29,228.73,-34.61,23.60,-77.73,-141.29,1030.46,22.72,55.76,180.42,237.65,75.33,55.51,55.64
8.2533,Walk,1,1051.65,7.80,43.50,172.26,-29.57,10.52,-75.94,-134.26,1036.27,22.69,55.54,168.98,170.89,157.27,55.04,54.65
8.6365,Walk,1,1056.32,7.00,43.27,126.39,-26.10,-2.41,-74.24,-127.57,1041.79,21.55,55.56,188.52,115.04,231.24,55.35,54.87
9.0039,Walk,1,1059.74,6.29,42.62,89.22,-23.92,-15.25,-72.63,-121.04,1046.61,19.52,55.37,172.59,156.76,220.46,55.18,54.77
9.3719,Walk,1,1062.16,5.64,41.55,59.19,-22.74,-28.08,-71.09,-114.57,1051.27,17.09,55.23,169.02,184.93,173.47,55.04,54.53
9.7451,Walk,1,1063.76,5.02,40.04,35.01,-22.22,-41.01,-69.63,-108.04,1056.07,14.36,54.93,171.26,191.08,131.15,55.56,54.82
10.1151,Walk,1,1064.71,4.42,38.09,15.59,-22.03,-54.08,-68.21,-101.35,1060.59,11.47,54.28,162.53,182.00,112.77,54.82,54.15
