t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.2520,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.34,0.50,98.16,2.31,3.18,4.30,97.99,98.77
0.2689,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.33,0.50,98.28,4.71,5.35,4.97,98.09,98.87
0.2875,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.32,0.51,98.37,3.32,4.02,4.29,98.16,98.94
0.3078,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.31,0.51,98.37,0.83,0.71,0.98,98.16,98.94
0.3245,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.30,0.51,98.41,1.25,1.55,1.62,98.19,98.97
0.3427,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.29,0.51,98.41,0.68,0.61,0.92,98.20,98.98
0.3611,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.27,0.51,98.40,1.49,1.42,1.70,98.19,98.97
0.3777,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.26,0.51,98.42,1.30,1.08,1.00,98.20,98.99
0.3947,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.25,0.51,98.44,0.69,0.89,1.05,98.22,99.00
0.4130,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.24,0.51,98.42,1.55,1.51,1.76,98.21,98.99
0.4391,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.21,0.51,98.20,7.85,8.65,9.46,98.03,98.81
0.4570,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.19,0.50,98.24,1.81,1.20,0.45,98.05,98.84
0.4751,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.18,0.50,98.33,3.47,4.08,3.97,98.13,98.91
0.4930,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.17,0.51,98.40,2.69,3.27,3.52,98.19,98.97
0.5117,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.16,0.51,98.42,0.54,0.60,0.95,98.20,98.98
0.9117,Walk,1,853.80,0.00,90.00,91.34,0.00,0.00,0.00,0.00,850.10,0.48,97.92,12.41,14.30,16.10,97.65,98.42
1.3117,Walk,1,859.83,0.00,90.02,157.99,0.00,0.00,0.00,0.00,849.64,0.58,97.56,45.54,50.36,59.73,98.26,98.46
1.7117,Walk,1,867.47,0.00,90.00,206.62,0.00,0.00,0.00,0.00,851.62,0.78,97.06,31.50,58.39,61.04,96.78,97.54
2.1117,Walk,1,876.30,0.00,90.00,242.11,0.00,0.00,0.00,0.00,854.80,1.13,97.17,80.35,111.43,135.54,96.52,97.68
2.5117,Walk,1,885.99,0.00,90.02,268.00,0.00,0.00,0.00,0.00,858.93,0.86,97.60,169.51,139.03,137.00,97.50,98.11
2.9117,Walk,1,896.32,0.00,90.00,286.89,0.00,0.00,0.00,0.00,865.54,1.53,96.41,195.32,222.36,196.60,97.16,97.74
3.3117,Walk,1,907.10,0.00,90.00,300.67,0.00,0.00,0.00,0.00,874.62,1.43,95.69,244.31,263.22,275.05,95.33,96.10
3.7117,Walk,1,917.10,2.69,90.02,278.10,74.77,0.00,-0.00,-0.00,883.90,1.09,95.46,340.26,292.02,297.89,95.78,95.94
4.1117,Walk,1,926.55,7.20,90.00,263.06,125.44,0.00,0.00,0.00,897.08,1.77,93.44,281.25,407.31,401.07,93.87,95.03
4.5117,Walk,1,935.64,12.94,90.00,253.38,160.06,0.00,0.00,0.00,907.65,1.98,91.70,480.78,339.10,312.08,93.78,93.71
4.9117,Walk,1,944.47,14.29,90.00,242.59,37.12,0.00,0.00,0.00,923.15,4.06,89.10,246.36,489.37,519.57,91.95,93.33
5.3117,Walk,1,953.06,12.50,90.00,235.41,-48.96,-0.00,0.00,0.00,933.50,6.36,86.65,592.91,326.39,233.20,92.46,92.47
5.7117,Walk,1,961.48,8.62,90.00,231.78,-106.87,-0.00,0.00,0.00,948.23,9.01,83.85,363.14,465.44,631.25,90.57,92.42
6.1117,Walk,1,969.81,3.33,90.00,230.59,-146.46,-0.00,0.00,0.00,960.89,11.25,78.48,626.49,266.35,227.90,77.74,78.36
6.5117,Walk,1,979.22,-0.23,90.00,261.07,-98.81,0.00,0.00,0.00,970.82,15.22,75.42,503.18,349.61,588.68,85.23,86.57
6.9117,Walk,1,989.37,-2.63,90.00,282.45,-66.86,-0.00,0.00,0.00,986.89,16.13,66.93,579.54,223.41,276.69,67.84,67.70
7.3117,Walk,1,1000.04,-4.26,90.00,297.69,-45.36,0.00,-0.00,0.00,999.98,2.08,83.74,450.65,523.43,680.35,83.26,85.31
7.7117,Walk,1,1011.09,-5.36,90.00,308.67,-30.83,-0.00,0.00,0.00,1006.15,-10.18,82.32,629.75,293.61,267.69,81.78,85.71
8.1117,Walk,1,1018.59,-6.11,90.00,202.59,-20.24,-0.00,0.00,0.00,1012.93,-14.95,84.41,288.65,326.39,531.63,86.94,88.47
8.5117,Walk,1,1023.52,-6.60,90.00,125.18,-12.50,0.00,-0.00,0.00,1017.99,-18.84,84.04,486.82,138.23,151.08,84.63,85.64
8.9117,Walk,1,1026.22,-6.87,90.00,68.70,-6.86,0.00,-0.00,-0.00,1022.19,-24.78,84.60,438.71,213.03,415.39,91.59,93.24
9.3117,Walk,1,1027.89,-7.04,90.00,38.68,-3.86,0.00,-0.00,-0.00,1025.01,-27.62,84.41,530.13,108.18,147.98,85.57,86.76
9.7117,Idle,1,1028.47,-7.10,90.00,13.41,-1.34,-0.00,-0.00,0.00,1027.78,-28.66,86.18,538.33,215.46,222.58,93.77,95.28
10.1117,Idle,1,1028.45,-7.09,90.00,-0.51,0.05,0.00,-0.00,-0.00,1030.72,-29.57,83.41,533.42,94.81,207.43,81.87,85.71
