t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.4178,Idle,0,850.17,-0.06,118.09,0.09,0.31,-2.02,0.00,0.00,849.93,-0.00,47.07,7.72,20.54,32.68,46.84,47.57
0.4261,Idle,0,850.17,-0.05,118.08,0.07,0.32,-2.07,0.00,0.00,849.93,-0.00,47.06,7.00,18.70,29.62,46.82,47.56
0.4339,Idle,0,850.17,-0.05,118.07,0.05,0.33,-2.03,0.00,0.00,849.93,-0.00,47.05,7.14,18.91,30.24,46.80,47.54
0.4419,Idle,0,850.17,-0.05,118.05,0.03,0.34,-2.01,0.00,0.00,849.93,-0.00,47.03,6.87,18.15,28.90,46.78,47.53
0.4504,Idle,0,850.17,-0.05,118.04,0.02,0.35,-2.10,0.00,0.00,849.93,-0.00,47.02,6.02,15.95,25.26,46.76,47.52
0.4582,Idle,0,850.17,-0.04,118.02,-0.00,0.36,-1.96,0.00,0.00,849.93,-0.01,47.01,6.53,16.93,27.12,46.74,47.50
0.4660,Idle,0,850.17,-0.04,118.01,-0.02,0.36,-1.94,0.00,0.00,849.93,-0.01,46.99,6.29,16.34,25.95,46.73,47.49
0.4744,Idle,0,850.17,-0.04,118.00,-0.03,0.36,-2.05,0.00,0.00,849.93,-0.01,46.98,5.48,14.34,22.60,46.71,47.48
0.4822,Idle,0,850.17,-0.03,117.98,-0.05,0.36,-2.02,0.00,0.00,849.92,-0.01,46.96,5.58,14.56,23.30,46.69,47.46
0.4908,Idle,0,850.17,-0.03,117.97,-0.06,0.36,-2.14,0.00,0.00,849.92,-0.01,46.95,4.79,12.33,19.47,46.67,47.45
0.4989,Idle,0,850.17,-0.03,117.95,-0.08,0.36,-2.12,0.00,0.00,849.92,-0.02,46.93,4.94,12.54,20.08,46.65,47.43
0.5071,Idle,0,850.17,-0.03,117.94,-0.09,0.36,-2.11,0.00,0.00,849.92,-0.02,46.92,4.68,11.74,18.64,46.63,47.42
0.9071,Walk,0,851.00,-0.01,117.81,24.95,0.32,-4.62,0.00,0.00,849.90,-0.05,46.76,6.29,7.39,7.86,46.44,47.29
1.2725,Jump,0,852.47,-0.01,117.92,44.27,0.21,2.99,0.00,0.00,843.28,0.58,46.87,60.43,71.35,170.39,47.06,47.49
1.5815,Jump,0,854.16,0.07,118.78,62.12,0.98,-10.21,0.00,0.00,844.34,-1.37,47.34,34.50,118.04,35.07,46.85,47.83
1.8988,Jump,0,856.01,0.10,119.52,52.08,0.69,29.54,0.00,0.00,840.65,5.18,47.25,134.19,222.20,223.59,47.98,48.37
2.2482,Jump,0,857.46,0.49,120.92,52.39,9.96,26.58,0.00,0.00,835.35,13.93,49.30,53.15,187.82,202.49,49.23,49.81
2.6023,Jump,0,859.17,0.80,121.85,57.99,9.43,18.06,0.00,0.00,836.27,12.21,49.90,99.00,173.42,242.75,49.85,49.98
2.9404,Jump,0,860.69,0.77,123.08,61.91,2.06,14.27,0.00,0.00,836.04,12.55,49.85,81.80,144.29,87.35,49.91,50.45
3.2985,Jump,0,861.40,1.17,124.10,12.54,13.73,36.25,0.00,0.00,835.70,12.95,49.99,28.11,44.35,55.20,50.14,50.67
3.6415,Jump,0,861.99,2.25,124.61,16.04,32.47,16.59,0.00,0.00,835.64,12.97,49.86,7.09,13.03,12.53,49.96,50.42
3.9878,Jump,0,862.27,3.79,124.80,8.95,46.40,5.11,0.00,0.00,835.64,12.90,49.67,9.98,10.47,9.84,49.74,50.19
4.3680,Jump,0,862.13,5.57,124.77,-4.51,53.12,-0.70,0.00,0.00,835.62,12.87,49.49,11.24,11.95,14.60,49.51,50.02
4.7422,Jump,0,861.55,7.37,124.60,-17.84,53.89,-4.63,0.00,0.00,835.58,12.87,49.31,10.34,11.39,14.57,49.29,49.86
5.1177,Jump,0,860.92,8.07,124.03,-18.70,20.90,-17.18,0.00,0.00,835.53,12.88,49.13,8.96,9.89,12.98,49.05,49.69
5.4897,Jump,0,860.30,7.74,123.09,-17.69,-9.17,-29.08,0.00,0.00,835.49,12.89,48.95,8.51,9.18,12.01,48.81,49.50
5.8715,Jump,0,859.68,6.52,121.91,-17.94,-36.48,-36.31,0.00,0.00,835.45,12.89,48.76,8.86,9.26,11.90,48.56,49.31
6.2444,Jump,0,858.99,4.54,120.71,-20.80,-59.53,-35.69,0.00,0.00,835.40,12.91,48.56,9.56,9.62,12.17,48.31,49.12
6.6184,Jump,0,858.35,2.59,119.88,-19.43,-58.33,-24.85,0.00,0.00,835.35,12.92,48.37,9.63,9.73,12.24,48.06,48.93
6.9876,Jump,0,857.83,0.85,119.39,-15.40,-52.18,-15.14,0.00,0.00,835.30,12.95,48.17,9.55,9.67,12.17,47.82,48.74
7.3742,Jump,0,857.51,-0.57,119.14,-9.20,-42.79,-8.00,0.00,0.00,835.25,12.98,47.97,9.42,9.60,12.06,47.60,48.54
7.7559,Jump,0,857.44,-1.62,119.05,-1.78,-31.74,-3.55,0.00,0.00,835.20,13.01,47.78,9.28,9.53,11.96,47.40,48.35
8.1342,Jump,0,856.94,-2.37,118.74,-14.29,-22.75,-10.44,0.00,0.00,835.15,13.05,47.58,9.00,9.33,11.76,47.22,48.17
8.5230,Jump,0,856.09,-2.80,118.25,-24.80,-13.39,-16.20,0.00,0.00,835.10,13.09,47.39,8.86,9.24,11.64,47.05,47.98
8.9120,Jump,0,854.97,-2.92,117.65,-33.17,-3.95,-19.66,0.00,0.00,835.05,13.13,47.20,8.81,9.17,11.52,46.88,47.79
9.2839,Jump,0,853.66,-2.73,117.01,-38.97,5.06,-20.45,0.00,0.00,835.01,13.17,47.01,8.83,9.09,11.41,46.72,47.60
9.6668,Jump,0,852.27,-2.29,116.41,-41.79,12.99,-18.81,0.00,0.00,834.96,13.22,46.82,8.90,9.01,11.29,46.55,47.40
10.0515,Jump,0,850.88,-1.65,115.92,-41.53,19.23,-15.54,0.00,0.00,834.92,13.26,46.63,8.96,8.92,11.16,46.39,47.21
