t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.0893,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.47,0.64,98.78,0.68,0.33,0.53,98.49,99.28
0.0958,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.47,0.64,98.78,0.67,0.38,0.38,98.50,99.28
0.1036,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.47,0.64,98.77,1.49,1.19,1.34,98.49,99.28
0.1102,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.47,0.64,98.77,0.93,0.37,0.37,98.49,99.28
0.1166,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.47,0.64,98.78,1.01,0.76,0.63,98.49,99.28
0.1232,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.47,0.64,98.78,0.94,0.60,0.53,98.50,99.28
0.1303,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.46,0.64,98.78,1.20,0.69,0.68,98.50,99.28
0.1373,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.46,0.64,98.77,1.19,0.74,0.78,98.49,99.28
0.1439,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.45,0.64,98.78,1.13,0.53,0.38,98.49,99.28
0.1512,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.45,0.64,98.77,1.46,0.87,0.88,98.49,99.28
0.1582,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.44,0.64,98.77,1.30,0.62,0.50,98.49,99.28
0.1654,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.44,0.64,98.77,1.44,0.67,0.56,98.49,99.28
0.1739,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.43,0.64,98.76,2.25,1.65,1.75,98.48,99.27
0.1813,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.42,0.64,98.76,1.73,0.80,0.69,98.48,99.26
0.1890,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.42,0.64,98.76,1.81,0.75,0.49,98.48,99.27
0.1964,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.41,0.63,98.76,1.84,0.85,0.52,98.48,99.27
0.2044,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.40,0.63,98.76,2.03,0.94,0.75,98.48,99.27
0.2126,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.39,0.63,98.76,2.14,1.11,0.99,98.48,99.26
0.2199,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.38,0.63,98.76,2.06,1.01,0.60,98.48,99.27
0.2294,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.37,0.63,98.75,2.81,1.83,1.81,98.47,99.26
0.2370,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.36,0.62,98.75,2.31,1.13,0.63,98.47,99.26
0.2445,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.35,0.62,98.76,2.35,1.50,1.16,98.48,99.27
0.2525,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.34,0.62,98.76,2.25,1.11,0.69,98.48,99.27
0.2601,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.32,0.62,98.76,2.22,1.17,0.70,98.48,99.27
0.2674,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.31,0.62,98.77,2.14,1.22,0.74,98.49,99.27
0.2749,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.30,0.61,98.77,2.11,1.22,0.72,98.49,99.28
0.2826,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.29,0.61,98.77,2.20,1.34,0.90,98.49,99.27
0.2900,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.27,0.61,98.77,2.09,1.32,0.75,98.49,99.27
0.2971,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.26,0.61,98.77,2.04,1.35,0.83,98.49,99.28
0.3044,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.25,0.61,98.77,2.02,1.33,0.80,98.49,99.28
0.3126,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.23,0.60,98.77,2.40,1.75,1.41,98.48,99.27
0.3202,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.22,0.60,98.76,2.14,1.50,1.00,98.48,99.27
0.3283,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.20,0.60,98.76,2.32,1.58,1.18,98.48,99.27
0.3353,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.18,0.60,98.77,2.31,1.72,1.15,98.49,99.27
0.3429,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.17,0.60,98.77,2.13,1.46,0.94,98.49,99.28
0.3511,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.15,0.59,98.77,2.37,1.67,1.22,98.49,99.27
0.3580,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.14,0.59,98.77,2.20,1.59,0.93,98.49,99.28
0.3656,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.12,0.59,98.77,2.14,1.45,0.87,98.49,99.28
0.3735,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.10,0.59,98.77,2.29,1.61,1.12,98.49,99.28
0.3810,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.09,0.58,98.77,2.18,1.52,0.91,98.49,99.28
0.3884,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.07,0.58,98.77,2.16,1.47,0.87,98.49,99.28
0.3958,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.05,0.58,98.77,2.15,1.47,0.87,98.49,99.28
0.4045,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.04,0.58,98.76,2.61,1.97,1.63,98.48,99.27
0.4119,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.02,0.57,98.77,2.24,1.51,0.86,98.48,99.27
0.4190,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.00,0.57,98.77,2.25,1.64,1.14,98.49,99.28
0.4261,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.99,0.57,98.78,2.18,1.61,1.14,98.50,99.29
0.4342,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.97,0.57,98.78,2.34,1.63,1.12,98.49,99.28
0.4419,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.95,0.57,98.77,2.23,1.57,1.05,98.49,99.28
0.4494,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.94,0.56,98.77,2.19,1.44,0.86,98.49,99.28
0.4566,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.92,0.56,98.78,2.14,1.44,0.85,98.49,99.28
0.4644,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.91,0.56,98.78,2.24,1.49,0.97,98.49,99.28
0.4720,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.89,0.56,98.77,2.15,1.43,0.81,98.49,99.28
0.4792,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.87,0.56,98.78,2.11,1.40,0.81,98.49,99.28
0.4868,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.86,0.56,98.78,2.12,1.37,0.80,98.49,99.28
0.4944,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.84,0.55,98.78,2.17,1.42,0.91,98.49,99.28
0.5018,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.83,0.55,98.78,2.11,1.35,0.81,98.49,99.28
0.9018,Walk,1,852.26,0.00,90.00,66.53,0.00,0.00,-1.32,0.00,850.74,0.51,98.19,15.96,17.08,18.65,98.01,98.79
1.2231,Walk,1,856.65,0.00,89.88,130.51,0.00,-3.73,-4.01,-0.00,850.70,0.37,97.64,22.86,45.01,52.14,97.93,98.19
1.5345,Dive,1,862.87,0.00,89.49,805.47,-0.00,260.00,-7.90,-0.00,851.19,0.49,97.26,27.06,38.14,25.09,97.26,97.75
1.8624,Dive,1,889.58,0.00,97.03,801.44,-0.00,226.20,-5.77,-0.00,852.10,0.65,97.62,36.57,47.35,40.55,97.61,97.95
2.2314,GetUp,1,855.45,-0.67,90.92,0.00,0.00,-32.50,-0.00,0.00,853.82,0.46,98.05,78.28,66.05,53.75,97.90,98.34
2.6314,GetUp,1,855.45,-0.67,90.00,0.02,0.00,19.45,-0.00,0.00,855.57,-0.64,98.26,210.75,143.86,96.08,99.20,100.07
3.0314,GetUp,1,855.46,-0.67,90.00,0.02,-0.00,-0.00,-0.00,0.00,857.14,-0.97,96.71,71.74,53.23,50.78,97.04,97.76
3.4314,GetUp,1,855.46,-0.67,90.00,0.02,-0.00,-0.00,-0.00,0.00,858.36,0.06,96.94,111.35,95.11,68.09,96.51,97.17
3.8226,GetUp,1,855.46,-0.67,90.00,0.02,-0.00,-0.00,-0.00,0.00,859.31,1.80,97.26,132.42,79.75,93.43,97.03,97.45
4.2180,Idle,1,855.46,-0.67,90.00,0.02,-0.00,-0.00,-0.00,0.00,860.09,3.07,96.87,40.66,61.11,76.31,96.73,97.16
4.5997,Idle,1,855.46,-0.67,90.00,0.02,-0.00,-0.00,-0.00,0.00,860.58,3.65,96.23,28.80,48.59,62.71,96.26,96.62
4.9997,Idle,1,855.46,-0.67,90.00,0.02,-0.00,-0.00,-0.00,0.00,860.73,3.72,95.73,39.82,36.47,47.37,95.69,96.17
5.3997,Idle,1,855.46,-0.67,90.00,0.02,-0.00,-0.00,-0.00,0.00,860.63,3.42,95.54,39.37,28.20,33.88,95.35,96.00
5.7997,Idle,1,855.46,-0.67,90.00,0.01,-0.00,-0.00,-0.00,0.00,860.29,2.87,95.62,35.09,29.65,31.51,95.31,96.08
6.1997,Idle,1,855.46,-0.67,90.00,0.01,-0.00,-0.00,-0.01,0.00,859.70,2.12,95.83,30.35,35.33,36.44,95.47,96.30
6.5962,Idle,1,855.46,-0.67,90.00,0.00,0.00,0.00,-0.01,0.00,858.86,1.23,96.10,27.03,39.20,39.27,95.73,96.55
6.9931,Idle,1,855.46,-0.67,90.00,0.00,-0.00,-0.00,-0.01,0.00,857.88,0.27,96.33,23.00,39.00,37.91,95.97,96.78
7.3917,Idle,1,855.46,-0.67,90.00,0.00,-0.00,-0.00,-0.01,0.00,856.85,-0.67,96.53,19.74,38.26,37.14,96.19,96.97
