t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z,bean_yaw,pelvis_yaw,pelvis_pitch
0.1381,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.90,-0.24,100.89,0.93,1.03,0.82,73.76,149.83,0.00,1.73,-0.08
0.1444,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.90,-0.24,100.89,1.14,1.24,0.72,73.75,149.83,0.00,1.71,-0.08
0.1505,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.90,-0.24,100.88,0.77,1.16,0.49,73.74,149.83,0.00,1.69,-0.08
0.1565,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.90,-0.25,100.89,0.39,1.68,0.79,73.73,149.83,0.00,1.67,-0.07
0.1622,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.90,-0.25,100.89,0.16,1.69,0.90,73.73,149.83,0.00,1.65,-0.07
0.1682,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.90,-0.25,100.89,0.39,1.62,1.52,73.72,149.83,0.00,1.63,-0.07
0.1744,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.90,-0.25,100.89,0.78,1.18,1.91,73.71,149.83,0.00,1.61,-0.06
0.1802,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.90,-0.25,100.89,0.35,1.76,2.02,73.70,149.83,0.00,1.59,-0.06
0.1861,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.25,100.89,0.36,1.58,1.33,73.70,149.84,0.00,1.56,-0.06
0.1924,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.25,100.89,0.87,1.62,1.60,73.69,149.83,0.00,1.54,-0.05
0.1985,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.24,100.89,0.69,1.35,2.06,73.68,149.83,0.00,1.51,-0.05
0.2042,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.24,100.89,0.30,1.87,2.13,73.67,149.84,0.00,1.48,-0.05
0.2102,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.24,100.89,0.48,1.58,1.42,73.66,149.84,0.00,1.45,-0.04
0.2164,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.24,100.89,0.72,1.56,1.95,73.65,149.84,0.00,1.43,-0.04
0.2221,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.24,100.89,0.38,1.63,1.43,73.64,149.84,0.00,1.40,-0.04
0.2281,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.24,100.89,0.51,1.65,2.16,73.63,149.84,0.00,1.37,-0.03
0.2338,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.24,100.90,0.43,1.59,1.76,73.63,149.84,0.00,1.34,-0.03
0.2403,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.24,100.89,1.11,1.35,2.65,73.61,149.84,0.00,1.30,-0.02
0.2462,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.23,100.89,0.60,1.55,1.40,73.60,149.84,0.00,1.27,-0.02
0.2519,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.23,100.90,0.40,2.01,2.37,73.59,149.84,0.00,1.24,-0.02
0.2574,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.23,100.90,0.48,1.76,2.13,73.59,149.85,0.00,1.21,-0.01
0.2631,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.23,100.90,0.43,1.87,2.57,73.58,149.85,0.00,1.18,-0.01
0.2689,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.23,100.91,0.61,1.36,2.56,73.57,149.85,0.00,1.15,-0.00
0.2753,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.92,-0.23,100.90,1.22,1.32,2.22,73.56,149.85,0.00,1.11,-0.00
0.2807,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.92,-0.22,100.90,0.50,1.59,1.88,73.55,149.85,0.00,1.08,0.00
0.2866,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.92,-0.22,100.91,0.55,1.72,2.91,73.54,149.85,0.00,1.05,0.01
0.2925,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.92,-0.22,100.91,0.65,1.38,2.14,73.53,149.85,0.00,1.02,0.01
0.2982,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.92,-0.22,100.91,0.51,1.77,2.99,73.52,149.85,0.00,0.98,0.01
0.3037,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.92,-0.22,100.91,0.48,1.57,2.39,73.51,149.86,0.00,0.95,0.02
0.3096,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.92,-0.22,100.91,0.68,1.63,2.42,73.50,149.86,0.00,0.92,0.02
0.3165,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.92,-0.21,100.90,1.77,0.84,1.98,73.48,149.85,0.00,0.88,0.02
0.3214,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.92,-0.21,100.91,1.01,2.25,2.59,73.48,149.86,0.00,0.85,0.02
0.3269,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.92,-0.21,100.92,0.75,1.83,2.52,73.47,149.86,0.00,0.81,0.03
0.3330,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.92,-0.21,100.92,0.82,1.53,2.45,73.46,149.86,0.00,0.78,0.03
0.3391,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.93,-0.21,100.91,1.02,1.31,2.17,73.45,149.86,0.00,0.74,0.04
0.3452,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.93,-0.20,100.91,1.05,1.53,1.87,73.43,149.86,0.00,0.70,0.04
0.3514,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.93,-0.20,100.91,0.97,1.61,2.10,73.42,149.86,0.00,0.66,0.04
0.3568,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.93,-0.20,100.91,0.60,2.20,2.28,73.41,149.86,0.00,0.62,0.05
0.3624,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.93,-0.20,100.92,0.61,1.96,2.45,73.41,149.87,0.00,0.58,0.05
0.3681,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.93,-0.20,100.92,0.66,1.87,2.60,73.40,149.87,0.00,0.55,0.06
0.3753,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.93,-0.19,100.91,2.02,0.97,2.32,73.37,149.86,0.00,0.50,0.06
0.3798,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.94,-0.19,100.92,1.60,2.95,2.23,73.37,149.87,0.00,0.47,0.06
0.3872,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.94,-0.19,100.91,1.63,1.10,1.89,73.35,149.86,0.00,0.42,0.06
0.3934,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.94,-0.19,100.91,1.13,1.50,2.63,73.33,149.86,0.00,0.38,0.07
0.3993,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.94,-0.18,100.91,0.76,1.66,2.88,73.32,149.86,0.00,0.33,0.07
0.4051,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.94,-0.18,100.91,0.86,1.87,2.00,73.31,149.86,0.00,0.29,0.07
0.4109,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.95,-0.18,100.91,0.77,1.66,2.52,73.30,149.86,0.00,0.25,0.08
0.4170,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.95,-0.17,100.91,1.03,1.61,2.16,73.29,149.86,0.00,0.21,0.08
0.4230,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.95,-0.17,100.91,0.96,1.51,3.09,73.28,149.86,0.00,0.17,0.08
0.4298,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.95,-0.17,100.90,1.72,1.47,2.13,73.26,149.85,0.00,0.12,0.09
0.4358,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.96,-0.17,100.91,0.97,1.76,2.39,73.24,149.85,0.00,0.07,0.09
0.4417,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.96,-0.16,100.91,0.88,2.14,2.70,73.23,149.86,0.00,0.03,0.09
0.4473,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.96,-0.16,100.91,1.02,2.00,2.47,73.23,149.86,0.00,-0.01,0.10
0.4534,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.96,-0.16,100.91,1.03,1.69,2.66,73.21,149.86,0.00,-0.05,0.10
0.4593,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.97,-0.15,100.91,1.02,1.45,2.59,73.20,149.86,0.00,-0.09,0.10
0.4649,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.97,-0.15,100.92,0.85,1.78,2.78,73.20,149.86,0.00,-0.13,0.11
0.4709,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.97,-0.15,100.92,1.00,1.57,2.71,73.19,149.87,0.00,-0.17,0.11
0.4775,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.97,-0.15,100.91,1.51,1.55,2.38,73.17,149.86,0.00,-0.22,0.11
0.4839,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.98,-0.14,100.91,1.32,1.61,1.85,73.15,149.86,0.00,-0.26,0.11
0.4896,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.98,-0.14,100.91,0.99,2.14,2.61,73.14,149.86,0.00,-0.30,0.12
0.4951,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.98,-0.14,100.92,0.99,2.06,2.66,73.14,149.87,0.00,-0.34,0.12
0.5009,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.99,-0.13,100.92,1.00,1.83,2.19,73.13,149.87,0.00,-0.38,0.12
0.9009,Walk,1,853.80,0.00,90.00,91.34,0.00,0.00,0.00,0.00,849.98,-0.11,100.09,17.58,7.06,9.37,71.99,149.03,0.00,-1.54,0.23
1.0871,Walk,1,859.83,0.00,90.02,157.99,0.00,0.00,0.00,0.00,850.69,-0.72,99.78,22.46,139.11,197.17,72.66,148.52,0.00,3.07,-0.47
1.2941,Walk,1,867.47,0.00,90.00,206.62,0.00,0.00,0.00,0.00,852.53,-0.80,99.08,63.07,229.67,312.45,73.58,147.63,0.00,1.03,1.00
1.4993,Dive,1,876.30,0.00,90.00,862.11,0.00,260.00,0.00,0.00,855.88,-0.27,99.24,105.58,118.94,160.02,74.49,147.98,0.00,-2.43,-0.28
1.6767,Dive,1,904.90,0.00,97.54,857.79,0.00,226.20,0.00,0.00,859.97,-0.36,97.23,123.82,199.85,190.22,73.75,145.70,0.00,17.16,-2.65
1.8800,Dive,1,933.35,0.00,103.96,853.51,0.00,192.56,0.00,0.00,864.21,1.64,95.47,128.97,89.38,272.45,71.89,145.34,0.00,31.57,-6.77
2.0582,Dive,1,961.65,0.00,109.26,849.24,0.00,159.10,0.00,0.00,868.62,5.05,94.43,149.63,94.19,380.78,77.29,143.74,0.00,45.40,-8.62
2.2714,Dive,0,989.82,0.00,113.46,844.99,0.00,125.80,0.00,0.00,873.01,8.08,93.91,142.83,111.37,419.42,84.95,141.04,0.00,55.85,-10.34
2.5113,Dive,0,1017.85,0.00,116.54,840.77,0.00,92.67,0.00,0.00,877.86,9.64,93.34,143.23,82.71,385.51,94.23,138.04,0.00,62.80,-12.13
2.7328,Dive,0,1045.73,0.00,118.53,836.56,0.00,59.70,0.00,0.00,883.89,9.72,92.69,178.76,41.54,337.50,105.27,135.44,0.00,66.83,-13.97
2.9561,Dive,0,1073.48,0.00,119.43,832.38,0.00,26.90,0.00,0.00,891.50,8.73,92.02,231.67,60.21,301.33,117.61,133.57,0.00,68.88,-15.84
3.1979,Dive,0,1101.08,0.00,119.24,828.22,0.00,-5.74,0.00,0.00,900.79,7.13,91.28,284.87,100.88,274.75,130.63,132.15,0.00,69.97,-17.78
3.4304,Dive,0,1128.55,0.00,117.97,824.08,0.00,-38.22,0.00,0.00,911.62,5.16,90.24,332.07,156.20,255.19,143.70,130.57,0.00,70.77,-19.85
3.6331,Dive,0,1155.89,0.00,115.61,819.96,0.00,-70.53,0.00,0.00,923.69,3.04,88.66,370.33,211.26,249.65,155.90,128.31,0.00,71.82,-21.84
3.8432,Dive,0,1183.08,0.00,112.19,815.86,0.00,-102.68,0.00,0.00,936.80,0.86,86.57,403.60,282.59,266.13,166.29,125.29,0.00,72.99,-23.83
4.0734,Dive,0,1210.14,0.00,107.70,811.78,0.00,-134.67,0.00,0.00,950.88,-1.25,84.02,434.27,348.90,304.80,174.04,121.62,0.00,74.27,-25.77
4.2969,Dive,0,1237.06,0.00,102.15,807.72,0.00,-166.50,0.00,0.00,965.89,-3.22,81.05,463.52,406.83,358.36,178.63,117.43,0.00,75.56,-27.74
4.5602,GetUp,1,965.89,-3.22,90.92,0.00,0.00,-32.50,0.00,0.00,917.36,-268.30,71.61,491.60,617.52,444.82,165.01,104.71,75.56,150.82,-36.39
4.8337,GetUp,1,965.89,-3.22,90.00,-0.00,-0.00,19.45,0.00,0.00,936.72,-264.95,70.40,640.44,188.60,495.93,158.92,103.78,75.56,121.77,-28.25
5.0705,GetUp,1,965.89,-3.22,90.00,-0.00,-0.00,-0.00,0.00,0.00,957.34,-261.24,68.99,656.44,399.33,191.08,150.68,98.49,75.56,113.74,-26.53
5.2877,GetUp,1,965.89,-3.22,90.00,0.00,0.00,0.00,0.00,0.00,975.11,-257.63,64.82,616.20,620.20,332.53,142.95,90.21,75.56,103.08,-22.26
5.5320,GetUp,1,965.89,-3.22,90.00,0.00,0.00,0.00,0.00,0.00,991.44,-252.88,60.44,526.09,490.04,256.80,135.99,83.82,75.56,96.67,-28.07
5.7614,GetUp,1,965.89,-3.22,90.00,0.00,0.00,0.00,0.00,0.00,1004.92,-246.34,56.26,463.24,420.52,196.36,129.92,79.39,75.56,90.94,-32.33
5.9824,GetUp,1,965.89,-3.22,90.00,-0.00,-0.00,0.00,0.00,0.00,1015.59,-238.10,51.54,452.29,689.92,164.68,123.40,76.22,75.56,82.00,-35.09
6.2188,Idle,1,965.89,-3.22,90.00,-0.00,-0.00,0.00,0.00,0.00,1024.64,-228.81,46.52,413.80,596.83,273.79,116.00,73.23,75.56,78.65,-36.64
6.4249,Idle,1,965.89,-3.22,90.00,-0.00,-0.00,0.00,0.00,0.00,1032.03,-215.95,41.18,441.81,716.67,218.35,106.66,68.81,75.56,71.12,-33.94
6.6420,Idle,1,965.89,-3.22,90.00,0.00,0.00,0.00,0.00,0.00,1038.28,-200.45,36.01,499.55,669.31,284.12,96.06,62.79,75.56,69.90,-34.83
6.8970,Idle,1,965.89,-3.22,90.00,0.00,0.00,0.00,0.00,0.00,1047.11,-184.06,31.37,542.61,857.36,322.07,85.49,56.45,75.56,72.45,-32.55
7.1193,Idle,1,965.89,-3.22,90.00,0.00,0.00,0.00,0.00,0.00,1055.91,-167.71,29.13,555.59,836.45,479.47,76.27,51.88,75.56,75.97,-35.74
