t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z,bean_yaw,pelvis_yaw,pelvis_pitch
0.1043,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.67,0.53,98.72,1.25,0.99,0.77,98.44,99.22,0.00,2.26,-0.10
0.1098,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.66,0.53,98.72,1.31,1.04,0.82,98.44,99.22,0.00,2.24,-0.10
0.1157,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.66,0.52,98.72,1.51,1.26,1.07,98.44,99.22,0.00,2.22,-0.10
0.1217,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.65,0.52,98.72,1.51,1.29,1.10,98.44,99.22,0.00,2.19,-0.10
0.1273,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.64,0.52,98.72,1.51,1.18,0.96,98.44,99.22,0.00,2.17,-0.10
0.1323,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.63,0.52,98.72,1.66,1.43,1.25,98.44,99.22,0.00,2.15,-0.10
0.1374,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.62,0.52,98.73,1.60,1.35,1.18,98.45,99.23,0.00,2.12,-0.10
0.1426,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.61,0.52,98.73,1.53,1.22,0.95,98.45,99.23,0.00,2.10,-0.11
0.1479,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.61,0.52,98.73,1.59,1.26,0.95,98.45,99.23,0.00,2.07,-0.11
0.1538,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.60,0.52,98.72,1.88,1.62,1.40,98.44,99.23,0.00,2.04,-0.11
0.1589,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.59,0.52,98.72,1.62,1.26,0.93,98.44,99.23,0.00,2.01,-0.11
0.1649,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.58,0.52,98.72,1.79,1.43,1.19,98.44,99.22,0.00,1.98,-0.11
0.1698,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.57,0.52,98.73,1.82,1.44,1.11,98.44,99.23,0.00,1.96,-0.11
0.1746,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.56,0.52,98.73,1.83,1.56,1.38,98.45,99.23,0.00,1.93,-0.11
0.1799,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.55,0.52,98.73,1.67,1.27,0.94,98.45,99.23,0.00,1.90,-0.11
0.1858,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.54,0.52,98.73,1.97,1.65,1.38,98.45,99.23,0.00,1.86,-0.12
0.1942,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.52,0.52,98.70,3.14,3.36,3.48,98.42,99.21,0.00,1.81,-0.12
0.1994,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.51,0.51,98.71,2.09,1.56,1.10,98.43,99.21,0.00,1.78,-0.12
0.2049,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.50,0.51,98.72,2.41,2.18,2.02,98.44,99.22,0.00,1.75,-0.12
0.2100,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.50,0.51,98.73,2.32,2.11,2.04,98.45,99.23,0.00,1.72,-0.13
0.2154,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.49,0.51,98.73,1.88,1.45,1.20,98.45,99.24,0.00,1.68,-0.13
0.2214,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.47,0.51,98.73,2.00,1.57,1.19,98.45,99.23,0.00,1.64,-0.13
0.2271,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.46,0.51,98.73,1.97,1.60,1.29,98.45,99.23,0.00,1.61,-0.13
0.2327,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.45,0.51,98.73,1.93,1.41,1.07,98.44,99.23,0.00,1.57,-0.13
0.2374,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.44,0.51,98.73,2.04,1.62,1.33,98.45,99.23,0.00,1.54,-0.14
0.2430,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.43,0.51,98.73,1.90,1.37,1.00,98.45,99.23,0.00,1.50,-0.14
0.2486,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.42,0.51,98.73,1.97,1.47,1.08,98.45,99.23,0.00,1.47,-0.14
0.2543,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.41,0.51,98.73,1.96,1.51,1.13,98.45,99.23,0.00,1.43,-0.14
0.2599,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.40,0.51,98.73,1.95,1.40,1.02,98.45,99.23,0.00,1.39,-0.14
0.2656,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.39,0.51,98.73,1.98,1.43,1.06,98.45,99.23,0.00,1.35,-0.15
0.2709,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.38,0.51,98.73,1.96,1.40,1.01,98.45,99.23,0.00,1.32,-0.15
0.2758,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.37,0.51,98.74,2.04,1.53,1.20,98.45,99.24,0.00,1.28,-0.15
0.2815,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.36,0.51,98.74,2.00,1.45,1.04,98.45,99.24,0.00,1.24,-0.15
0.2870,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.34,0.51,98.73,2.05,1.49,1.10,98.45,99.24,0.00,1.21,-0.16
0.2924,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.33,0.51,98.73,2.01,1.45,1.00,98.45,99.24,0.00,1.17,-0.16
0.2983,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.32,0.50,98.73,2.11,1.57,1.22,98.45,99.23,0.00,1.13,-0.16
0.3037,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.31,0.50,98.73,2.04,1.44,0.99,98.45,99.23,0.00,1.09,-0.16
0.3095,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.30,0.50,98.73,2.05,1.45,1.06,98.45,99.23,0.00,1.05,-0.16
0.3150,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.29,0.50,98.73,2.04,1.42,1.01,98.45,99.24,0.00,1.01,-0.17
0.3208,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.27,0.50,98.73,2.08,1.47,1.08,98.45,99.24,0.00,0.97,-0.17
0.3262,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.26,0.50,98.73,2.05,1.41,1.00,98.45,99.24,0.00,0.93,-0.17
0.3319,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.25,0.50,98.73,2.06,1.42,1.01,98.45,99.24,0.00,0.89,-0.18
0.3376,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.24,0.50,98.73,2.07,1.43,1.03,98.45,99.24,0.00,0.85,-0.18
0.3431,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.23,0.50,98.74,2.05,1.38,0.96,98.45,99.24,0.00,0.81,-0.18
0.3491,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.22,0.50,98.73,2.09,1.47,1.09,98.45,99.24,0.00,0.76,-0.18
0.3549,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.20,0.50,98.73,2.02,1.39,0.96,98.45,99.24,0.00,0.72,-0.19
0.3605,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.19,0.50,98.73,2.01,1.32,0.89,98.45,99.24,0.00,0.68,-0.19
0.3666,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.18,0.50,98.73,2.02,1.37,0.96,98.45,99.24,0.00,0.63,-0.19
0.3720,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.17,0.50,98.74,2.00,1.30,0.86,98.45,99.24,0.00,0.59,-0.20
0.3778,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.16,0.50,98.74,2.00,1.30,0.86,98.45,99.24,0.00,0.54,-0.20
0.3832,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.15,0.50,98.74,2.00,1.29,0.85,98.46,99.24,0.00,0.50,-0.20
0.3889,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.13,0.50,98.74,2.01,1.31,0.86,98.46,99.24,0.00,0.46,-0.21
0.3947,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.12,0.50,98.74,2.04,1.39,0.99,98.46,99.24,0.00,0.41,-0.21
0.4004,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.11,0.50,98.74,1.98,1.29,0.81,98.46,99.24,0.00,0.37,-0.21
0.4055,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.10,0.50,98.74,2.06,1.37,1.00,98.46,99.24,0.00,0.33,-0.22
0.4110,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.09,0.50,98.74,2.01,1.29,0.86,98.46,99.25,0.00,0.29,-0.22
0.4164,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.08,0.50,98.74,2.02,1.28,0.83,98.46,99.25,0.00,0.24,-0.22
0.4219,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.07,0.50,98.74,2.05,1.34,0.90,98.46,99.25,0.00,0.20,-0.23
0.4274,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.06,0.50,98.74,2.06,1.36,0.95,98.46,99.24,0.00,0.16,-0.23
0.4327,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.05,0.50,98.74,2.03,1.28,0.79,98.46,99.25,0.00,0.12,-0.23
0.4379,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,0.50,98.75,2.06,1.33,0.92,98.46,99.25,0.00,0.08,-0.24
0.4433,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,0.50,98.75,2.05,1.31,0.87,98.46,99.25,0.00,0.04,-0.24
0.4488,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.01,0.50,98.75,2.08,1.39,0.98,98.46,99.25,0.00,-0.01,-0.24
0.4545,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.00,0.50,98.74,2.04,1.39,0.98,98.46,99.25,0.00,-0.05,-0.25
0.4595,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.99,0.50,98.75,2.07,1.33,0.92,98.46,99.25,0.00,-0.09,-0.25
0.4650,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.98,0.50,98.75,2.05,1.33,0.90,98.46,99.25,0.00,-0.13,-0.25
0.4703,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.97,0.50,98.75,2.06,1.32,0.89,98.46,99.25,0.00,-0.17,-0.26
0.4751,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.96,0.50,98.75,2.12,1.36,0.97,98.47,99.25,0.00,-0.21,-0.26
0.4808,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.95,0.50,98.75,2.12,1.46,1.05,98.47,99.25,0.00,-0.25,-0.26
0.4861,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.94,0.50,98.75,2.06,1.37,0.93,98.46,99.25,0.00,-0.29,-0.27
0.4918,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.93,0.50,98.75,2.09,1.45,1.08,98.46,99.25,0.00,-0.33,-0.27
0.4977,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,0.50,98.74,2.01,1.46,1.11,98.46,99.25,0.00,-0.38,-0.27
0.5024,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.90,0.50,98.75,2.21,1.56,1.24,98.47,99.25,0.00,-0.41,-0.28
0.9024,Walk,1,853.80,0.00,90.00,91.34,0.00,0.00,0.00,0.00,849.78,0.47,98.15,15.82,18.10,19.96,97.97,98.76,0.00,-1.67,-0.08
1.1168,Walk,1,859.83,0.00,90.02,157.99,0.00,0.00,0.00,0.00,849.27,0.50,97.61,50.81,58.59,65.83,98.48,98.51,0.00,-1.48,3.50
1.3208,Walk,1,867.47,0.00,90.00,206.62,0.00,0.00,0.00,0.00,850.94,0.57,96.77,47.63,67.27,49.92,96.86,97.26,0.00,-0.75,3.04
1.5229,Walk,1,876.30,0.00,90.00,242.11,0.00,0.00,0.00,0.00,853.97,1.05,97.26,93.10,88.94,108.38,96.94,97.73,0.00,-0.01,3.17
1.7180,Walk,1,885.99,0.00,90.02,268.00,0.00,0.00,0.00,0.00,859.44,1.25,96.92,121.12,171.43,189.05,96.33,97.44,0.00,0.06,0.49
1.9174,Walk,1,896.32,0.00,90.00,286.89,0.00,0.00,0.00,0.00,866.22,1.10,96.32,205.77,200.45,230.11,95.88,96.81,0.00,-0.77,0.60
2.1218,Walk,1,907.10,0.00,90.00,300.67,0.00,0.00,0.00,0.00,874.27,1.10,96.79,278.12,255.54,258.76,96.64,97.24,0.00,-1.87,2.91
2.3315,Walk,1,918.21,0.00,90.02,310.73,0.00,0.00,0.00,0.00,884.05,1.09,95.33,321.45,329.85,297.45,95.98,95.73,0.00,-2.33,4.39
2.5399,Walk,1,929.57,0.00,90.00,318.07,0.00,0.00,0.00,0.00,896.52,1.41,94.83,276.27,376.34,390.16,94.50,95.14,0.00,-0.58,-0.56
2.7473,Walk,1,941.11,0.00,90.00,323.43,0.00,0.00,0.00,0.00,908.71,1.20,94.12,350.71,360.04,394.21,93.61,94.50,0.00,-1.32,2.61
2.9564,Walk,1,952.78,0.00,90.02,327.34,0.00,0.00,0.00,0.00,921.52,0.80,94.10,410.94,404.76,399.12,94.13,94.53,0.00,-1.93,4.70
3.1955,Walk,1,964.55,0.00,90.00,330.19,0.00,0.00,0.00,0.00,935.99,0.61,94.00,324.82,469.77,450.79,94.11,94.40,0.00,-1.69,-2.49
3.4326,Walk,1,975.27,2.69,90.00,299.53,75.14,0.00,0.00,0.00,949.35,0.55,94.72,440.75,397.75,395.03,94.09,95.10,11.80,-0.39,1.62
3.6600,Walk,1,984.63,7.70,90.02,260.91,139.69,0.00,0.00,-0.00,963.39,0.86,94.39,340.29,411.50,403.34,94.06,94.69,23.60,5.42,-0.34
3.8943,Walk,1,992.37,14.64,90.00,215.08,192.95,-0.00,-0.00,0.00,975.14,0.75,94.31,431.62,360.87,307.43,94.81,94.90,35.39,14.51,6.57
4.1439,Walk,1,998.23,23.08,90.00,162.99,234.60,0.00,0.00,-0.00,989.58,4.11,94.96,309.89,405.43,385.49,94.06,95.21,47.19,25.71,-3.64
4.3788,Walk,1,1002.05,32.59,90.00,106.08,264.08,0.00,0.00,0.00,1000.48,7.82,92.31,374.39,302.53,315.99,93.51,94.78,58.99,37.50,-1.52
4.6055,Walk,1,1003.71,42.70,90.00,46.14,280.94,0.00,0.00,0.00,1009.33,11.70,94.19,258.70,281.79,309.58,94.16,94.68,70.79,49.41,-3.90
4.8719,Walk,1,1008.26,51.19,90.00,125.65,234.58,0.00,-0.00,0.00,1014.87,16.04,94.64,258.41,229.27,192.42,93.97,95.01,58.99,61.45,-1.82
5.1313,Walk,1,1015.01,57.81,90.00,186.16,182.81,0.00,0.00,0.00,1020.83,23.63,95.62,277.52,251.29,258.29,94.29,96.28,47.19,62.93,-1.35
5.4209,Walk,1,1023.33,62.40,90.00,229.92,126.77,-0.00,0.00,-0.00,1025.02,32.67,95.14,241.29,334.22,271.87,94.67,95.55,35.39,55.94,-3.00
5.6873,Walk,1,1032.68,64.85,90.00,258.25,67.69,0.00,0.00,0.00,1026.62,41.90,94.82,328.72,310.94,317.68,94.58,95.08,23.60,47.06,2.30
5.9574,Walk,1,1042.50,65.11,90.02,271.92,7.01,0.00,0.00,-0.00,1030.29,52.36,94.20,261.31,362.79,471.70,94.15,95.31,11.80,35.90,-4.83
6.2205,Walk,1,1052.29,63.20,90.00,271.55,-53.00,-0.00,0.00,0.00,1031.51,60.87,94.63,198.88,331.06,334.59,94.11,95.01,-0.00,21.62,-3.75
6.5009,Walk,1,1062.70,61.91,90.00,289.65,-35.87,-0.00,0.00,0.00,1033.23,67.41,95.38,319.60,306.97,286.57,95.99,95.91,-0.00,7.27,8.81
6.7729,Walk,1,1073.55,61.04,90.00,302.76,-24.35,-0.00,0.00,0.00,1039.75,75.09,92.71,197.71,283.77,320.01,96.62,97.11,-0.00,6.49,-1.61
7.0456,Walk,1,1084.72,60.45,90.00,312.29,-16.56,0.00,0.00,0.00,1045.34,78.51,94.28,199.11,214.36,274.56,93.94,94.22,-0.00,-0.47,-1.46
7.3182,Walk,1,1096.12,60.04,90.02,319.22,-11.28,0.00,0.00,0.00,1052.08,80.49,94.81,293.30,230.42,219.80,95.38,95.20,-0.00,-2.05,4.98
7.6027,Walk,1,1107.68,59.77,90.00,324.27,-7.69,0.00,0.00,0.00,1063.78,81.37,94.86,243.43,337.57,300.17,94.44,94.82,-0.00,-2.84,-3.33
7.8923,Walk,1,1115.57,59.58,90.00,213.87,-5.07,-0.00,0.00,0.00,1074.15,79.90,95.12,311.88,296.60,310.27,94.72,95.59,-0.00,-3.27,1.49
8.1560,Walk,1,1120.77,59.46,90.02,133.30,-3.16,0.00,0.00,0.00,1084.61,77.18,95.43,379.53,324.38,352.62,96.20,95.83,-0.00,-4.22,5.35
8.4233,Walk,1,1124.01,59.38,90.00,75.05,-1.78,-0.00,0.00,-0.00,1098.48,74.00,94.72,312.04,461.08,422.17,94.75,94.96,-0.00,-1.27,-2.02
8.6858,Walk,1,1125.14,59.35,90.00,32.01,-0.76,0.00,0.00,-0.00,1110.61,70.12,94.35,416.39,384.69,396.23,94.08,94.68,-0.00,-1.52,2.56
8.9450,Idle,1,1125.19,59.35,90.00,1.10,-0.03,0.00,0.00,0.00,1124.00,65.58,93.95,298.61,436.50,438.47,93.51,94.37,-0.00,0.46,-5.81
9.2078,Idle,1,1124.75,59.36,90.00,-10.04,0.24,0.00,0.00,0.00,1133.07,61.36,91.73,335.96,276.12,293.55,94.00,94.93,-0.00,-0.04,-2.17
9.4660,Idle,1,1124.32,59.37,90.00,-10.04,0.24,0.00,0.00,0.00,1141.69,57.84,93.52,196.93,279.74,306.58,93.07,93.93,-0.00,0.73,-7.52
9.7321,Idle,1,1124.05,59.38,90.00,-6.18,0.15,0.00,0.00,-0.00,1144.80,56.34,95.07,97.44,161.12,168.94,94.17,95.25,-0.00,-1.21,-6.23
9.9852,Idle,1,1123.94,59.38,90.00,-2.47,0.06,0.00,0.00,0.00,1145.81,55.14,95.47,103.73,64.80,65.52,94.72,95.94,-0.00,-1.04,-2.97
10.2294,Idle,1,1123.93,59.38,90.00,-0.23,0.01,0.00,0.00,0.00,1145.90,53.62,96.26,47.76,67.53,65.45,95.59,96.80,-0.00,-0.14,-5.34
