t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.3181,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.40,0.60,98.71,1.58,0.70,0.32,98.43,99.21
0.3256,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.39,0.60,98.70,1.67,0.81,0.57,98.43,99.21
0.3327,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.38,0.60,98.71,1.61,0.70,0.31,98.43,99.21
0.3408,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.37,0.60,98.70,1.90,1.21,1.13,98.42,99.21
0.3483,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.36,0.60,98.70,1.61,0.70,0.49,98.42,99.21
0.3555,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.35,0.60,98.70,1.63,0.78,0.45,98.43,99.21
0.3628,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.34,0.60,98.71,1.61,0.68,0.37,98.43,99.22
0.3704,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.33,0.60,98.71,1.65,0.71,0.49,98.43,99.22
0.3781,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.32,0.60,98.70,1.74,0.88,0.79,98.43,99.21
0.3855,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.31,0.60,98.70,1.60,0.62,0.35,98.43,99.21
0.3931,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.30,0.60,98.70,1.62,0.64,0.42,98.43,99.21
0.4008,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.29,0.60,98.70,1.64,0.70,0.55,98.43,99.21
0.4085,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.28,0.60,98.70,1.66,0.73,0.64,98.43,99.21
0.4163,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.27,0.59,98.70,1.63,0.69,0.59,98.43,99.21
0.4240,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.26,0.59,98.70,1.61,0.66,0.55,98.43,99.21
0.4317,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.25,0.59,98.70,1.58,0.61,0.46,98.43,99.21
0.4391,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.24,0.59,98.71,1.57,0.65,0.40,98.43,99.22
0.4464,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.23,0.59,98.71,1.58,0.69,0.49,98.43,99.22
0.4537,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.22,0.59,98.71,1.58,0.60,0.38,98.44,99.22
0.4613,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.21,0.59,98.71,1.65,0.72,0.60,98.43,99.22
0.4692,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.20,0.59,98.71,1.81,1.06,1.07,98.43,99.22
0.4772,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.19,0.59,98.70,1.59,0.83,0.89,98.43,99.21
0.4840,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.18,0.59,98.71,1.73,1.10,0.90,98.43,99.22
0.4913,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.17,0.59,98.72,1.58,0.77,0.63,98.44,99.22
0.4989,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.16,0.59,98.72,1.58,0.61,0.45,98.44,99.22
0.5063,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.16,0.59,98.71,1.62,0.71,0.62,98.44,99.22
0.9063,Walk,1,853.80,0.00,90.00,91.34,0.00,0.00,0.00,0.00,850.07,0.57,98.10,16.14,18.21,20.01,97.94,98.73
1.2965,Walk,1,859.83,0.00,90.02,157.99,0.00,0.00,0.00,0.00,850.12,0.43,97.56,35.74,50.01,56.27,97.91,98.12
1.6504,Walk,1,867.47,0.00,90.00,206.62,0.00,0.00,0.00,0.00,851.08,0.65,97.44,56.92,37.37,41.12,97.22,97.92
2.0223,Walk,1,876.30,0.00,90.00,242.11,0.00,0.00,0.00,0.00,853.33,0.86,97.64,92.59,93.28,119.94,96.99,98.15
2.4049,Walk,1,885.99,0.00,90.02,268.00,0.00,0.00,0.00,0.00,857.32,0.95,97.49,160.24,136.25,135.68,97.23,97.96
2.7653,Walk,1,896.32,0.00,90.00,286.89,0.00,0.00,0.00,0.00,862.93,0.94,96.98,223.75,203.27,178.00,97.23,97.45
3.1398,Walk,1,907.10,0.00,90.00,300.67,0.00,0.00,0.00,0.00,870.86,1.16,97.15,254.04,240.97,268.04,96.43,97.53
3.5134,Walk,1,917.10,2.69,90.02,278.10,74.77,0.00,-0.00,-0.00,880.40,1.03,96.96,315.10,324.85,309.61,97.27,97.15
3.8984,Walk,1,926.55,7.20,90.00,263.06,125.44,0.00,0.00,0.00,892.59,1.37,95.98,348.09,369.65,403.93,95.38,96.47
4.2773,Walk,1,935.64,12.94,90.00,253.38,160.06,0.00,0.00,0.00,905.97,1.98,94.78,387.08,429.31,408.26,94.91,95.15
4.6743,Walk,1,944.49,19.52,90.00,247.30,183.89,-0.00,0.00,-0.00,920.31,3.90,94.04,299.53,422.49,451.07,93.38,94.22
5.0523,Walk,1,953.15,21.66,90.00,237.78,58.90,0.00,-0.00,0.00,934.87,6.76,93.96,312.51,461.62,445.05,93.80,94.43
5.4523,Walk,1,961.63,20.41,90.00,231.67,-34.36,0.00,0.00,-0.00,949.18,10.60,93.66,322.07,429.97,431.31,93.40,94.15
5.8523,Walk,1,969.95,16.88,90.00,228.77,-96.88,0.00,0.00,0.00,962.38,14.90,92.75,327.90,399.58,383.91,92.42,93.17
6.2523,Walk,1,978.20,11.84,90.00,228.19,-139.50,0.00,0.00,0.00,973.59,18.62,92.12,301.09,358.89,371.51,92.51,92.57
6.6523,Walk,1,987.56,8.44,90.00,259.20,-94.03,-0.00,0.00,0.00,983.24,21.63,91.73,246.21,285.46,317.41,90.87,92.09
7.0523,Walk,1,997.66,6.16,90.00,281.04,-63.59,-0.00,0.00,-0.00,991.14,22.88,90.82,239.44,255.11,238.52,90.71,91.20
7.4523,Walk,1,1008.30,4.61,90.00,296.64,-43.12,-0.00,0.00,0.00,997.74,22.80,90.03,215.46,199.95,195.76,89.19,90.41
7.8523,Walk,1,1019.32,3.56,90.00,307.89,-29.31,-0.00,0.00,0.00,1003.58,20.78,89.45,204.11,193.38,205.04,88.78,89.72
8.2523,Walk,1,1026.81,2.85,90.00,202.01,-19.23,-0.00,0.00,-0.00,1009.71,17.35,89.65,225.57,229.32,214.33,88.86,89.96
8.6523,Walk,1,1031.72,2.38,90.00,124.75,-11.88,-0.00,0.00,-0.00,1016.02,12.91,90.27,247.65,238.30,249.22,89.69,90.73
9.0522,Walk,1,1034.41,2.13,90.00,68.38,-6.51,-0.00,0.00,-0.00,1022.44,7.73,91.16,237.01,261.78,264.94,91.26,91.70
9.4491,Walk,1,1036.07,1.97,90.00,38.49,-3.66,0.00,0.00,-0.00,1029.14,2.77,92.45,225.13,262.41,227.77,91.95,92.92
9.8410,Idle,1,1036.65,1.91,90.00,13.34,-1.27,0.00,0.00,-0.00,1035.23,-2.01,92.94,167.51,247.80,255.63,92.32,93.40
10.2300,Idle,1,1036.63,1.91,90.00,-0.50,0.05,0.00,-0.00,0.00,1040.20,-5.91,93.59,128.78,165.14,200.17,93.13,93.99
