t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.4120,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.65,0.16,98.72,2.57,1.42,0.97,98.43,99.22
0.4185,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.64,0.16,98.73,2.46,1.36,0.89,98.43,99.22
0.4252,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.63,0.16,98.73,2.40,1.12,0.48,98.43,99.23
0.4324,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.62,0.15,98.72,2.66,1.37,0.98,98.43,99.22
0.4391,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.60,0.15,98.72,2.43,1.20,0.58,98.43,99.22
0.4459,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.59,0.15,98.72,2.42,1.15,0.54,98.43,99.22
0.4528,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.58,0.14,98.72,2.45,1.19,0.62,98.43,99.22
0.4596,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.57,0.14,98.72,2.41,1.20,0.54,98.43,99.22
0.4668,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.56,0.13,98.72,2.49,1.22,0.68,98.43,99.22
0.4730,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.55,0.13,98.72,2.36,1.41,0.75,98.43,99.22
0.4804,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.54,0.13,98.72,2.47,1.24,0.71,98.43,99.22
0.4873,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.53,0.12,98.72,2.38,1.27,0.63,98.43,99.22
0.4941,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.51,0.12,98.72,2.37,1.24,0.64,98.43,99.22
0.5016,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.50,0.12,98.72,2.60,1.43,1.02,98.42,99.22
0.9016,Walk,1,852.26,0.00,90.00,66.53,0.00,0.00,-1.32,0.00,851.45,0.07,98.13,17.26,16.25,17.72,97.93,98.71
1.2144,Walk,1,856.65,0.00,89.88,130.51,0.00,-3.73,-4.01,-0.00,851.42,-0.09,97.60,19.09,43.85,54.00,97.89,98.14
1.5183,Walk,1,862.87,0.00,89.49,185.47,-0.00,-13.35,-7.90,-0.00,851.90,0.04,97.22,23.24,36.93,26.47,97.22,97.69
1.8183,Walk,1,870.65,0.00,88.62,234.09,-0.00,-29.39,-12.83,-0.00,853.15,0.28,97.37,44.04,37.74,46.81,97.13,97.84
2.1287,Walk,1,879.94,0.00,87.29,275.46,-0.00,-48.00,-18.35,-0.00,855.64,0.55,97.45,72.13,82.25,97.68,97.04,97.92
2.4416,Walk,1,890.56,0.00,84.93,310.48,-0.00,-68.54,-24.07,-0.00,859.79,0.76,96.81,111.55,130.22,152.56,96.40,97.29
2.7586,Walk,1,902.13,0.00,81.96,342.69,-0.00,-94.33,-30.56,-0.00,865.94,1.03,96.11,161.85,185.97,192.80,95.78,96.57
3.1047,Walk,1,914.58,0.00,78.07,368.52,-0.00,-119.51,-37.38,-0.00,874.13,1.32,95.97,222.52,254.81,255.29,95.77,96.42
3.4316,Walk,1,926.79,2.24,73.66,363.08,65.29,-145.86,-44.91,-0.01,884.75,1.45,94.28,214.10,322.40,330.04,94.85,94.70
3.7750,Walk,1,938.86,6.24,68.10,358.76,117.69,-171.73,-52.49,0.26,897.54,2.01,93.33,263.30,371.63,394.54,93.16,93.70
4.1207,Walk,1,950.82,11.66,61.67,354.84,159.88,-196.65,-60.38,1.18,912.34,2.56,90.16,308.74,443.52,436.16,89.61,90.58
4.4701,Walk,1,962.66,18.23,54.42,351.19,194.14,-220.90,-68.57,3.60,928.53,3.44,84.91,342.48,510.79,479.64,84.79,85.28
4.8241,Walk,1,974.41,25.72,46.37,347.28,221.94,-243.85,-77.02,10.47,945.31,4.86,77.22,374.56,538.23,571.41,77.82,77.62
5.2068,Walk,1,986.03,30.21,37.58,341.55,133.13,-264.92,-84.84,44.78,961.98,7.22,67.34,397.75,555.71,586.83,67.46,67.56
5.6006,Walk,1,997.51,31.76,33.92,97.17,40.58,97.23,-84.38,62.37,977.79,10.50,55.02,427.28,610.11,557.17,54.85,55.12
5.9904,Walk,1,1002.32,30.71,36.06,144.32,-31.51,64.24,-83.59,102.72,992.31,14.25,46.41,397.22,521.44,550.49,46.65,46.40
6.3685,Walk,1,1008.46,27.62,38.03,152.42,-83.65,78.81,-81.44,118.90,1003.18,18.48,45.83,332.08,314.71,427.45,45.99,45.65
6.7581,Walk,1,1015.75,25.35,40.07,204.97,-66.39,65.67,-80.25,129.77,1011.79,23.16,49.36,285.04,262.82,351.80,49.43,49.16
7.1426,Walk,1,1024.47,23.55,41.65,248.04,-53.21,51.97,-79.31,137.48,1019.07,27.64,52.50,252.96,252.31,283.36,52.51,52.36
7.5326,Walk,1,1034.35,22.11,42.80,282.73,-42.91,38.76,-78.69,143.22,1025.51,31.47,54.50,216.20,261.44,177.33,54.39,54.47
7.9326,Walk,1,1042.01,20.95,43.52,215.78,-34.77,26.01,-78.41,147.77,1030.96,34.31,54.57,157.28,236.97,68.61,54.51,54.54
8.3326,Walk,1,1047.85,20.01,43.81,161.20,-28.49,13.57,-78.52,151.68,1036.25,36.17,54.16,146.12,173.34,135.03,54.11,53.75
8.7326,Walk,1,1052.22,19.24,43.71,116.77,-23.84,1.33,-79.00,155.25,1040.85,36.64,54.13,155.26,89.68,210.10,54.09,53.82
9.1326,Walk,1,1055.38,18.59,43.19,80.71,-20.59,-10.84,-79.86,158.70,1044.67,35.92,54.21,139.36,110.95,181.04,54.06,54.06
9.5326,Walk,1,1057.57,18.03,42.27,51.54,-18.50,-23.07,-81.08,162.16,1048.24,34.55,54.26,142.60,140.09,122.63,54.02,53.94
9.9326,Walk,1,1058.96,17.53,40.94,28.05,-17.30,-35.45,-82.66,165.82,1051.95,32.50,54.48,148.18,151.74,83.38,54.55,54.09
10.3262,Idle,1,1059.72,17.06,39.18,9.24,-16.69,-48.05,-84.61,170.14,1055.44,29.69,54.34,142.21,154.41,105.53,54.45,53.85
