t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.4604,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.64,0.41,98.79,1.16,0.78,0.59,98.51,99.30
0.4677,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.63,0.41,98.80,1.08,0.69,0.59,98.51,99.30
0.4751,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.63,0.41,98.80,1.07,0.57,0.52,98.51,99.30
0.4823,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.62,0.41,98.80,1.02,0.56,0.51,98.51,99.31
0.4890,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.61,0.41,98.81,0.95,0.71,0.64,98.52,99.31
0.4969,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.61,0.41,98.80,1.39,1.07,1.14,98.51,99.30
0.5042,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.60,0.41,98.80,0.99,0.59,0.72,98.51,99.30
0.9042,Walk,1,853.53,-0.00,90.00,96.65,-0.00,-0.00,-0.98,0.00,850.56,0.38,98.19,16.42,17.56,19.33,98.01,98.80
1.2132,Walk,1,860.48,-0.00,89.89,187.28,0.00,-2.20,-2.64,0.00,850.66,0.28,97.63,27.63,41.32,38.00,97.77,98.17
1.5284,Walk,1,869.63,-0.00,89.61,257.05,0.00,-9.59,-5.89,0.00,851.71,0.43,97.25,57.64,46.91,32.91,97.21,97.74
1.8447,Walk,1,880.48,-0.00,88.91,312.94,0.00,-24.04,-10.49,0.00,854.40,0.70,97.31,109.35,83.57,86.45,97.03,97.78
2.1526,Walk,1,892.69,-0.00,87.58,357.83,0.00,-44.31,-16.07,0.00,859.31,0.96,97.05,159.25,151.63,165.48,96.64,97.52
2.4741,Walk,1,905.99,-0.00,85.47,393.01,0.00,-67.93,-22.30,0.00,866.70,1.20,96.21,205.92,221.12,237.96,95.87,96.66
2.8137,Walk,1,920.15,-0.00,82.87,419.95,0.00,-93.25,-29.24,0.00,876.43,1.43,95.63,259.40,298.07,294.62,95.48,96.06
3.1575,Walk,1,934.96,-0.00,79.10,440.55,0.00,-119.80,-36.35,0.00,888.51,1.57,94.50,253.34,378.63,374.63,94.83,94.94
3.5033,Walk,1,948.93,3.25,74.44,415.32,95.69,-145.78,-43.76,-0.02,903.36,1.82,92.80,311.23,431.54,441.81,92.55,93.18
3.8521,Walk,1,962.29,8.83,68.90,397.31,164.79,-171.57,-51.45,0.24,920.25,1.96,88.99,359.54,506.80,488.29,88.73,89.38
4.1910,Walk,1,975.20,16.09,62.49,383.85,214.70,-196.40,-59.41,1.14,938.60,2.29,83.12,432.88,561.56,566.56,83.44,83.52
4.5327,Walk,1,987.79,24.57,55.26,373.49,250.95,-220.37,-67.65,3.51,957.73,3.42,75.22,435.42,592.88,624.52,75.54,75.56
4.9202,Walk,1,1000.14,28.91,47.24,364.59,128.75,-243.03,-76.10,10.22,977.53,5.95,65.24,529.12,658.69,630.60,65.22,65.43
5.3045,Walk,1,1012.26,29.20,38.48,356.41,8.99,-264.16,-84.14,38.51,996.75,10.04,53.57,510.61,687.98,673.36,53.81,53.69
5.6846,Walk,1,1024.18,26.17,33.90,136.65,-72.49,21.44,-84.66,61.31,1013.51,15.04,45.46,478.38,561.76,633.51,45.73,45.39
6.0620,Walk,1,1030.75,21.15,34.14,197.27,-150.45,-11.17,-87.19,87.17,1027.52,20.60,46.35,438.16,465.39,446.68,46.38,46.07
6.4405,Walk,1,1040.15,17.49,34.00,241.22,-107.17,14.64,-89.06,90.29,1038.70,26.15,50.12,356.37,417.95,320.81,49.91,49.83
6.8113,Walk,1,1050.62,14.89,34.00,303.23,-78.05,-2.27,-88.52,-90.00,1048.03,31.07,53.36,295.00,346.82,258.53,53.28,53.05
7.2088,Walk,1,1062.60,12.99,34.00,329.21,-56.87,8.44,-86.04,-90.00,1056.56,34.82,55.49,272.21,257.26,290.92,55.77,55.38
7.5999,Walk,1,1075.21,11.60,34.00,361.88,-41.79,-0.49,-83.26,-90.00,1064.00,37.12,56.19,243.17,169.40,293.14,56.62,56.11
7.9834,Walk,1,1084.02,10.59,34.00,235.68,-31.76,8.03,-80.36,-90.00,1070.92,38.02,55.74,234.25,208.59,173.06,56.18,55.66
8.3741,Walk,1,1089.75,9.82,34.00,154.35,-24.90,1.14,-77.23,-90.00,1077.17,37.13,55.10,241.03,231.08,127.80,55.37,54.98
8.7500,Walk,1,1093.51,9.21,34.00,85.65,-23.22,8.49,-74.07,-90.00,1083.03,34.35,55.16,246.40,194.38,214.91,55.48,54.91
9.1291,Walk,1,1095.60,8.65,34.00,46.06,-23.10,1.81,-71.03,-90.00,1088.82,29.83,55.38,255.33,204.52,244.90,55.76,55.03
9.5155,Walk,1,1096.73,8.09,33.99,17.36,-28.49,8.84,-68.43,-89.40,1094.87,23.52,54.82,218.58,265.52,268.98,55.04,54.30
9.8990,Idle,1,1096.82,7.28,34.00,4.37,-24.44,-0.29,-67.02,-90.22,1100.31,16.49,54.34,212.97,294.63,286.96,54.59,53.88
10.2657,Idle,1,1096.91,6.63,34.00,5.44,-19.31,4.33,-65.91,-90.01,1105.28,9.34,53.35,196.84,281.59,220.82,53.91,52.91
