t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z,bean_yaw,pelvis_yaw,pelvis_pitch
0.1070,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.24,-0.01,98.64,0.93,0.79,0.71,98.37,99.14,0.00,2.15,-0.17
0.1143,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.23,-0.01,98.65,0.88,0.73,0.69,98.37,99.15,0.00,2.12,-0.18
0.1215,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.23,-0.01,98.65,0.85,0.65,0.61,98.37,99.15,0.00,2.09,-0.18
0.1288,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.22,-0.01,98.65,0.87,0.65,0.62,98.37,99.15,0.00,2.06,-0.18
0.1361,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.22,-0.01,98.65,0.95,0.73,0.75,98.37,99.15,0.00,2.03,-0.18
0.1433,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.21,-0.01,98.65,0.81,0.58,0.61,98.37,99.15,0.00,2.00,-0.19
0.1505,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.20,-0.01,98.65,0.84,0.60,0.65,98.37,99.15,0.00,1.96,-0.19
0.1579,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.20,-0.01,98.65,0.93,0.73,0.82,98.37,99.15,0.00,1.92,-0.19
0.1659,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.19,-0.01,98.64,1.08,1.05,1.20,98.37,99.14,0.00,1.88,-0.20
0.1744,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.19,-0.01,98.63,1.55,1.52,1.70,98.36,99.13,0.00,1.83,-0.20
0.1815,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.18,-0.01,98.64,0.84,0.72,0.66,98.36,99.14,0.00,1.79,-0.20
0.1886,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.18,-0.01,98.65,1.03,1.13,1.14,98.37,99.15,0.00,1.75,-0.21
0.1964,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.18,-0.01,98.65,0.71,0.58,0.70,98.37,99.15,0.00,1.71,-0.21
0.2035,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.17,-0.01,98.65,0.72,0.57,0.71,98.37,99.15,0.00,1.66,-0.22
0.2124,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.16,-0.01,98.64,1.82,1.83,1.97,98.36,99.14,0.00,1.61,-0.22
0.2195,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.16,-0.01,98.64,0.73,0.56,0.69,98.36,99.14,0.00,1.56,-0.23
0.2264,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.16,-0.01,98.65,1.06,1.14,1.14,98.37,99.15,0.00,1.52,-0.23
0.2336,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.15,-0.01,98.65,0.85,0.79,0.89,98.38,99.16,0.00,1.47,-0.24
0.2410,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.15,-0.01,98.65,0.91,0.66,0.77,98.38,99.15,0.00,1.43,-0.24
0.2482,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.14,-0.01,98.65,0.96,0.66,0.78,98.38,99.15,0.00,1.38,-0.25
0.2555,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.14,-0.01,98.65,1.06,0.76,0.87,98.37,99.15,0.00,1.33,-0.25
0.2628,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.13,-0.01,98.65,0.97,0.62,0.72,98.37,99.15,0.00,1.28,-0.26
0.2696,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.12,-0.01,98.65,0.99,0.60,0.59,98.38,99.16,0.00,1.24,-0.26
0.2766,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.12,-0.01,98.66,1.04,0.57,0.56,98.38,99.16,0.00,1.19,-0.27
0.2845,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.11,-0.01,98.65,1.43,1.13,1.15,98.37,99.15,0.00,1.14,-0.27
0.2916,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.10,-0.01,98.65,1.14,0.63,0.62,98.37,99.15,0.00,1.09,-0.28
0.2988,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.09,-0.01,98.65,1.19,0.64,0.55,98.37,99.15,0.00,1.04,-0.28
0.3061,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.08,-0.01,98.65,1.24,0.67,0.55,98.38,99.15,0.00,0.99,-0.29
0.3129,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.08,-0.01,98.66,1.29,0.69,0.52,98.38,99.16,0.00,0.94,-0.29
0.3205,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.07,-0.01,98.65,1.44,0.94,0.81,98.38,99.16,0.00,0.89,-0.30
0.3282,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.05,-0.01,98.65,1.47,1.07,1.00,98.37,99.15,0.00,0.83,-0.30
0.3366,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.04,-0.01,98.64,1.84,1.59,1.60,98.37,99.14,0.00,0.77,-0.30
0.3428,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.03,-0.01,98.65,1.97,1.63,1.41,98.38,99.16,0.00,0.73,-0.31
0.3514,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.02,-0.01,98.65,1.49,1.06,0.85,98.37,99.15,0.00,0.66,-0.31
0.3584,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.01,-0.01,98.65,1.46,0.84,0.56,98.38,99.16,0.00,0.61,-0.31
0.3659,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.00,-0.01,98.66,1.48,0.87,0.60,98.38,99.16,0.00,0.55,-0.32
0.3729,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.99,-0.02,98.66,1.55,0.90,0.63,98.38,99.16,0.00,0.50,-0.32
0.3797,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.98,-0.02,98.66,1.64,0.96,0.68,98.38,99.16,0.00,0.45,-0.32
0.3865,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.97,-0.02,98.67,1.70,0.97,0.65,98.39,99.17,0.00,0.39,-0.33
0.3937,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.95,-0.02,98.66,1.82,1.18,0.90,98.39,99.17,0.00,0.34,-0.33
0.4011,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.94,-0.02,98.66,1.83,1.28,1.04,98.38,99.16,0.00,0.28,-0.34
0.4082,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.93,-0.02,98.66,1.82,1.14,0.86,98.38,99.16,0.00,0.23,-0.34
0.4150,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.91,-0.02,98.66,1.82,1.09,0.74,98.38,99.16,0.00,0.17,-0.34
0.4218,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.90,-0.02,98.67,1.88,1.14,0.79,98.39,99.17,0.00,0.12,-0.35
0.4306,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.88,-0.02,98.65,2.36,2.18,2.02,98.38,99.16,0.00,0.05,-0.35
0.4390,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.86,-0.02,98.64,2.10,2.00,1.97,98.37,99.15,0.00,-0.02,-0.35
0.4458,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.85,-0.02,98.65,1.92,1.40,1.08,98.38,99.16,0.00,-0.07,-0.35
0.4527,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.84,-0.02,98.66,2.13,1.74,1.59,98.39,99.17,0.00,-0.12,-0.35
0.4596,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.82,-0.02,98.67,1.98,1.44,1.25,98.39,99.17,0.00,-0.17,-0.36
0.4678,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.81,-0.02,98.67,2.07,1.71,1.41,98.39,99.17,0.00,-0.24,-0.36
0.4748,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.79,-0.02,98.66,1.87,1.26,0.92,98.39,99.17,0.00,-0.29,-0.36
0.4816,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.78,-0.02,98.67,1.93,1.25,0.91,98.39,99.17,0.00,-0.34,-0.36
0.4879,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.77,-0.02,98.68,2.13,1.44,1.19,98.40,99.18,0.00,-0.39,-0.37
0.4945,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.75,-0.03,98.68,2.11,1.35,1.02,98.40,99.18,0.00,-0.44,-0.37
0.5015,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,849.74,-0.03,98.68,2.16,1.47,1.10,98.40,99.18,0.00,-0.49,-0.38
0.9015,Walk,1,853.80,0.00,90.00,91.34,0.00,0.00,0.00,0.00,849.60,-0.06,98.04,16.37,18.65,20.14,97.75,98.53,0.00,-1.73,-0.09
1.1574,Walk,1,859.83,0.00,90.02,157.99,0.00,0.00,0.00,0.00,849.12,0.03,97.55,50.43,57.87,64.74,98.31,98.31,0.00,-1.50,3.39
1.3844,Walk,1,867.47,0.00,90.00,206.62,0.00,0.00,0.00,0.00,850.88,0.17,96.77,47.83,66.07,50.35,96.79,97.22,0.00,-0.73,2.79
1.5933,Walk,1,876.30,0.00,90.00,242.11,0.00,0.00,0.00,0.00,853.99,0.70,97.23,92.46,92.16,115.72,96.88,97.66,0.00,0.01,2.76
1.8256,Walk,1,885.99,0.00,90.02,268.00,0.00,0.00,0.00,0.00,859.54,0.88,96.66,121.04,175.20,192.88,96.05,97.15,0.00,-0.07,-0.11
2.0290,Walk,1,896.32,0.00,90.00,286.89,0.00,0.00,0.00,0.00,866.21,0.75,96.33,216.96,196.30,218.67,95.93,96.77,0.00,-1.22,0.96
2.2325,Walk,1,907.10,0.00,90.00,300.67,0.00,0.00,0.00,0.00,874.17,0.89,96.87,286.04,258.90,266.69,97.06,97.29,0.00,-2.33,3.87
2.4427,Walk,1,918.21,0.00,90.02,310.73,0.00,0.00,0.00,0.00,884.75,0.93,95.48,316.41,340.33,307.36,95.78,95.81,0.00,-2.06,3.72
2.6493,Walk,1,929.57,0.00,90.00,318.07,0.00,0.00,0.00,0.00,897.60,1.18,95.28,332.69,375.16,394.08,94.76,95.62,0.00,-0.67,0.40
2.8572,Walk,1,941.11,0.00,90.00,323.43,0.00,0.00,0.00,0.00,910.86,0.68,94.41,388.07,392.58,420.21,94.04,94.84,0.00,-1.12,-0.02
3.0623,Walk,1,952.78,0.00,90.02,327.34,0.00,0.00,0.00,0.00,924.03,0.27,95.04,439.93,408.15,412.51,95.39,95.50,0.00,-2.01,2.70
3.3008,Walk,1,963.43,2.69,90.00,297.46,75.11,0.00,0.00,0.00,938.82,0.19,94.56,397.64,453.46,439.15,94.49,94.90,11.80,-1.13,-0.00
3.5604,Walk,1,972.75,7.70,90.00,259.48,139.50,0.00,0.00,0.00,953.43,0.55,94.68,398.73,417.65,411.38,94.08,95.11,23.60,6.15,-2.59
3.8230,Walk,1,980.45,14.63,90.02,213.97,192.89,0.00,0.00,0.00,966.39,0.32,95.26,430.19,354.03,357.21,95.44,95.86,35.39,14.32,1.50
4.0532,Walk,1,986.29,23.07,90.00,162.23,234.52,-0.00,-0.00,0.00,979.15,2.75,94.84,352.57,381.05,361.15,94.71,95.21,47.19,24.89,-0.48
4.2969,Walk,1,990.09,32.58,90.00,105.56,264.01,-0.00,-0.00,0.00,990.14,7.04,95.27,339.62,330.42,296.73,94.32,95.69,58.99,38.32,-1.34
4.5403,Walk,1,991.74,42.69,90.00,45.78,280.89,0.00,0.00,0.00,999.54,12.07,95.33,322.98,286.78,280.93,94.74,95.78,70.79,49.53,0.21
4.7808,Walk,1,996.27,51.18,90.00,125.41,234.53,0.00,-0.00,-0.00,1007.04,18.08,95.90,332.41,261.31,266.00,96.31,96.39,58.99,60.94,3.65
5.0204,Walk,1,1003.01,57.80,90.00,185.99,182.76,0.00,0.00,0.00,1014.67,26.70,96.11,268.83,334.82,332.75,95.77,96.85,47.19,61.07,-0.58
5.2730,Walk,1,1011.34,62.39,90.00,229.79,126.73,0.00,0.00,0.00,1019.50,36.84,95.65,301.74,327.47,342.72,94.43,96.02,35.39,57.23,-2.07
5.5275,Walk,1,1020.68,64.84,90.00,258.16,67.67,0.00,0.00,0.00,1022.14,47.26,95.74,313.87,380.80,336.21,95.25,96.00,23.60,46.97,-2.31
5.7967,Walk,1,1030.50,65.10,90.00,271.85,7.14,0.00,0.00,0.00,1023.43,57.54,95.35,289.88,353.28,377.98,95.46,95.63,11.80,35.17,-0.55
6.0437,Walk,1,1040.29,63.19,90.02,271.47,-53.06,0.00,-0.00,-0.00,1026.19,66.78,95.61,269.96,306.54,401.75,95.10,96.02,0.00,23.80,-3.45
6.3367,Walk,1,1050.70,61.90,90.00,289.59,-35.91,-0.00,-0.00,-0.00,1028.43,73.76,94.92,248.01,264.07,276.02,94.46,95.16,0.00,9.37,1.14
6.6099,Walk,1,1061.54,61.02,90.00,302.72,-24.38,0.00,-0.00,-0.00,1032.88,79.83,95.57,216.72,269.94,260.70,96.20,95.85,0.00,1.99,3.71
6.8664,Walk,1,1072.71,60.43,90.00,312.26,-16.58,0.00,-0.00,-0.00,1040.13,83.93,95.47,199.91,234.71,224.18,95.16,95.49,0.00,0.35,0.17
7.1267,Walk,1,1084.11,60.03,90.02,319.20,-11.30,0.00,-0.00,-0.00,1047.26,85.80,95.59,213.98,216.80,249.88,95.14,95.99,0.00,-1.61,0.10
7.3813,Walk,1,1095.67,59.75,90.00,324.26,-7.70,-0.00,-0.00,-0.00,1054.95,85.45,96.15,289.15,236.31,265.60,96.72,96.62,0.00,-2.94,4.05
7.6286,Walk,1,1107.36,59.56,90.00,327.94,-5.25,-0.00,-0.00,-0.00,1065.50,84.71,94.87,261.85,332.54,302.93,94.88,95.05,0.00,-1.65,0.80
7.8976,Walk,1,1115.34,59.44,90.02,216.54,-3.47,0.00,-0.00,-0.00,1076.63,82.24,94.65,336.19,337.70,358.07,94.28,95.06,0.00,-1.13,0.52
8.1943,Walk,1,1120.61,59.35,90.00,135.25,-2.17,0.00,0.00,-0.00,1088.20,78.03,95.12,425.91,363.81,385.85,95.90,95.61,-0.00,-2.38,4.34
8.4485,Walk,1,1123.52,59.31,90.00,75.94,-1.22,0.00,0.00,-0.00,1102.52,73.42,94.59,388.85,472.38,434.88,94.68,94.85,-0.00,-0.75,0.47
8.7219,Walk,1,1125.37,59.28,90.00,42.75,-0.69,-0.00,0.00,-0.00,1115.84,68.00,94.64,408.82,430.48,438.39,94.35,95.04,-0.00,-0.12,-0.90
8.9812,Walk,1,1126.01,59.27,90.01,14.82,-0.24,0.00,-0.00,0.00,1128.28,62.30,94.24,346.45,415.71,434.62,93.94,94.71,-0.00,0.48,-5.19
9.2404,Idle,1,1125.98,59.27,90.00,-0.56,0.01,0.00,-0.00,0.00,1137.63,57.53,94.54,300.18,321.93,339.28,94.08,94.90,-0.00,0.49,-5.58
9.4804,Idle,1,1125.74,59.27,90.00,-5.67,0.09,-0.00,-0.00,0.00,1144.59,53.11,95.63,249.72,221.14,254.20,94.82,96.05,-0.00,1.40,-4.41
9.7332,Idle,1,1125.51,59.27,90.00,-5.27,0.08,0.00,-0.00,0.00,1150.15,50.08,95.88,182.28,197.27,196.35,95.14,96.25,-0.00,1.05,-5.04
9.9904,Idle,1,1125.38,59.28,90.00,-3.10,0.05,0.00,0.00,0.00,1153.40,47.87,95.92,128.90,134.40,125.75,95.19,96.29,-0.00,0.40,-4.36
10.2388,Idle,1,1125.33,59.28,90.00,-1.16,0.02,0.00,0.00,0.00,1155.06,46.46,96.29,67.03,81.34,75.07,95.65,96.70,-0.00,-0.04,-4.67
