t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.4583,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.29,0.20,98.74,4.87,4.99,5.15,98.45,99.24
0.4652,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.28,0.20,98.76,2.96,2.48,2.58,98.47,99.26
0.4723,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.27,0.20,98.76,2.39,1.29,0.63,98.47,99.26
0.4796,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.26,0.20,98.75,2.49,1.72,1.31,98.46,99.25
0.4870,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.24,0.19,98.74,2.62,1.86,1.60,98.45,99.24
0.4950,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.23,0.19,98.73,2.47,1.79,1.62,98.44,99.23
0.5020,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,851.22,0.19,98.73,2.11,1.27,0.68,98.44,99.23
0.9020,Walk,1,852.26,0.00,90.00,66.53,0.00,0.00,-1.32,0.00,851.15,0.14,98.16,16.19,16.20,17.61,97.96,98.74
1.2284,Walk,1,856.65,0.00,89.88,130.51,0.00,-3.73,-4.01,-0.00,851.12,-0.01,97.62,20.04,44.02,52.90,97.90,98.16
1.5428,Walk,1,862.87,0.00,89.49,185.47,-0.00,-13.35,-7.90,-0.00,851.60,0.13,97.25,24.82,36.61,25.53,97.23,97.73
1.8583,Walk,1,870.65,0.00,88.62,234.09,-0.00,-29.39,-12.83,-0.00,852.87,0.37,97.39,45.69,39.06,49.20,97.14,97.87
2.1699,Walk,1,879.94,0.00,87.29,275.46,-0.00,-48.00,-18.35,-0.00,855.41,0.63,97.42,73.60,83.90,99.99,97.00,97.89
2.4835,Walk,1,890.56,0.00,84.93,310.48,-0.00,-68.54,-24.07,-0.00,859.61,0.81,96.73,113.63,131.55,153.35,96.33,97.22
2.7949,Walk,1,902.13,0.00,81.96,342.69,-0.00,-94.33,-30.56,-0.00,865.82,1.07,96.07,163.80,187.99,192.88,95.72,96.52
3.1191,Walk,1,914.58,0.00,78.07,368.52,-0.00,-119.51,-37.38,-0.00,874.07,1.34,95.82,223.75,256.41,255.74,95.60,96.27
3.4556,Walk,1,926.79,2.24,73.66,363.08,65.29,-145.86,-44.91,-0.01,884.33,1.48,94.34,215.13,329.16,336.32,94.92,94.79
3.7780,Walk,1,938.86,6.24,68.10,358.76,117.69,-171.73,-52.49,0.26,897.04,1.91,92.70,263.17,370.86,392.44,92.57,93.07
4.1123,Walk,1,950.82,11.66,61.67,354.84,159.88,-196.65,-60.38,1.18,911.73,2.42,89.06,308.37,440.86,434.07,88.51,89.46
4.4586,Walk,1,962.66,18.23,54.42,351.19,194.14,-220.90,-68.57,3.60,927.73,3.29,83.23,341.98,510.24,475.75,83.09,83.58
4.7957,Walk,1,974.41,25.72,46.37,347.28,221.94,-243.85,-77.02,10.47,944.36,4.70,75.18,375.38,540.42,572.17,75.75,75.56
5.1638,Walk,1,986.03,30.21,37.58,341.55,133.13,-264.92,-84.84,44.78,960.63,7.06,65.00,397.22,547.53,587.62,65.21,65.26
5.5269,Walk,1,997.51,31.76,33.92,97.17,40.58,97.23,-84.38,62.37,976.41,10.33,52.80,443.01,608.61,560.78,52.58,52.93
5.9109,Walk,1,1002.32,30.71,36.06,144.32,-31.51,64.24,-83.59,102.72,990.44,14.06,45.29,389.10,504.86,493.68,45.49,45.26
6.2789,Walk,1,1008.46,27.62,38.03,152.42,-83.65,78.81,-81.44,118.90,1001.35,18.32,46.30,350.02,328.09,414.39,46.39,46.09
6.6572,Walk,1,1015.75,25.35,40.07,204.97,-66.39,65.67,-80.25,129.77,1009.95,23.01,50.08,284.80,258.73,377.41,50.25,49.90
7.0249,Walk,1,1024.47,23.55,41.65,248.04,-53.21,51.97,-79.31,137.48,1016.75,27.37,53.16,237.01,221.24,298.27,53.21,52.98
7.4018,Walk,1,1034.35,22.11,42.80,282.73,-42.91,38.76,-78.69,143.22,1023.44,31.36,55.00,222.01,239.01,224.74,55.13,54.99
7.7702,Walk,1,1045.17,20.95,43.52,310.64,-34.80,26.01,-78.41,147.74,1029.72,34.48,55.01,186.96,256.30,116.25,55.05,55.04
8.1288,Walk,1,1053.58,20.01,43.81,238.28,-28.45,13.57,-78.51,151.60,1035.25,36.46,54.20,147.60,212.94,91.51,53.92,53.69
8.5141,Walk,1,1060.04,19.24,43.71,179.40,-23.60,1.33,-78.99,155.17,1041.28,37.10,54.04,186.22,150.73,220.21,54.11,53.84
8.8974,Walk,1,1064.90,18.60,43.19,131.59,-20.05,-10.87,-79.86,158.74,1046.59,36.50,54.24,182.13,122.26,241.29,54.10,54.07
9.2766,Walk,1,1068.46,18.06,42.27,92.86,-17.63,-23.14,-81.10,162.63,1051.60,35.21,54.29,179.01,170.29,168.69,54.01,53.97
9.6559,Walk,1,1070.97,17.58,40.93,61.61,-16.12,-35.57,-82.71,167.35,1056.85,33.28,54.68,191.21,192.22,123.06,54.66,54.27
10.0228,Walk,1,1072.64,17.14,39.17,36.49,-15.32,-48.25,-84.67,174.22,1061.94,30.52,54.81,186.28,198.48,131.84,54.76,54.25
