t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.1086,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.61,0.90,98.70,0.93,0.46,0.38,98.42,99.21
0.1167,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.60,0.90,98.69,1.05,0.61,0.56,98.42,99.21
0.1244,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.60,0.90,98.70,0.98,0.46,0.22,98.42,99.21
0.1323,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.59,0.90,98.70,1.02,0.48,0.24,98.43,99.21
0.1403,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.58,0.90,98.70,1.07,0.52,0.32,98.43,99.21
0.1480,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.57,0.90,98.70,1.07,0.49,0.20,98.43,99.21
0.1560,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.57,0.90,98.70,1.18,0.62,0.48,98.43,99.21
0.1638,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.56,0.89,98.70,1.15,0.52,0.28,98.43,99.21
0.1717,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.55,0.89,98.70,1.20,0.56,0.35,98.43,99.21
0.1797,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.54,0.89,98.70,1.25,0.61,0.43,98.43,99.21
0.1877,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.53,0.89,98.70,1.30,0.63,0.48,98.43,99.21
0.1955,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.52,0.89,98.70,1.26,0.54,0.24,98.43,99.21
0.2030,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.52,0.89,98.70,1.30,0.69,0.42,98.43,99.22
0.2110,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.51,0.89,98.70,1.35,0.61,0.37,98.43,99.22
0.2191,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.50,0.89,98.70,1.47,0.81,0.70,98.43,99.22
0.2262,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.49,0.89,98.71,1.40,0.79,0.50,98.43,99.22
0.2342,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.48,0.89,98.71,1.41,0.63,0.36,98.43,99.22
0.2424,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.47,0.89,98.70,1.63,1.01,0.95,98.43,99.22
0.2500,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.46,0.89,98.70,1.43,0.60,0.13,98.43,99.22
0.2581,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.45,0.88,98.70,1.46,0.63,0.39,98.43,99.22
0.2659,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.44,0.88,98.70,1.46,0.60,0.29,98.43,99.22
0.2736,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.43,0.88,98.71,1.46,0.62,0.22,98.43,99.22
0.2812,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.42,0.88,98.71,1.48,0.63,0.25,98.44,99.22
0.2893,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.41,0.88,98.71,1.61,0.82,0.65,98.43,99.22
0.2973,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.40,0.88,98.70,1.65,0.88,0.76,98.43,99.22
0.3048,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.39,0.88,98.71,1.53,0.65,0.22,98.43,99.22
0.3131,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.37,0.88,98.70,1.65,0.85,0.69,98.43,99.22
0.3209,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.36,0.88,98.70,1.57,0.66,0.40,98.43,99.22
0.3290,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.35,0.88,98.70,1.59,0.68,0.45,98.43,99.22
0.3373,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.34,0.88,98.70,1.67,0.86,0.78,98.43,99.22
0.3452,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.33,0.88,98.70,1.54,0.57,0.28,98.43,99.22
0.3528,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.32,0.88,98.71,1.57,0.74,0.47,98.44,99.22
0.3609,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.31,0.88,98.71,1.54,0.57,0.30,98.44,99.22
0.3692,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.30,0.88,98.71,1.71,0.93,0.90,98.43,99.22
0.3768,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.29,0.88,98.71,1.57,0.62,0.24,98.44,99.22
0.3847,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.28,0.88,98.71,1.51,0.53,0.28,98.44,99.23
0.3927,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.27,0.88,98.71,1.53,0.54,0.39,98.44,99.23
0.4002,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.26,0.88,98.71,1.51,0.53,0.31,98.44,99.23
0.4077,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.25,0.88,98.72,1.53,0.60,0.42,98.44,99.23
0.4160,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.24,0.88,98.71,1.70,0.91,0.90,98.44,99.23
0.4236,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.23,0.88,98.71,1.50,0.46,0.36,98.44,99.23
0.4312,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.22,0.88,98.72,1.50,0.52,0.33,98.44,99.23
0.4388,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.21,0.88,98.72,1.51,0.49,0.32,98.44,99.23
0.4474,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.20,0.88,98.71,1.81,1.14,1.20,98.44,99.23
0.4545,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.19,0.88,98.72,1.63,0.73,0.45,98.44,99.23
0.4624,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.19,0.88,98.72,1.49,0.50,0.32,98.44,99.23
0.4701,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.18,0.88,98.72,1.51,0.49,0.37,98.44,99.23
0.4777,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.17,0.88,98.72,1.50,0.46,0.30,98.45,99.23
0.4860,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.16,0.88,98.71,1.71,0.98,1.02,98.44,99.23
0.4947,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.15,0.88,98.70,1.67,1.22,1.45,98.43,99.22
0.5021,Idle,1,850.00,0.00,90.00,0.00,0.00,0.00,0.00,0.00,850.14,0.88,98.71,1.49,0.67,0.43,98.44,99.23
0.9021,Walk,1,853.80,0.00,90.00,91.34,0.00,0.00,0.00,0.00,850.05,0.86,98.12,16.28,18.14,20.10,97.96,98.75
1.2180,Walk,1,859.83,0.00,90.02,157.99,0.00,0.00,0.00,0.00,850.10,0.70,97.57,38.43,51.66,60.76,98.00,98.14
1.5181,Walk,1,867.47,0.00,90.00,206.62,0.00,0.00,0.00,0.00,851.03,0.88,97.33,59.19,44.24,31.85,97.23,97.83
1.8564,Walk,1,876.30,0.00,90.00,242.11,0.00,0.00,0.00,0.00,853.27,1.10,97.83,95.81,92.08,116.82,97.21,98.32
2.1794,Walk,1,885.99,0.00,90.02,268.00,0.00,0.00,0.00,0.00,857.32,1.16,97.15,156.76,125.48,165.64,96.79,97.63
2.5058,Walk,1,896.32,0.00,90.00,286.89,0.00,0.00,0.00,0.00,862.90,1.06,97.62,222.61,200.95,206.20,98.31,98.13
2.8260,Walk,1,907.10,0.00,90.00,300.67,0.00,0.00,0.00,0.00,870.79,1.19,97.34,264.49,255.30,256.56,96.96,97.83
3.1400,Walk,1,918.21,0.00,90.02,310.73,0.00,0.00,0.00,0.00,880.87,1.22,95.91,311.08,307.60,340.21,95.92,96.82
3.4774,Walk,1,928.46,2.69,90.00,285.40,74.90,0.00,0.00,0.00,892.49,1.09,94.86,359.57,375.34,354.00,95.20,95.26
3.8153,Walk,1,938.09,7.20,90.00,268.32,125.68,-0.00,0.00,0.00,905.84,1.42,94.26,365.57,394.22,429.55,93.42,94.57
4.1516,Walk,1,947.31,12.95,90.00,257.15,160.34,0.00,0.00,0.00,919.98,2.04,93.68,346.46,458.36,436.45,94.15,94.09
4.4814,Walk,1,956.25,19.54,90.00,249.99,184.18,0.00,0.00,0.00,934.82,3.77,94.02,316.81,457.33,484.94,93.64,94.43
4.8150,Walk,1,965.02,26.70,90.00,245.47,200.66,-0.00,-0.00,0.00,949.80,6.49,93.74,340.36,455.88,443.63,93.45,94.25
5.1348,Walk,1,973.62,29.41,90.00,236.31,74.24,0.00,0.00,0.00,963.67,10.65,93.23,356.52,426.33,427.53,93.40,93.74
5.5015,Walk,1,982.06,28.52,90.00,230.47,-24.14,0.00,0.00,0.00,976.19,16.08,92.83,352.75,385.92,411.71,92.00,93.16
5.8766,Walk,1,990.35,25.25,90.00,227.68,-89.93,0.00,0.00,-0.00,986.64,21.63,92.10,327.39,386.42,365.15,92.39,92.54
6.2360,Walk,1,998.58,20.37,90.00,227.24,-134.69,0.00,-0.00,0.00,995.18,27.11,91.42,248.46,277.43,333.53,90.64,91.72
6.6191,Walk,1,1007.91,17.09,90.00,258.43,-90.74,-0.00,0.00,0.00,1002.28,31.29,90.47,191.52,242.61,230.66,89.59,90.77
7.0038,Walk,1,1018.00,14.89,90.00,280.44,-61.35,-0.00,0.00,0.00,1008.21,33.63,90.28,191.02,204.30,203.73,90.23,90.68
7.4038,Walk,1,1028.62,13.39,90.00,296.19,-41.60,-0.00,-0.00,0.00,1013.88,34.33,90.27,203.23,181.65,177.12,89.26,90.55
7.8038,Walk,1,1039.63,12.38,90.00,307.55,-28.27,-0.00,0.00,0.00,1019.16,32.81,90.45,256.91,170.01,194.76,90.75,90.86
8.2038,Walk,1,1047.11,11.69,90.00,201.76,-18.55,-0.00,0.00,0.00,1025.17,29.88,90.76,270.35,230.02,191.61,90.00,91.04
8.5731,Walk,1,1052.01,11.24,90.00,124.56,-11.45,0.00,0.00,-0.00,1031.58,25.34,91.14,314.15,231.57,259.57,91.44,91.50
8.9240,Walk,1,1054.70,11.00,90.00,68.23,-6.27,-0.00,-0.00,0.00,1038.48,20.06,91.10,291.26,304.72,249.73,90.95,91.52
9.2743,Walk,1,1056.36,10.84,90.00,38.41,-3.53,0.00,0.00,-0.00,1045.74,14.51,91.57,239.97,283.90,303.75,90.79,92.00
9.6743,Idle,1,1056.93,10.79,90.00,13.31,-1.22,0.00,-0.00,0.00,1052.96,8.96,92.19,195.89,288.45,317.29,91.32,92.64
10.0743,Idle,1,1056.91,10.79,90.00,-0.50,0.05,0.00,0.00,-0.00,1059.53,4.24,93.44,160.22,213.28,241.25,92.79,93.83
