t,state,grounded,bean_x,bean_y,bean_z,bean_vx,bean_vy,bean_vz,bean_pitch,bean_roll,pelvis_x,pelvis_y,pelvis_z,pelvis_speed,foot_l_speed,foot_r_speed,hand_r_z,head_z
0.4449,Idle,1,804.20,76.34,34.00,3.86,1.44,0.00,72.83,90.01,824.12,4.58,39.66,5.69,6.19,6.54,39.49,39.58
0.4521,Idle,1,804.23,76.35,34.00,3.86,1.44,0.00,72.78,90.01,824.16,4.61,39.68,5.99,6.52,6.89,39.50,39.59
0.4588,Idle,1,804.25,76.36,34.00,3.87,1.45,0.00,72.73,90.01,824.20,4.63,39.70,6.19,6.67,7.02,39.53,39.62
0.4661,Idle,1,804.28,76.37,34.00,3.87,1.44,-0.00,72.68,90.01,824.24,4.66,39.72,6.54,7.10,7.49,39.54,39.63
0.4730,Idle,1,804.31,76.38,34.00,3.84,1.43,0.00,72.64,90.01,824.28,4.69,39.74,6.61,6.88,7.30,39.57,39.66
0.4800,Idle,1,804.33,76.39,34.00,3.77,1.40,-0.00,72.59,90.01,824.33,4.72,39.77,6.70,6.67,7.07,39.60,39.69
0.4872,Idle,1,804.36,76.40,34.00,3.67,1.36,-0.00,72.54,90.01,824.37,4.75,39.81,6.84,6.59,6.96,39.64,39.73
0.4943,Idle,1,804.39,76.41,34.00,3.57,1.33,-0.00,72.50,90.01,824.43,4.77,39.85,6.99,6.49,6.80,39.68,39.77
0.5014,Idle,1,804.41,76.42,34.00,3.48,1.30,-0.00,72.45,90.01,824.48,4.79,39.90,7.23,6.62,6.89,39.73,39.82
0.9014,Walk,1,806.84,76.99,34.13,60.22,8.60,0.60,72.64,89.91,825.53,4.55,40.11,31.69,38.13,38.55,40.02,40.14
1.2112,Walk,1,810.40,78.04,34.22,100.35,21.67,1.40,72.83,89.77,827.58,3.87,38.90,64.56,82.21,59.43,38.54,38.97
1.5107,Walk,1,814.90,79.22,34.32,127.51,25.42,2.87,71.91,89.11,830.81,2.75,37.53,102.91,91.00,79.90,37.47,37.81
1.8166,Walk,1,819.66,80.13,34.57,143.62,27.30,6.96,68.23,88.37,834.16,1.63,36.32,121.07,101.85,146.14,36.87,36.88
2.1213,Walk,1,824.90,81.09,34.95,159.98,29.97,11.35,62.92,87.62,837.37,0.47,35.29,134.26,131.33,180.07,36.13,35.93
2.4284,Walk,1,830.77,82.04,35.46,176.37,30.06,12.26,56.98,87.17,841.04,-0.72,34.60,154.80,159.45,183.28,35.30,35.13
2.7450,Walk,1,837.20,82.94,35.93,193.17,30.75,11.69,50.15,86.82,844.91,-2.04,34.05,172.91,181.79,176.47,34.47,34.54
3.0844,Walk,1,844.08,84.04,36.47,209.39,31.60,14.25,42.27,86.48,848.52,-3.15,33.52,182.15,209.92,173.25,33.71,34.01
3.4116,Walk,1,851.14,86.91,36.90,211.68,72.66,9.52,35.42,86.35,852.99,-3.29,33.31,198.78,234.04,187.12,33.31,33.67
3.7523,Walk,1,858.14,90.71,37.04,213.19,105.29,0.76,29.03,86.51,858.21,-2.71,33.72,218.60,242.59,232.64,33.56,33.98
4.0947,Walk,1,864.96,94.99,36.98,209.65,124.45,-6.10,22.72,86.87,864.77,-2.11,34.42,249.51,230.68,264.27,34.22,34.62
4.4289,Walk,1,871.88,99.45,36.83,209.19,126.21,-5.87,15.32,87.11,872.47,-0.67,34.48,275.45,242.79,285.34,34.77,34.98
4.7724,Walk,1,879.12,103.92,36.78,219.51,126.04,-4.37,6.20,87.24,880.43,2.03,34.63,283.65,278.41,285.76,35.30,35.23
5.1460,Walk,1,887.05,105.15,36.28,233.01,31.28,-14.85,-4.60,87.69,887.56,3.75,36.33,261.67,291.13,256.40,36.69,36.79
5.5459,Walk,1,895.60,103.76,35.59,251.60,-23.17,-19.99,-15.12,88.19,894.84,4.83,38.57,256.71,276.81,250.99,39.01,39.04
5.9459,Walk,1,904.65,100.90,35.05,263.94,-58.16,-11.31,-24.38,88.69,902.41,6.31,40.93,258.74,246.76,250.51,41.39,41.40
6.3459,Walk,1,914.03,97.09,34.52,275.55,-93.10,-12.24,-32.91,89.27,910.26,7.20,43.46,261.39,259.35,267.87,43.99,43.89
6.7459,Walk,1,924.66,94.56,34.01,299.69,-47.20,5.26,-42.56,89.87,917.82,8.10,45.34,251.22,282.95,229.80,46.01,45.79
7.1459,Walk,1,935.20,93.61,34.76,313.98,-22.12,15.83,-54.64,89.46,926.34,8.99,45.27,273.86,291.98,234.32,45.41,45.46
7.5459,Walk,1,946.23,93.31,35.33,327.66,-9.28,13.31,-66.49,87.42,934.89,8.92,44.24,280.67,289.58,312.06,44.59,44.51
7.9459,Walk,1,954.72,93.08,35.52,251.83,-6.97,9.81,-77.67,82.12,942.42,9.44,43.85,276.01,259.50,310.26,44.49,44.23
8.3459,Walk,1,961.78,92.94,35.67,212.53,-6.83,1.97,-87.24,49.54,950.12,9.20,44.28,278.55,330.26,311.32,45.05,44.79
8.7329,Walk,1,968.05,92.85,35.49,189.47,-4.33,-6.51,-81.70,-78.79,958.47,9.21,45.11,278.73,338.34,261.30,45.42,45.49
9.1221,Walk,1,973.68,92.89,35.06,171.20,0.35,-13.75,-71.50,-86.36,968.23,8.60,46.17,292.14,317.99,321.90,46.22,46.52
9.4884,Walk,1,978.67,93.11,34.45,151.96,8.66,-13.16,-61.80,-88.86,978.52,7.63,46.89,292.74,289.25,347.44,47.16,47.26
9.8701,Walk,1,982.97,93.33,34.00,142.70,-3.59,13.18,-52.74,-89.86,988.82,6.96,46.91,288.60,265.73,325.92,47.31,47.30
10.2452,Walk,1,987.55,93.29,34.35,142.13,-2.79,12.18,-44.87,-89.68,998.00,6.36,45.16,244.68,263.99,281.55,45.72,45.67
